"MSA","SIC","EMPFLAG","EMP","QP1","AP","EST","N1_4","N5_9","N10_19","N20_49","N50_99","N100_249","N250_499","N500_999","N1000"
"1040","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","10--",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","1000",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","1300",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","1400",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","149\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","15--",,2116,11744,70124,394,273,73,28,13,6,1,0,0,0
"1040","1500",,497,2443,14094,123,89,24,7,2,1,0,0,0,0
"1040","1600",,208,1769,14788,12,7,2,1,1,0,1,0,0,0
"1040","1700",,1411,7532,41242,259,177,47,20,10,5,0,0,0,0
"1040","179\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","20--",,9507,73836,350300,113,41,17,17,15,13,4,4,0,2
"1040","2000",,735,4097,17090,11,3,0,1,4,2,0,1,0,0
"1040","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","2200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","2300",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","2400",,64,324,1548,7,4,1,0,2,0,0,0,0,0
"1040","2500","C",0,0,0,4,2,0,1,0,0,1,0,0,0
"1040","2600",,202,1236,5307,4,1,0,0,1,2,0,0,0,0
"1040","2700",,757,5743,23719,29,12,7,4,2,2,1,1,0,0
"1040","2800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1040","2900",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","3000","C",0,0,0,1,0,0,0,0,0,1,0,0,0
"1040","3100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","3200",,103,766,5309,6,1,1,3,0,1,0,0,0,0
"1040","3300","B",0,0,0,2,0,0,0,1,1,0,0,0,0
"1040","3400",,210,965,4209,11,3,1,4,2,1,0,0,0,0
"1040","3500",,337,2314,9979,14,7,2,1,0,3,1,0,0,0
"1040","3600",,2547,12869,56260,7,1,1,1,1,1,0,1,0,1
"1040","3700","H",0,0,0,4,2,0,1,0,0,0,0,0,1
"1040","3800","A",0,0,0,3,2,1,0,0,0,0,0,0,0
"1040","3900",,67,258,1146,7,2,3,1,1,0,0,0,0,0
"1040","399\","E",0,0,0,2,0,0,0,1,0,0,1,0,0
"1040","40--",,3180,22744,99294,139,64,26,20,12,8,6,3,0,0
"1040","4100","C",0,0,0,8,4,0,2,1,1,0,0,0,0
"1040","4200",,1264,8784,39362,65,33,13,7,6,1,4,1,0,0
"1040","4400",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","4500",,117,540,2782,8,1,3,2,2,0,0,0,0,0
"1040","4600","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1040","4700",,139,718,3054,17,11,4,1,0,1,0,0,0,0
"1040","4800",,1246,9698,41652,33,13,5,6,3,3,1,2,0,0
"1040","4900",,273,2561,10553,6,1,1,1,0,2,1,0,0,0
"1040","497\","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"1040","50--",,3432,26371,113910,259,95,87,43,25,6,1,1,1,0
"1040","5000",,1665,12235,52745,124,40,45,20,13,5,0,1,0,0
"1040","5100","G",0,0,0,125,53,38,20,12,1,1,0,0,0
"1040","519\","F",0,0,0,10,2,4,3,0,0,0,0,1,0
"1040","52--",,14211,35671,160051,873,289,235,175,109,43,21,1,0,0
"1040","5200",,517,2121,10416,41,15,12,10,1,2,1,0,0,0
"1040","5300",,1371,3162,13954,15,2,2,1,2,1,6,1,0,0
"1040","5400",,1415,3929,16957,58,19,13,12,5,5,4,0,0,0
"1040","5500",,1640,7005,31184,113,33,39,26,7,5,3,0,0,0
"1040","5600",,983,2161,9598,94,29,39,19,5,0,2,0,0,0
"1040","5700",,566,2095,10117,69,30,24,9,5,1,0,0,0,0
"1040","5800",,5841,9405,42299,273,70,47,58,70,23,5,0,0,0
"1040","5900",,1723,4685,20374,193,85,54,37,11,6,0,0,0,0
"1040","599\",,155,1108,5152,17,6,5,3,3,0,0,0,0,0
"1040","60--",,19717,190967,668681,316,202,51,21,24,5,5,1,3,4
"1040","6000",,1269,7313,28445,63,23,17,9,9,2,3,0,0,0
"1040","6100","C",0,0,0,19,10,5,0,3,0,1,0,0,0
"1040","6200","C",0,0,0,20,14,3,2,1,0,0,0,0,0
"1040","6300","J",0,0,0,32,15,2,2,5,0,1,1,3,3
"1040","6400",,2090,17312,74486,90,74,6,2,5,2,0,0,0,1
"1040","6500","E",0,0,0,90,64,18,6,1,1,0,0,0,0
"1040","6700","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"1040","679\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","70--",,16480,71002,324632,1151,601,255,150,92,27,20,2,2,2
"1040","7000",,570,1292,6159,30,12,2,3,11,1,1,0,0,0
"1040","7200",,787,2074,9196,120,73,27,15,3,2,0,0,0,0
"1040","7300",,2941,10057,44146,168,84,31,26,13,4,9,1,0,0
"1040","7500",,542,2963,12121,89,46,29,9,5,0,0,0,0,0
"1040","7600",,170,714,2900,37,24,7,5,1,0,0,0,0,0
"1040","7800",,182,325,1570,20,7,6,4,3,0,0,0,0,0
"1040","7900",,540,1190,6167,48,26,8,5,6,3,0,0,0,0
"1040","8000",,5352,28641,139189,206,76,70,31,11,8,7,0,2,1
"1040","8100",,284,1764,9100,63,45,10,6,2,0,0,0,0,0
"1040","8200",,1592,4955,20038,20,9,2,1,6,1,0,0,0,1
"1040","8300",,1185,4452,18253,78,30,11,18,14,4,1,0,0,0
"1040","8400","A",0,0,0,2,0,1,1,0,0,0,0,0,0
"1040","8600",,1570,5742,22194,172,113,27,16,12,1,2,1,0,0
"1040","8700",,627,5759,28569,85,49,21,8,5,2,0,0,0,0
"1040","8900","B",0,0,0,6,4,1,1,0,0,0,0,0,0
"1040","899\",,88,702,2914,7,3,2,1,0,1,0,0,0,0
"1040","99--","B",0,0,0,35,34,0,1,0,0,0,0,0,0
"1080","----",,149125,820654,3635843,10441,5587,2128,1396,851,269,151,38,13,8
"1080","07--",,963,2799,17290,183,123,38,12,8,1,1,0,0,0
"1080","0700",,957,2770,17095,177,118,37,12,8,1,1,0,0,0
"1080","0800","A",0,0,0,5,4,1,0,0,0,0,0,0,0
"1080","0900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1080","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","10--",,191,1375,3898,23,13,5,4,0,1,0,0,0,0
"1080","1000","C",0,0,0,6,4,0,1,0,1,0,0,0,0
"1080","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","1300","A",0,0,0,3,3,0,0,0,0,0,0,0,0
"1080","1400",,85,360,2018,14,6,5,3,0,0,0,0,0,0
"1080","149\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","15--",,16768,103555,476216,1763,1190,298,163,75,22,12,1,1,1
"1080","1500","G",0,0,0,457,325,80,29,18,2,3,0,0,0
"1080","1600",,6668,54528,237344,87,36,11,14,14,8,2,0,1,1
"1080","1700",,7219,33018,161364,1217,828,207,120,43,12,7,0,0,0
"1080","179\","E",0,0,0,2,1,0,0,0,0,0,1,0,0
"1080","20--",,29986,240067,1102572,555,222,81,79,83,38,31,15,2,4
"1080","2000",,5144,24013,109608,48,17,2,5,8,5,4,6,0,1
"1080","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","2200","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"1080","2300","C",0,0,0,15,8,4,0,3,0,0,0,0,0
"1080","2400",,2618,13251,62263,86,34,16,12,10,7,5,2,0,0
"1080","2500",,324,1484,6588,19,9,4,3,2,0,1,0,0,0
"1080","2600",,415,3397,7154,3,0,0,0,1,0,2,0,0,0
"1080","2700",,1724,8584,36564,97,49,16,16,8,5,2,1,0,0
"1080","2800","C",0,0,0,10,5,2,2,1,0,0,0,0,0
"1080","2900","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"1080","3000",,456,2090,9890,22,6,4,6,3,2,1,0,0,0
"1080","3100","C",0,0,0,5,2,2,0,0,0,1,0,0,0
"1080","3200",,445,2358,11778,26,9,7,2,6,2,0,0,0,0
"1080","3300","A",0,0,0,3,3,0,0,0,0,0,0,0,0
"1080","3400",,1047,6444,28978,41,6,6,15,11,0,3,0,0,0
"1080","3500",,6935,67615,322824,65,28,5,11,11,4,2,1,1,2
"1080","3600",,6397,69294,336236,22,6,0,1,4,3,5,2,0,1
"1080","3700",,977,4138,19267,26,12,2,2,5,2,2,1,0,0
"1080","3800","B",0,0,0,6,3,2,1,0,0,0,0,0,0
"1080","3900",,521,2615,10646,32,17,6,1,4,3,1,0,0,0
"1080","399\","H",0,0,0,25,5,2,2,6,5,2,2,1,0
"1080","40--",,7553,53918,231299,453,239,74,58,44,24,10,3,1,0
"1080","4100","F",0,0,0,20,6,4,2,4,3,1,0,0,0
"1080","4200",,2235,12218,53239,224,140,36,19,20,6,3,0,0,0
"1080","4400","A",0,0,0,4,3,1,0,0,0,0,0,0,0
"1080","4500","F",0,0,0,36,14,7,4,6,3,2,0,0,0
"1080","4600","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"1080","4700","E",0,0,0,42,23,11,6,1,1,0,0,0,0
"1080","4800",,1550,12659,51318,72,30,7,17,10,5,2,1,0,0
"1080","4900",,1734,17809,74849,45,20,5,8,3,5,2,1,1,0
"1080","497\",,359,2316,12081,8,2,3,1,0,1,0,1,0,0
"1080","50--",,9810,62932,264285,827,348,190,153,102,25,9,0,0,0
"1080","5000",,5675,37075,156484,536,233,125,99,67,8,4,0,0,0
"1080","5100",,3760,20471,90225,278,112,61,52,34,16,3,0,0,0
"1080","519\",,375,5386,17576,13,3,4,2,1,1,2,0,0,0
"1080","52--",,32911,110758,466639,2163,813,551,404,267,82,42,1,2,1
"1080","5200",,1459,6569,31061,126,57,28,20,16,3,2,0,0,0
"1080","5300",,2842,8616,39656,36,4,3,5,7,3,14,0,0,0
"1080","5400",,3416,11524,48154,147,44,48,19,15,7,14,0,0,0
"1080","5500",,3887,20502,89102,312,92,108,79,20,7,6,0,0,0
"1080","5600",,1423,3473,14763,186,75,67,30,13,1,0,0,0,0
"1080","5700",,2366,9442,39712,192,96,47,32,13,3,0,0,1,0
"1080","5800",,12346,21023,88974,631,165,109,151,148,51,6,0,1,0
"1080","5900",,3230,9907,42055,484,259,135,57,29,4,0,0,0,0
"1080","599\",,1942,19702,73162,49,21,6,11,6,3,0,1,0,1
"1080","60--",,9925,63734,259106,1028,648,178,113,59,17,7,5,1,0
"1080","6000",,4516,28283,114034,182,41,57,50,20,5,5,3,1,0
"1080","6100",,630,5232,20061,99,51,32,8,6,2,0,0,0,0
"1080","6200","E",0,0,0,49,37,4,2,6,0,0,0,0,0
"1080","6300",,1342,9882,39910,85,45,13,11,10,5,0,1,0,0
"1080","6400",,1053,6659,27525,222,170,27,17,5,2,1,0,0,0
"1080","6500",,1915,8056,35574,359,283,39,22,10,3,1,1,0,0
"1080","6700","C",0,0,0,29,21,5,2,1,0,0,0,0,0
"1080","679\","B",0,0,0,3,0,1,1,1,0,0,0,0,0
"1080","70--",,40963,181379,813772,3379,1925,712,410,213,59,39,13,6,2
"1080","7000",,2227,5087,19428,66,24,8,13,11,4,4,1,1,0
"1080","7200",,1431,3884,17589,266,150,68,40,7,1,0,0,0,0
"1080","7300",,7254,24926,110608,487,279,90,57,32,15,8,5,1,0
"1080","7500",,1692,6099,28050,312,202,68,29,11,1,1,0,0,0
"1080","7600",,708,2894,13210,121,84,20,10,5,1,1,0,0,0
"1080","7800",,503,694,2900,51,19,12,13,7,0,0,0,0,0
"1080","7900",,1725,3384,16861,122,52,19,18,26,6,1,0,0,0
"1080","8000",,13474,82775,372431,657,328,175,83,37,9,18,2,3,2
"1080","8100",,1246,8877,42533,210,146,36,17,7,4,0,0,0,0
"1080","8200",,1832,4805,20014,41,18,3,7,7,3,1,1,1,0
"1080","8300",,2643,7161,31648,270,141,50,45,24,8,2,0,0,0
"1080","8400","B",0,0,0,6,4,1,0,1,0,0,0,0,0
"1080","8600",,2483,7199,30660,325,201,69,30,20,2,2,1,0,0
"1080","8700",,3485,21184,97495,402,255,80,41,17,5,1,3,0,0
"1080","8900","B",0,0,0,25,17,5,3,0,0,0,0,0,0
"1080","899\","C",0,0,0,18,5,8,4,1,0,0,0,0,0
"1080","99--",,55,137,766,67,66,1,0,0,0,0,0,0,0
"1123","----",,2595311,18060336,76184063,150641,81869,29363,18270,12496,4522,2877,786,264,194
"1123","07--","I",0,0,0,2533,1939,356,173,56,7,1,1,0,0
"1123","0700","I",0,0,0,2281,1737,322,162,51,7,1,1,0,0
"1123","0800","B",0,0,0,17,14,1,0,2,0,0,0,0,0
"1123","0900","F",0,0,0,235,188,33,11,3,0,0,0,0,0
"1123","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","10--",,1208,11581,54208,90,45,18,18,5,3,0,1,0,0
"1123","1000","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1123","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","1300","B",0,0,0,13,12,1,0,0,0,0,0,0,0
"1123","1400",,817,6015,33617,72,31,15,18,5,3,0,0,0,0
"1123","149\",,371,5303,19162,4,1,2,0,0,0,0,1,0,0
"1123","15--",,83115,584486,2933472,13376,9642,1984,1018,545,131,41,10,3,2
"1123","1500","J",0,0,0,3689,2828,502,226,101,22,8,2,0,0
"1123","1600","J",0,0,0,693,387,113,93,72,15,8,2,2,1
"1123","1700",,56159,362947,1779169,8989,6427,1368,698,369,94,25,6,1,1
"1123","179\","C",0,0,0,5,0,1,1,3,0,0,0,0,0
"1123","20--",,458870,4088999,17162933,9814,3136,1606,1600,1686,844,607,209,84,42
"1123","2000",,20259,137981,587848,438,131,58,72,72,52,36,10,7,0
"1123","2100","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"1123","2200",,15566,109987,466066,182,43,25,21,36,28,16,8,3,2
"1123","2300","J",0,0,0,410,118,64,61,71,47,33,13,3,0
"1123","2400",,3788,21286,97162,351,185,60,51,39,13,3,0,0,0
"1123","2500",,4869,29165,129049,210,78,29,36,39,18,9,1,0,0
"1123","2600",,12853,100378,432988,195,20,16,27,51,33,42,5,1,0
"1123","2700",,44620,363622,1534428,1730,758,332,260,211,97,39,24,7,2
"1123","2800","J",0,0,0,288,77,47,40,60,32,19,9,3,1
"1123","2900",,1048,7376,42269,48,16,10,9,8,3,2,0,0,0
"1123","3000",,26694,189131,822942,503,85,75,94,119,71,41,11,6,1
"1123","3100",,4867,22388,103815,132,38,15,27,24,14,10,4,0,0
"1123","3200",,8656,69238,298174,257,90,45,46,35,25,10,4,1,1
"1123","3300","J",0,0,0,181,35,26,34,40,25,13,5,1,2
"1123","3400",,29562,228546,976235,960,245,183,190,229,59,40,11,1,2
"1123","3500",,46364,440231,1878190,1561,573,289,274,251,78,67,18,9,2
"1123","3600",,67333,641783,2732933,818,211,97,129,128,102,97,28,17,9
"1123","3700",,11682,116803,470149,135,50,22,20,25,7,5,2,2,2
"1123","3800","L",0,0,0,644,151,91,107,116,66,66,25,12,10
"1123","3900",,12758,84807,360844,429,179,84,57,60,25,13,8,2,1
"1123","399\",,38705,542191,2156888,340,52,37,45,72,49,46,23,9,7
"1123","40--",,123824,1069716,4341590,5587,3026,867,645,570,256,159,44,9,11
"1123","4100",,15980,56162,249404,669,265,82,110,123,58,28,2,1,0
"1123","4200",,29405,207327,897453,1887,1117,299,204,171,64,25,4,0,3
"1123","4400",,1685,12131,59754,158,102,20,16,15,2,2,1,0,0
"1123","4500",,13006,110692,444891,196,81,26,26,21,12,22,4,1,3
"1123","4600","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1123","4700",,8974,54124,232515,1348,846,293,133,53,15,8,0,0,0
"1123","4800",,32970,364510,1395689,946,455,106,103,130,77,49,18,5,3
"1123","4900","J",0,0,0,337,135,36,50,51,24,23,14,2,2
"1123","497\",,1392,12640,54232,45,24,5,3,6,4,2,1,0,0
"1123","50--",,167602,1512432,6443230,11469,5766,2313,1621,1162,372,170,51,8,6
"1123","5000",,93297,848093,3680127,7696,3926,1608,1095,752,201,91,18,3,2
"1123","5100",,59856,495876,2171742,3656,1810,690,509,393,153,71,26,2,2
"1123","519\",,14449,168463,591361,117,30,15,17,17,18,8,7,3,2
"1123","52--",,491763,1717286,7485903,35916,16433,8473,5339,3802,1179,576,96,12,6
"1123","5200",,13609,67207,315925,1288,618,328,203,98,23,18,0,0,0
"1123","5300",,43919,140269,626167,717,227,105,58,48,129,117,30,2,1
"1123","5400",,85186,256005,1031818,4201,1741,1033,680,354,138,224,31,0,0
"1123","5500",,39223,209309,977012,3921,1758,1194,508,315,119,27,0,0,0
"1123","5600",,33722,91048,395534,3359,1366,1076,564,253,80,18,2,0,0
"1123","5700",,17550,73607,333748,2466,1326,706,291,99,34,10,0,0,0
"1123","5800",,156811,346012,1569618,10867,4700,1900,1735,1878,534,113,7,0,0
"1123","5900",,72244,277721,1199441,8727,4594,2082,1248,698,81,18,4,0,2
"1123","599\",,29499,256108,1036640,370,103,49,52,59,41,31,22,10,3
"1123","60--",,214813,2271711,8845688,12765,7156,2667,1518,810,299,199,65,30,21
"1123","6000",,58788,504308,1966461,2341,448,893,583,261,87,46,11,6,6
"1123","6100","I",0,0,0,694,355,147,89,62,23,12,6,0,0
"1123","6200",,29481,551207,1988007,999,617,125,91,81,38,27,9,8,3
"1123","6300",,55708,551203,2104035,701,217,95,113,111,61,54,28,13,9
"1123","6400",,18794,164239,700514,2759,1751,616,256,93,24,16,3,0,0
"1123","6500",,30596,212397,911174,4706,3411,703,336,162,55,33,5,1,0
"1123","6700",,10323,174292,757448,539,348,84,46,36,11,8,2,1,3
"1123","679\","G",0,0,0,26,9,4,4,4,0,3,1,1,0
"1123","70--",,1043802,6763423,28672546,58217,33913,11035,6327,3854,1431,1124,309,118,106
"1123","7000",,26185,98610,440728,721,358,68,91,89,40,50,18,6,1
"1123","7200",,31533,97792,425519,5426,3571,1102,543,165,22,16,7,0,0
"1123","7300",,195195,1329795,5742662,9666,5764,1458,930,741,362,301,72,21,17
"1123","7500",,20450,102116,452996,4014,2728,861,312,88,15,6,4,0,0
"1123","7600",,8263,55306,247876,1491,1061,254,114,47,11,3,0,1,0
"1123","7800",,7167,22213,99382,828,398,202,148,67,10,3,0,0,0
"1123","7900",,25580,102601,521181,2014,1171,316,215,204,73,27,4,4,0
"1123","8000",,322900,2216568,9141750,10805,5626,2534,1139,617,300,397,90,49,53
"1123","8100",,28728,277970,1250611,4533,3339,648,321,152,39,21,10,3,0
"1123","8200",,128855,691522,2862885,1342,569,200,168,186,102,53,25,19,20
"1123","8300",,74886,269421,1159354,4530,1548,1069,1009,639,152,89,21,3,0
"1123","8400","H",0,0,0,140,80,14,14,20,6,4,2,0,0
"1123","8600",,40124,145176,606198,4298,2346,1030,511,310,72,17,10,1,1
"1123","8700",,110030,1130623,4816145,7732,5020,1179,720,455,192,107,38,10,11
"1123","8900","H",0,0,0,394,271,60,32,17,10,4,0,0,0
"1123","899\","J",0,0,0,283,63,40,60,57,25,26,8,1,3
"1123","99--","G",0,0,0,874,813,44,11,6,0,0,0,0,0
"1125","----",,118528,739078,3232115,9159,5347,1717,1021,692,214,123,25,13,7
"1125","07--",,719,2274,14601,174,118,35,19,1,1,0,0,0,0
"1125","0700","F",0,0,0,173,117,35,19,1,1,0,0,0,0
"1125","0800",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","0900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1125","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","10--",,189,1104,5949,33,22,5,4,2,0,0,0,0,0
"1125","1000","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"1125","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","1300","B",0,0,0,19,17,2,0,0,0,0,0,0,0
"1125","1400",,146,859,4600,11,3,2,4,2,0,0,0,0,0
"1125","149\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1125","15--",,5597,32820,157589,921,607,169,86,46,9,4,0,0,0
"1125","1500",,1331,8642,40854,334,255,47,23,7,2,0,0,0,0
"1125","1600",,802,6483,29573,29,7,6,5,6,3,2,0,0,0
"1125","1700",,3464,17695,87162,558,345,116,58,33,4,2,0,0,0
"1125","179\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","20--",,31368,259411,1098084,710,291,126,101,88,50,35,8,7,4
"1125","2000",,1858,10237,41910,31,14,7,2,2,3,1,1,0,1
"1125","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","2200","C",0,0,0,9,3,0,4,2,0,0,0,0,0
"1125","2300",,1009,3711,22111,28,7,7,5,4,3,1,1,0,0
"1125","2400",,467,2294,11490,23,10,3,3,5,1,1,0,0,0
"1125","2500",,349,1771,8030,14,8,0,1,3,1,1,0,0,0
"1125","2600","C",0,0,0,2,0,0,1,0,0,1,0,0,0
"1125","2700",,2334,15285,62683,133,62,33,15,13,5,4,1,0,0
"1125","2800",,1321,14840,55459,20,5,2,4,7,0,1,0,1,0
"1125","2900",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","3000",,1110,7020,31009,32,8,8,4,3,7,2,0,0,0
"1125","3100","C",0,0,0,8,5,0,2,0,0,1,0,0,0
"1125","3200",,920,5778,27227,27,3,6,7,7,2,1,1,0,0
"1125","3300","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"1125","3400",,971,6146,29883,34,18,2,6,3,2,3,0,0,0
"1125","3500",,8338,81568,383126,110,58,14,17,9,4,4,2,1,1
"1125","3600",,3114,22242,96174,89,29,17,12,13,11,5,1,1,0
"1125","3700",,801,3755,16124,14,6,4,0,1,1,1,0,1,0
"1125","3800",,4801,52030,198897,77,28,12,13,10,7,3,1,2,1
"1125","3900",,582,2486,10926,43,22,9,5,4,2,1,0,0,0
"1125","399\",,2847,25914,84595,15,5,2,0,1,1,4,0,1,1
"1125","40--",,3548,28678,108989,252,141,49,26,21,9,4,1,1,0
"1125","4100","E",0,0,0,10,6,0,0,0,3,1,0,0,0
"1125","4200",,694,3460,15050,72,41,11,6,13,0,1,0,0,0
"1125","4400",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","4500",,218,1114,4757,21,13,6,0,0,2,0,0,0,0
"1125","4600",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","4700",,450,1875,8208,84,46,24,12,2,0,0,0,0,0
"1125","4800",,1161,16049,58345,50,29,5,6,5,4,0,0,1,0
"1125","4900",,611,4901,17427,14,6,3,1,1,0,2,1,0,0
"1125","497\","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"1125","50--",,5854,48060,216820,593,360,111,63,47,4,6,1,1,0
"1125","5000",,3954,34444,158893,404,247,83,41,25,2,4,1,1,0
"1125","5100",,1403,7045,32067,181,112,28,20,19,2,0,0,0,0
"1125","519\",,497,6571,25860,8,1,0,2,3,0,2,0,0,0
"1125","52--",,26687,81851,373257,1809,710,460,292,239,74,30,3,1,0
"1125","5200",,1010,4897,22235,71,31,14,16,8,1,0,1,0,0
"1125","5300",,2149,5524,24877,24,3,2,1,2,6,9,1,0,0
"1125","5400",,4205,16398,71599,119,41,32,16,11,5,13,0,1,0
"1125","5500",,2393,12913,60152,182,58,57,36,19,11,1,0,0,0
"1125","5600",,1137,2655,11989,159,59,62,28,10,0,0,0,0,0
"1125","5700",,990,4132,18748,169,87,57,19,4,2,0,0,0,0
"1125","5800",,10532,19891,98205,551,140,113,107,140,47,4,0,0,0
"1125","5900",,4183,14550,62363,525,287,122,67,43,2,3,1,0,0
"1125","599\",,88,891,3089,9,4,1,2,2,0,0,0,0,0
"1125","60--",,5622,37857,153301,928,667,128,70,50,10,3,0,0,0
"1125","6000",,1667,10136,37681,89,31,13,21,19,3,2,0,0,0
"1125","6100",,673,5743,22440,83,48,17,10,6,2,0,0,0,0
"1125","6200",,423,6479,25844,89,71,6,5,6,1,0,0,0,0
"1125","6300",,289,2216,6889,31,19,6,1,4,1,0,0,0,0
"1125","6400",,534,2956,13075,162,133,22,3,4,0,0,0,0,0
"1125","6500",,1712,7463,34573,445,352,59,26,5,2,1,0,0,0
"1125","6700",,324,2864,12799,29,13,5,4,6,1,0,0,0,0
"1125","679\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","70--",,38847,246657,1101882,3669,2366,631,358,198,57,41,12,3,3
"1125","7000",,1163,3067,14256,55,21,13,10,5,4,1,1,0,0
"1125","7200",,1385,3766,15779,235,142,52,33,7,0,1,0,0,0
"1125","7300",,10926,89642,371384,765,517,102,56,47,21,16,4,1,1
"1125","7500",,1118,5375,24905,219,142,50,21,4,2,0,0,0,0
"1125","7600","E",0,0,0,83,63,16,3,1,0,0,0,0,0
"1125","7800",,482,1209,6066,52,27,7,8,10,0,0,0,0,0
"1125","7900",,2097,4785,22529,129,74,18,16,13,5,1,2,0,0
"1125","8000",,8135,50525,224947,626,390,136,51,25,7,14,1,1,1
"1125","8100",,1033,7315,34814,237,180,34,17,5,0,1,0,0,0
"1125","8200",,1352,5889,24457,120,73,15,17,10,3,1,1,0,0
"1125","8300",,1972,5529,23762,159,67,32,31,23,4,2,0,0,0
"1125","8400","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"1125","8600",,1821,5597,24326,239,136,58,26,16,1,2,0,0,0
"1125","8700",,6072,52785,237400,680,492,88,59,26,9,2,2,1,1
"1125","8900",,300,2737,12480,52,36,7,5,3,1,0,0,0,0
"1125","899\",,694,7200,59280,16,5,2,5,3,0,0,1,0,0
"1125","99--",,97,366,1643,70,65,3,2,0,0,0,0,0,0
"1145","----",,57538,392681,1612955,3500,1865,712,476,291,79,51,12,8,6
"1145","07--",,356,974,5474,73,47,19,5,2,0,0,0,0,0
"1145","0700","E",0,0,0,72,47,18,5,2,0,0,0,0,0
"1145","0800","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"1145","0900",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","10--",,1103,7289,31176,39,10,8,10,8,2,0,1,0,0
"1145","1000",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","1300",,535,4070,18157,32,9,7,9,5,2,0,0,0,0
"1145","1400","B",0,0,0,5,1,1,1,2,0,0,0,0,0
"1145","149\","E",0,0,0,2,0,0,0,1,0,0,1,0,0
"1145","15--",,9474,63174,258591,324,193,48,41,23,6,6,3,2,2
"1145","1500",,606,3926,16675,67,49,8,5,3,1,1,0,0,0
"1145","1600",,4135,30802,120410,33,10,3,5,7,3,2,2,0,1
"1145","1700",,4733,28446,121506,224,134,37,31,13,2,3,1,2,1
"1145","179\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","20--",,16535,194056,777241,209,79,34,34,31,10,9,4,4,4
"1145","2000",,317,1655,7287,7,1,1,0,3,1,1,0,0,0
"1145","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","2200","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1145","2300","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"1145","2400","B",0,0,0,8,4,2,2,0,0,0,0,0,0
"1145","2500","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"1145","2600",,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","2700",,325,1322,5738,32,15,8,5,3,0,1,0,0,0
