"MSA","SIC","EMPFLAG","EMP","QP1","AP","EST","N1_4","N5_9","N10_19","N20_49","N50_99","N100_249","N250_499","N500_999","N1000"
"4600","5000",,3702,24458,97664,379,164,98,74,35,7,1,0,0,0
"4600","5100",,3727,23392,99405,214,97,40,36,28,5,6,2,0,0
"4600","519\",,121,246,1009,6,1,3,1,0,1,0,0,0,0
"4600","52--",,24514,78154,325905,1545,611,384,264,187,61,31,7,0,0
"4600","5200",,804,3921,15899,53,24,11,9,5,2,2,0,0,0
"4600","5300",,2705,8426,34414,33,4,9,5,3,3,5,4,0,0
"4600","5400",,3268,10079,41552,147,50,50,19,11,7,9,1,0,0
"4600","5500",,2589,16449,71885,206,85,71,24,16,4,6,0,0,0
"4600","5600",,1137,3261,13097,154,64,52,31,6,1,0,0,0,0
"4600","5700",,816,3568,14564,111,64,26,12,7,2,0,0,0,0
"4600","5800",,10108,19751,81737,461,121,74,103,117,37,7,2,0,0
"4600","5900",,2438,7617,32597,354,192,86,53,20,3,0,0,0,0
"4600","599\",,649,5082,20160,26,7,5,8,2,2,2,0,0,0
"4600","60--",,4587,28050,117565,630,434,99,53,31,9,3,1,0,0
"4600","6000",,1621,9496,40863,64,25,13,10,11,2,2,1,0,0
"4600","6100",,344,2201,8621,48,20,17,9,2,0,0,0,0,0
"4600","6200",,207,2917,11203,41,28,7,3,3,0,0,0,0,0
"4600","6300",,430,3512,14133,52,33,7,5,5,2,0,0,0,0
"4600","6400",,735,4319,18260,199,155,26,14,3,1,0,0,0,0
"4600","6500",,1149,4654,20033,186,138,26,11,6,4,1,0,0,0
"4600","6700",,101,951,4452,40,35,3,1,1,0,0,0,0,0
"4600","70--",,32651,158016,699837,2343,1323,441,298,182,60,29,5,2,3
"4600","7000",,975,2152,8869,39,12,2,12,7,4,2,0,0,0
"4600","7200",,1424,4425,18243,171,104,26,27,9,3,2,0,0,0
"4600","7300",,4368,14568,65426,340,183,65,43,28,11,9,1,0,0
"4600","7500",,1135,4622,19675,185,112,43,19,9,1,1,0,0,0
"4600","7600",,724,3951,16084,92,55,17,12,5,3,0,0,0,0
"4600","7800",,313,517,2305,29,14,5,6,3,1,0,0,0,0
"4600","7900",,853,2046,9675,71,35,9,13,10,4,0,0,0,0
"4600","8000",,14244,95327,428792,559,317,120,55,36,15,9,3,1,3
"4600","8100",,689,4358,20942,171,133,24,7,7,0,0,0,0,0
"4600","8200",,924,2574,10404,36,20,4,5,5,1,0,0,1,0
"4600","8300",,2739,8218,33938,169,65,25,47,24,4,3,1,0,0
"4600","8400","B",0,0,0,3,2,0,0,0,1,0,0,0,0
"4600","8600",,2767,6286,26822,245,126,51,34,21,10,3,0,0,0
"4600","8700",,1344,8265,35524,217,136,45,18,16,2,0,0,0,0
"4600","8900","B",0,0,0,7,5,1,0,1,0,0,0,0,0
"4600","899\",,55,302,1247,9,4,4,0,1,0,0,0,0,0
"4600","99--",,49,109,467,30,26,3,1,0,0,0,0,0,0
"4640","----",,85224,501141,2103527,5128,2766,1055,627,411,134,87,30,11,7
"4640","07--",,437,1300,6346,96,63,20,9,4,0,0,0,0,0
"4640","0700",,403,1046,5327,89,57,20,9,3,0,0,0,0,0
"4640","0800",,34,254,1019,7,6,0,0,1,0,0,0,0,0
"4640","10--",,102,667,3175,7,2,1,2,2,0,0,0,0,0
"4640","1200","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"4640","1400",,81,537,2386,4,1,0,1,2,0,0,0,0,0
"4640","149\","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"4640","15--",,5785,29507,140192,734,486,139,57,38,6,5,3,0,0
"4640","1500","G",0,0,0,241,165,50,18,5,2,1,0,0,0
"4640","1600","G",0,0,0,43,17,6,7,9,2,0,2,0,0
"4640","1700",,3383,17567,84925,450,304,83,32,24,2,4,1,0,0
"4640","20--",,25257,212456,880150,333,111,52,46,47,16,36,16,7,2
"4640","2000",,1648,12945,45143,15,4,1,1,2,0,6,0,1,0
"4640","2200",,842,5386,22390,3,0,1,0,0,0,1,0,1,0
"4640","2300",,733,2608,11239,10,2,1,1,1,4,0,1,0,0
"4640","2400",,1173,5720,25993,89,46,16,16,6,2,3,0,0,0
"4640","2500",,1860,7584,34803,10,0,2,0,4,0,1,2,1,0
"4640","2600",,1960,17652,74980,9,1,0,1,0,0,3,4,0,0
"4640","2700",,1848,13315,54854,38,17,8,5,3,0,3,1,1,0
"4640","2800","G",0,0,0,10,2,1,2,1,1,1,1,0,1
"4640","3000",,1458,10317,42627,7,2,0,0,1,0,2,1,1,0
"4640","3100","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"4640","3200",,337,2051,9114,19,4,3,5,6,1,0,0,0,0
"4640","3300","G",0,0,0,3,1,0,0,0,0,0,0,2,0
"4640","3400",,1286,13917,53274,33,7,8,6,8,1,1,2,0,0
"4640","3500","G",0,0,0,41,9,9,5,7,2,7,2,0,0
"4640","3600",,4892,55137,242350,14,2,0,2,2,2,4,1,0,1
"4640","3700",,347,2374,5455,8,4,2,0,1,0,0,1,0,0
"4640","3800",,105,751,2719,6,3,0,1,1,1,0,0,0,0
"4640","3900","C",0,0,0,7,5,0,1,0,0,1,0,0,0
"4640","399\",,782,7962,29729,9,0,0,0,4,2,3,0,0,0
"4640","40--",,2890,18456,76887,236,126,42,29,26,8,5,0,0,0
"4640","4100",,30,67,336,8,6,1,1,0,0,0,0,0,0
"4640","4200",,1449,7476,33261,134,79,21,15,14,3,2,0,0,0
"4640","4400","A",0,0,0,8,7,1,0,0,0,0,0,0,0
"4640","4500",,225,1429,5957,7,2,0,1,2,2,0,0,0,0
"4640","4600","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"4640","4700",,281,1761,8107,28,17,6,3,0,1,1,0,0,0
"4640","4800",,583,4785,18068,38,11,10,9,5,2,1,0,0,0
"4640","4900",,290,2749,10365,10,4,0,0,5,0,1,0,0,0
"4640","497\","A",0,0,0,2,0,2,0,0,0,0,0,0,0
"4640","50--",,3816,29855,108136,296,131,70,52,28,11,3,1,0,0
"4640","5000",,2322,19686,67094,198,86,52,37,15,7,0,1,0,0
"4640","5100","G",0,0,0,94,44,18,14,12,3,3,0,0,0
"4640","519\","C",0,0,0,4,1,0,1,1,1,0,0,0,0
"4640","52--",,16385,50272,214623,1223,491,322,199,145,51,13,1,1,0
"4640","5200","F",0,0,0,60,26,17,11,4,1,1,0,0,0
"4640","5300","G",0,0,0,45,9,14,4,3,7,7,1,0,0
"4640","5400",,2736,7831,31144,160,61,36,25,17,19,2,0,0,0
"4640","5500",,1904,8668,37624,194,74,66,28,20,6,0,0,0,0
"4640","5600","F",0,0,0,92,40,29,19,4,0,0,0,0,0
"4640","5700",,673,2671,12191,94,54,26,8,5,0,1,0,0,0
"4640","5800",,5127,8968,41519,302,92,53,58,81,16,2,0,0,0
"4640","5900",,2381,11641,48795,267,131,78,44,11,2,0,0,1,0
"4640","599\",,50,481,1783,9,4,3,2,0,0,0,0,0,0
"4640","60--",,4023,32173,137003,442,290,94,34,17,3,1,2,1,0
"4640","6000",,1485,11029,44159,108,27,49,20,7,3,1,1,0,0
"4640","6100","C",0,0,0,28,20,7,1,0,0,0,0,0,0
"4640","6200",,145,3018,12526,20,9,5,4,2,0,0,0,0,0
"4640","6300",,1527,12900,56799,33,22,4,1,4,0,0,1,1,0
"4640","6400","E",0,0,0,102,84,14,2,2,0,0,0,0,0
"4640","6500",,407,1785,8528,140,117,15,6,2,0,0,0,0,0
"4640","6700",,24,688,3471,11,11,0,0,0,0,0,0,0,0
"4640","70--",,26520,126440,536765,1741,1046,315,199,104,39,24,7,2,5
"4640","7000",,576,1486,6314,24,9,2,4,5,3,1,0,0,0
"4640","7200",,1053,3066,13111,180,113,39,19,7,1,1,0,0,0
"4640","7300",,5319,28983,114944,237,139,33,21,21,12,7,3,0,1
"4640","7500",,613,2706,11615,151,104,29,17,1,0,0,0,0,0
"4640","7600",,247,1102,4778,52,35,8,6,3,0,0,0,0,0
"4640","7800",,297,759,3052,32,15,11,2,3,1,0,0,0,0
"4640","7900",,532,1226,5863,79,52,16,4,4,3,0,0,0,0
"4640","8000","I",0,0,0,270,128,60,41,20,10,6,2,0,3
"4640","8100","E",0,0,0,88,60,19,7,2,0,0,0,0,0
"4640","8200",,3919,13872,55898,31,11,2,5,5,2,2,1,2,1
"4640","8300",,1608,4548,19133,116,55,21,24,9,4,2,1,0,0
"4640","8400",,32,170,781,4,3,0,0,1,0,0,0,0,0
"4640","8600",,1947,4805,19984,313,210,56,30,14,1,2,0,0,0
"4640","8700",,1080,7582,35843,150,102,18,18,8,2,2,0,0,0
"4640","8900",,126,1054,4287,10,9,0,0,0,0,1,0,0,0
"4640","899\",,55,362,2919,4,1,1,1,1,0,0,0,0,0
"4640","99--",,9,15,250,20,20,0,0,0,0,0,0,0,0
"4680","----",,114053,639533,2670829,7182,3644,1570,923,668,201,130,28,11,7
"4680","07--",,572,2221,9964,106,68,20,12,5,1,0,0,0,0
"4680","0700",,532,1882,8555,98,62,19,12,4,1,0,0,0,0
"4680","0800",,40,339,1409,8,6,1,0,1,0,0,0,0,0
"4680","10--",,1139,13669,49263,11,3,1,1,1,2,1,1,1,0
"4680","1300","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"4680","1400","G",0,0,0,9,1,1,1,1,2,1,1,1,0
"4680","15--","I",0,0,0,691,412,141,67,53,11,7,0,0,0
"4680","1500","G",0,0,0,194,146,24,10,12,1,1,0,0,0
"4680","1600","F",0,0,0,38,18,4,9,6,1,0,0,0,0
"4680","1700","H",0,0,0,459,248,113,48,35,9,6,0,0,0
"4680","20--",,19810,162791,694605,302,89,54,49,52,23,18,7,7,3
"4680","2000",,3247,20270,94248,21,7,1,1,2,3,4,0,3,0
"4680","2100","H",0,0,0,1,0,0,0,0,0,0,0,0,1
"4680","2200","C",0,0,0,3,0,1,0,1,0,1,0,0,0
"4680","2300",,1146,3757,14146,14,5,0,2,1,3,2,0,1,0
"4680","2400",,646,3256,13911,47,13,16,12,4,1,1,0,0,0
"4680","2500",,568,2028,6541,6,2,1,0,1,0,1,1,0,0
"4680","2600","G",0,0,0,12,0,1,1,4,2,1,2,1,0
"4680","2700",,847,5338,21294,49,22,10,9,6,1,0,1,0,0
"4680","2800","E",0,0,0,15,4,2,5,1,2,1,0,0,0
"4680","2900",,63,462,2461,4,1,1,0,2,0,0,0,0,0
"4680","3000","F",0,0,0,16,1,1,2,9,1,2,0,0,0
"4680","3100","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"4680","3200",,1693,17376,70782,23,4,4,5,3,2,3,2,0,0
"4680","3300","B",0,0,0,1,0,0,0,0,1,0,0,0,0
"4680","3400","E",0,0,0,15,5,0,4,5,1,0,0,0,0
"4680","3500",,782,5616,24393,34,13,8,5,6,1,0,1,0,0
"4680","3600",,63,243,883,4,1,2,0,1,0,0,0,0,0
"4680","3700",,3094,22469,105032,10,1,0,0,4,1,1,0,2,1
"4680","3800","B",0,0,0,5,2,1,1,1,0,0,0,0,0
"4680","3900",,1220,8239,37209,12,4,4,1,1,1,0,0,0,1
"4680","399\",,440,5064,18312,9,3,1,1,0,3,1,0,0,0
"4680","40--","H",0,0,0,253,122,47,32,33,10,8,1,0,0
"4680","4100",,126,622,2392,13,9,1,1,1,1,0,0,0,0
"4680","4200",,1127,6503,29224,126,68,17,22,18,1,0,0,0,0
"4680","4400","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"4680","4500","F",0,0,0,8,3,0,2,1,1,0,1,0,0
"4680","4600","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"4680","4700","C",0,0,0,28,17,9,1,0,0,1,0,0,0
"4680","4800","G",0,0,0,50,17,13,4,10,1,5,0,0,0
"4680","4900",,859,9753,31404,23,5,5,2,3,6,2,0,0,0
"4680","497\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"4680","50--","I",0,0,0,468,211,103,84,51,15,4,0,0,0
"4680","5000","H",0,0,0,327,146,71,68,33,7,2,0,0,0
"4680","5100","G",0,0,0,134,62,31,16,16,7,2,0,0,0
"4680","519\","C",0,0,0,7,3,1,0,2,1,0,0,0,0
"4680","52--",,28615,82239,338356,1897,776,486,302,216,72,37,8,0,0
"4680","5200",,1047,4252,17042,76,24,31,13,4,1,3,0,0,0
"4680","5300",,2909,8526,33440,38,7,8,5,2,3,12,1,0,0
"4680","5400",,5482,10624,41478,193,93,43,18,14,7,12,6,0,0
"4680","5500",,3541,18915,81028,306,112,103,53,26,9,2,1,0,0
"4680","5600","G",0,0,0,202,86,79,27,7,2,1,0,0,0
"4680","5700",,1147,4707,20537,156,73,44,28,8,3,0,0,0,0
"4680","5800",,9851,18615,77749,464,124,65,91,134,43,7,0,0,0
"4680","5900","H",0,0,0,443,250,110,65,17,1,0,0,0,0
"4680","599\","E",0,0,0,19,7,3,2,4,3,0,0,0,0
"4680","60--",,8937,68140,261545,709,463,126,57,40,11,8,2,1,1
"4680","6000",,1705,11788,42312,103,30,32,23,12,2,4,0,0,0
"4680","6100","G",0,0,0,107,74,26,2,1,2,1,1,0,0
"4680","6200","C",0,0,0,25,15,6,2,2,0,0,0,0,0
"4680","6300",,3856,34338,126577,58,31,0,7,12,3,2,1,1,1
"4680","6400",,540,3592,15078,143,112,22,4,5,0,0,0,0,0
"4680","6500","G",0,0,0,261,193,39,18,8,2,1,0,0,0
"4680","6700",,178,944,3888,12,8,1,1,0,2,0,0,0,0
"4680","70--","K",0,0,0,2706,1463,590,319,217,56,47,9,2,3
"4680","7000",,1214,2432,10821,76,25,17,15,13,5,1,0,0,0
"4680","7200",,1533,4571,19799,231,171,30,18,8,0,4,0,0,0
"4680","7300","I",0,0,0,295,163,50,33,26,6,13,4,0,0
"4680","7500",,1222,6350,25930,241,150,66,17,6,1,1,0,0,0
"4680","7600","F",0,0,0,108,72,19,8,7,1,1,0,0,0
"4680","7800",,337,639,2642,33,9,9,12,2,1,0,0,0,0
"4680","7900","F",0,0,0,82,53,12,6,9,2,0,0,0,0
"4680","8000",,14324,104470,445696,611,260,174,92,49,12,19,2,2,1
"4680","8100","F",0,0,0,185,132,37,8,7,1,0,0,0,0
"4680","8200","H",0,0,0,39,13,8,2,6,6,2,1,0,1
"4680","8300","H",0,0,0,194,77,34,44,29,5,5,0,0,0
"4680","8400",,73,301,1300,5,1,2,1,1,0,0,0,0,0
"4680","8600",,3055,7048,28889,353,183,91,39,33,6,1,0,0,0
"4680","8700",,3543,21895,101013,239,151,39,22,17,8,0,1,0,1
"4680","8900","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"4680","899\",,601,8570,31050,12,2,1,2,4,2,0,1,0,0
"4680","99--",,44,109,390,39,37,2,0,0,0,0,0,0,0
"4720","----",,201340,1228915,5176352,11588,5586,2393,1682,1222,398,219,56,20,12
"4720","07--",,1307,5649,31178,202,122,38,31,8,2,1,0,0,0
"4720","0700",,1286,5561,30761,199,120,38,30,8,2,1,0,0,0
"4720","0800","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"4720","0900","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"4720","10--",,176,1455,8162,12,5,3,0,3,1,0,0,0,0
"4720","1300","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"4720","1400","C",0,0,0,11,4,3,0,3,1,0,0,0,0
"4720","15--",,11276,85597,411671,1242,752,237,134,88,19,8,4,0,0
"4720","1500",,3862,31715,138465,376,246,65,36,20,4,2,3,0,0
"4720","1600",,684,6570,43547,34,14,8,5,5,1,0,1,0,0
"4720","1700",,6730,47312,229659,832,492,164,93,63,14,6,0,0,0
"4720","20--",,31916,263154,1042904,639,201,115,115,93,56,33,18,4,4
"4720","2000",,4407,32117,142400,54,14,2,15,10,6,5,1,0,1
"4720","2200","C",0,0,0,3,1,0,0,1,0,1,0,0,0
"4720","2300",,62,254,1197,10,7,0,2,1,0,0,0,0,0
"4720","2400",,547,3255,15241,34,16,5,4,6,3,0,0,0,0
"4720","2500",,1986,14002,56103,25,6,8,3,3,2,1,1,0,1
"4720","2600",,887,7242,29514,9,0,2,2,0,2,2,1,0,0
"4720","2700",,4015,28720,117350,189,69,50,32,21,10,5,1,1,0
"4720","2800",,1018,9080,35348,25,5,3,4,8,3,1,1,0,0
"4720","2900","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"4720","3000",,2654,19373,78517,33,5,4,5,3,6,6,4,0,0
"4720","3100","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"4720","3200",,492,3377,15857,20,6,2,6,4,1,1,0,0,0
"4720","3300",,709,6309,22583,7,2,0,1,2,1,0,0,1,0
"4720","3400",,1373,9853,41008,45,11,11,10,7,2,3,1,0,0
"4720","3500",,2399,18556,72970,65,20,12,12,9,8,2,1,1,0
"4720","3600",,1376,11157,48416,14,3,1,1,4,1,1,3,0,0
"4720","3700",,1361,9290,30692,13,5,1,2,3,1,0,0,0,1
"4720","3800",,2418,28205,105161,34,10,4,6,4,5,2,2,1,0
"4720","3900",,305,1470,6658,33,16,8,5,3,1,0,0,0,0
"4720","399\",,5673,59153,215266,24,4,2,4,4,4,3,2,0,1
"4720","40--",,9939,78705,321203,451,235,66,59,51,18,15,4,3,0
"4720","4100",,1102,3320,13627,41,19,6,4,5,3,4,0,0,0
"4720","4200",,2652,14457,63911,218,133,26,28,21,6,2,2,0,0
"4720","4500","E",0,0,0,20,8,2,5,3,1,1,0,0,0
"4720","4700",,451,2795,11614,73,40,22,8,2,1,0,0,0,0
"4720","4800",,3778,35169,141238,80,29,8,10,16,6,8,2,1,0
"4720","4900",,1575,20530,80180,18,6,2,4,3,1,0,0,2,0
"4720","497\","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"4720","50--",,11693,89093,380603,821,349,205,107,111,30,18,1,0,0
"4720","5000",,7188,56148,240681,514,207,132,75,75,16,8,1,0,0
"4720","5100",,4395,31958,134811,297,141,69,28,35,14,10,0,0,0
"4720","519\",,110,987,5111,10,1,4,4,1,0,0,0,0,0
"4720","52--",,45402,144645,619597,2641,906,633,535,384,125,46,10,2,0
"4720","5200",,1613,8878,35581,105,32,25,29,13,4,2,0,0,0
"4720","5300",,4169,11406,46939,43,6,4,4,5,3,19,2,0,0
"4720","5400",,4729,14835,62610,179,53,35,37,26,19,6,3,0,0
"4720","5500",,4296,22139,97174,267,71,97,59,22,11,6,1,0,0
"4720","5600",,2217,5135,21696,236,72,91,56,14,2,1,0,0,0
"4720","5700",,2716,12201,54464,218,101,49,41,20,2,4,1,0,0
"4720","5800",,16205,30898,131961,865,235,142,187,224,73,4,0,0,0
"4720","5900",,6944,26547,116004,690,325,181,115,56,9,2,1,1,0
"4720","599\",,2513,12606,53168,38,11,9,7,4,2,2,2,1,0
"4720","60--",,21945,183769,702703,1194,709,194,136,97,27,15,8,5,3
"4720","6000",,4291,29678,110445,161,25,47,44,30,9,3,1,2,0
"4720","6100",,941,7757,30445,77,47,16,9,2,1,1,1,0,0
"4720","6200",,598,12118,42839,80,52,9,5,14,0,0,0,0,0
"4720","6300",,11214,104767,393599,114,42,20,16,10,6,9,5,3,3
"4720","6400",,1238,9019,37309,266,207,29,17,10,3,0,0,0,0
"4720","6500",,3241,15403,70434,449,304,66,43,28,5,2,1,0,0
"4720","6700","E",0,0,0,46,32,7,2,3,2,0,0,0,0
"4720","679\","B",0,0,0,1,0,0,0,0,1,0,0,0,0
"4720","70--",,67632,376750,1657352,4328,2251,901,564,387,120,83,11,6,5
"4720","7000",,2625,6863,30328,105,45,8,15,23,9,4,1,0,0
"4720","7200",,3054,9701,43150,364,191,99,57,10,2,5,0,0,0
"4720","7300",,11270,50869,230145,662,374,99,75,67,21,19,6,1,0
"4720","7500",,1750,8965,37037,250,135,63,34,16,2,0,0,0,0
"4720","7600",,502,2854,12994,108,76,22,5,5,0,0,0,0,0
"4720","7800",,750,1967,8316,78,33,22,14,6,3,0,0,0,0
"4720","7900",,2649,6639,30148,201,94,38,28,28,11,2,0,0,0
"4720","8000",,21608,154415,682352,589,244,162,80,48,24,22,1,3,5
"4720","8100",,1659,14160,71732,224,149,31,27,10,6,1,0,0,0
"4720","8200",,1490,6111,26024,81,35,18,11,15,0,1,0,1,0
"4720","8300",,6809,24921,104659,491,204,98,96,70,15,7,1,0,0
"4720","8400",,66,248,1032,4,2,0,0,2,0,0,0,0,0
"4720","8600",,6220,29898,123427,549,287,134,64,45,10,8,0,1,0
"4720","8700",,5883,50512,215684,556,341,99,51,35,17,13,0,0,0
"4720","8900",,203,1337,6317,40,32,4,1,3,0,0,0,0,0
"4720","899\",,1094,7290,34007,26,9,4,6,4,0,1,2,0,0
"4720","99--",,54,98,979,58,56,1,1,0,0,0,0,0,0
"4800","----",,71482,390518,1640383,4085,2072,916,517,335,134,71,27,8,5
"4800","07--",,193,564,3076,46,34,6,5,1,0,0,0,0,0
"4800","0700","C",0,0,0,44,32,6,5,1,0,0,0,0,0
"4800","0800","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"4800","10--","B",0,0,0,4,2,1,0,1,0,0,0,0,0
"4800","1300","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"4800","1400","B",0,0,0,2,1,0,0,1,0,0,0,0,0
"4800","15--",,2174,12314,60218,400,269,69,37,24,1,0,0,0,0
"4800","1500","F",0,0,0,120,87,18,9,6,0,0,0,0,0
"4800","1600","C",0,0,0,11,1,5,3,2,0,0,0,0,0
"4800","1700",,1489,8047,40741,269,181,46,25,16,1,0,0,0,0
"4800","20--",,21873,186368,769041,322,74,52,51,57,41,26,13,5,3
"4800","2000",,326,2041,8294,7,1,2,0,2,1,1,0,0,0
"4800","2200","B",0,0,0,1,0,0,0,0,1,0,0,0,0
"4800","2300","C",0,0,0,5,0,1,1,2,1,0,0,0,0
"4800","2400",,237,1312,5935,22,9,4,4,5,0,0,0,0,0
"4800","2500","B",0,0,0,2,0,0,1,0,1,0,0,0,0
"4800","2600",,675,5420,22381,13,1,2,4,2,2,1,1,0,0
"4800","2700",,1078,6175,24869,38,17,5,6,5,2,2,1,0,0
"4800","2800","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"4800","2900",,36,218,1587,7,4,1,2,0,0,0,0,0,0
"4800","3000",,1465,9335,40233,17,1,2,2,7,1,3,0,1,0
"4800","3200","G",0,0,0,11,1,3,3,1,1,0,1,1,0
"4800","3300",,1945,22588,89507,8,1,1,0,1,0,2,1,2,0
"4800","3400",,5024,56203,236463,59,5,7,12,15,13,4,2,0,1
"4800","3500",,3689,31819,129798,66,16,14,10,8,9,6,2,1,0
"4800","3600",,1894,14521,57509,18,3,3,2,2,0,5,3,0,0
"4800","3700",,1328,8992,40175,17,3,1,2,3,5,1,2,0,0
"4800","3800",,2407,13046,55557,8,1,1,0,3,1,0,0,0,2
"4800","3900","C",0,0,0,12,6,3,0,1,2,0,0,0,0
"4800","399\","C",0,0,0,9,4,2,1,0,1,1,0,0,0
"4800","40--",,2996,26988,107603,167,84,26,28,21,5,1,1,1,0
"4800","4100","E",0,0,0,15,4,3,2,6,0,0,0,0,0
"4800","4200",,631,4235,17994,86,53,9,15,8,1,0,0,0,0
"4800","4400","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"4800","4500","B",0,0,0,2,0,1,0,0,1,0,0,0,0
"4800","4600","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"4800","4700","B",0,0,0,20,17,3,0,0,0,0,0,0,0
"4800","4800","G",0,0,0,27,5,8,7,3,2,0,1,1,0
"4800","4900",,348,4427,16532,15,5,1,4,3,1,1,0,0,0
"4800","50--",,3421,21403,96080,279,120,66,51,30,9,2,1,0,0
"4800","5000",,2116,14276,60795,193,78,49,37,22,7,0,0,0,0
"4800","5100",,970,4498,19517,80,38,17,13,8,2,2,0,0,0
"4800","519\",,335,2629,15768,6,4,0,1,0,0,0,1,0,0
"4800","52--",,15443,43228,185534,1078,445,276,182,109,45,17,4,0,0
"4800","5200",,760,3175,14350,58,18,17,12,9,1,1,0,0,0
"4800","5300",,1863,4942,20132,29,5,8,0,5,4,6,1,0,0
"4800","5400",,2540,7065,30524,96,38,22,15,9,7,2,3,0,0
"4800","5500",,2104,8829,38098,175,67,55,33,8,11,1,0,0,0
"4800","5600",,407,908,3546,72,38,24,9,1,0,0,0,0,0
"4800","5700",,413,1670,7924,68,39,20,6,2,1,0,0,0,0
"4800","5800",,5540,10112,43079,329,115,59,65,65,19,6,0,0,0
"4800","5900",,1691,5812,24477,243,122,69,41,9,1,1,0,0,0
"4800","599\",,125,715,3404,8,3,2,1,1,1,0,0,0,0
"4800","60--",,2719,17130,68190,353,216,84,33,14,3,2,1,0,0
"4800","6000",,1015,5525,22216,84,19,42,13,7,2,1,0,0,0
"4800","6100",,101,724,2676,21,14,5,2,0,0,0,0,0,0
"4800","6200","B",0,0,0,13,9,2,1,1,0,0,0,0,0
"4800","6300",,743,6533,24768,27,14,3,5,3,0,1,1,0,0
"4800","6400",,347,2131,9028,95,73,13,8,1,0,0,0,0,0
"4800","6500",,441,1223,5791,106,81,18,4,2,1,0,0,0,0
"4800","6700","A",0,0,0,7,6,1,0,0,0,0,0,0,0
"4800","70--",,22583,82064,348435,1428,821,336,129,78,30,23,7,2,2
"4800","7000",,386,822,3502,27,15,2,2,6,2,0,0,0,0
"4800","7200",,872,2639,10156,138,82,33,16,6,0,1,0,0,0
"4800","7300",,8820,22890,97159,152,82,25,15,13,4,6,4,2,1
"4800","7500",,544,2389,9998,118,83,26,5,3,1,0,0,0,0
"4800","7600","C",0,0,0,39,30,3,4,2,0,0,0,0,0
"4800","7800",,149,245,1088,24,10,11,2,1,0,0,0,0,0
"4800","7900",,1038,1938,7780,70,39,17,3,7,3,0,1,0,0
"4800","8000",,6597,36657,158585,337,170,94,31,16,10,14,1,0,1
"4800","8100",,253,1956,8271,73,59,9,4,1,0,0,0,0,0
"4800","8200","C",0,0,0,17,8,4,2,1,2,0,0,0,0
"4800","8300",,1186,2730,11104,62,23,13,13,7,4,1,1,0,0
"4800","8400","B",0,0,0,3,2,0,0,1,0,0,0,0,0
"4800","8600",,1716,3755,15491,276,159,82,21,10,3,1,0,0,0
"4800","8700",,507,3322,14599,87,57,16,10,3,1,0,0,0,0
"4800","8900","B",0,0,0,4,2,1,1,0,0,0,0,0,0
"4800","899\","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"4800","99--","A",0,0,0,8,7,0,1,0,0,0,0,0,0
"4880","----",,93324,374042,1572002,7509,4078,1520,965,635,184,88,29,8,2
"4880","07--",,1134,2766,14587,99,63,15,11,7,2,0,1,0,0
"4880","0700","G",0,0,0,98,62,15,11,7,2,0,1,0,0
"4880","0900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"4880","10--",,891,5113,24602,46,15,10,8,6,6,1,0,0,0
"4880","1300",,707,4194,20481,41,14,10,8,4,4,1,0,0,0
"4880","1400",,184,919,4121,5,1,0,0,2,2,0,0,0,0
"4880","15--",,4948,18527,80402,582,343,121,58,44,11,5,0,0,0
"4880","1500",,874,3565,14040,133,78,29,13,12,1,0,0,0,0
"4880","1600",,974,4873,20484,39,12,8,8,3,6,2,0,0,0
"4880","1700",,3100,10089,45878,410,253,84,37,29,4,3,0,0,0
"4880","20--",,12351,49610,199718,258,91,55,35,36,13,16,7,4,1
"4880","2000",,2288,9243,30784,41,15,5,4,8,2,5,2,0,0
"4880","2200","B",0,0,0,2,1,0,0,1,0,0,0,0,0
"4880","2300",,5218,17507,66700,30,9,4,3,2,3,2,3,3,1
"4880","2400",,174,565,4404,10,1,4,2,2,1,0,0,0,0
"4880","2500","A",0,0,0,3,2,0,1,0,0,0,0,0,0
"4880","2600",,385,2524,11645,6,1,1,1,0,0,3,0,0,0
"4880","2700",,584,2369,9303,44,21,10,6,5,1,1,0,0,0
