"MSA","SIC","EMPFLAG","EMP","QP1","AP","EST","N1_4","N5_9","N10_19","N20_49","N50_99","N100_249","N250_499","N500_999","N1000"
"1760","52--",,47945,151188,629846,3227,1310,769,555,399,127,58,9,0,0
"1760","5200",,1995,9971,40207,144,64,35,26,12,1,6,0,0,0
"1760","5300",,6120,17056,71920,78,16,20,11,2,5,16,8,0,0
"1760","5400",,6653,18531,74434,309,141,65,15,40,34,14,0,0,0
"1760","5500",,5478,33273,139184,411,150,141,68,25,19,8,0,0,0
"1760","5600",,2596,6849,28157,295,126,99,51,13,3,3,0,0,0
"1760","5700",,2050,8469,36420,262,128,75,44,10,4,1,0,0,0
"1760","5800",,17300,35877,151465,921,256,141,211,247,57,8,1,0,0
"1760","5900",,5431,18631,78642,784,419,190,123,47,4,1,0,0,0
"1760","599\",,322,2531,9417,23,10,3,6,3,0,1,0,0,0
"1760","60--",,19843,172888,657158,1437,853,320,149,59,32,11,8,3,2
"1760","6000",,4318,31456,113312,228,58,94,54,9,6,3,3,1,0
"1760","6100",,3296,36670,126485,219,122,65,15,9,2,4,1,1,0
"1760","6200",,740,11793,43237,73,49,6,6,9,2,1,0,0,0
"1760","6300",,7138,63696,252553,131,55,18,21,14,14,3,4,0,2
"1760","6400",,1595,14355,58511,307,217,49,28,9,4,0,0,0,0
"1760","6500",,2488,12529,53429,429,328,70,18,8,4,0,0,1,0
"1760","6700",,242,1742,8156,47,24,16,6,1,0,0,0,0,0
"1760","679\",,26,647,1475,3,0,2,1,0,0,0,0,0,0
"1760","70--",,82117,482636,2072433,5143,2783,1075,641,412,128,68,16,9,11
"1760","7000",,2418,6108,27270,113,48,11,18,25,6,4,1,0,0
"1760","7200",,3037,9671,40104,413,243,92,54,17,5,2,0,0,0
"1760","7300",,19952,98490,424595,773,419,132,89,63,33,24,6,3,4
"1760","7500",,2415,11881,50965,390,231,102,34,21,1,1,0,0,0
"1760","7600",,967,5688,26026,149,97,26,15,9,1,1,0,0,0
"1760","7800",,692,1842,7906,76,35,20,9,12,0,0,0,0,0
"1760","7900",,2337,7094,32781,209,102,44,30,22,9,2,0,0,0
"1760","8000",,24880,192566,809258,871,399,223,127,69,22,18,4,4,5
"1760","8100",,2980,24328,115419,423,284,72,35,23,5,3,1,0,0
"1760","8200",,3539,11431,47738,85,39,13,10,12,6,2,0,2,1
"1760","8300",,3974,13074,53599,334,134,62,86,41,8,3,0,0,0
"1760","8400",,20,85,403,4,2,2,0,0,0,0,0,0,0
"1760","8600",,5828,19285,80555,647,344,161,69,55,15,3,0,0,0
"1760","8700",,8593,77674,340082,599,373,102,61,37,16,5,4,0,1
"1760","8900",,146,1042,4588,35,25,8,1,1,0,0,0,0,0
"1760","899\",,339,2377,11144,22,8,5,3,5,1,0,0,0,0
"1760","99--",,33,104,1207,103,101,2,0,0,0,0,0,0,0
"1800","----",,98114,557776,2317074,5659,2873,1153,786,538,157,92,35,18,7
"1800","07--",,516,1786,8035,105,66,24,12,3,0,0,0,0,0
"1800","0700",,452,1513,6795,95,61,22,9,3,0,0,0,0,0
"1800","0800",,31,191,967,7,5,1,1,0,0,0,0,0,0
"1800","0900",,33,82,273,3,0,1,2,0,0,0,0,0,0
"1800","10--","B",0,0,0,5,0,2,1,2,0,0,0,0,0
"1800","1400","B",0,0,0,5,0,2,1,2,0,0,0,0,0
"1800","15--",,5067,24354,112296,614,338,134,80,48,11,3,0,0,0
"1800","1500","G",0,0,0,184,117,41,12,10,4,0,0,0,0
"1800","1600",,818,5330,24421,33,14,7,4,4,1,3,0,0,0
"1800","1700","H",0,0,0,397,207,86,64,34,6,0,0,0,0
"1800","20--","J",0,0,0,246,66,43,29,38,23,22,14,8,3
"1800","2000","H",0,0,0,18,4,3,0,2,2,2,3,1,1
"1800","2200","I",0,0,0,14,1,1,0,1,2,2,3,3,1
"1800","2300",,841,4217,17870,11,2,3,0,4,0,0,2,0,0
"1800","2400",,831,4588,19033,39,11,11,8,3,4,2,0,0,0
"1800","2500","B",0,0,0,3,1,1,0,1,0,0,0,0,0
"1800","2600","F",0,0,0,4,0,0,0,1,1,1,0,1,0
"1800","2700",,980,7696,32697,33,15,10,3,1,1,1,2,0,0
"1800","2800","E",0,0,0,8,1,0,0,5,2,0,0,0,0
"1800","2900","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"1800","3000","C",0,0,0,2,0,0,1,0,1,0,0,0,0
"1800","3100","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"1800","3200",,631,4402,19660,17,3,5,3,3,2,0,1,0,0
"1800","3300","G",0,0,0,7,1,0,0,2,1,2,0,1,0
"1800","3400","G",0,0,0,22,4,2,4,6,2,4,0,0,0
"1800","3500",,1377,9735,42718,24,9,1,5,5,0,2,2,0,0
"1800","3600",,2949,20544,79419,6,1,0,1,0,0,1,1,1,1
"1800","3700",,1085,9891,40585,8,2,0,1,1,2,1,0,1,0
"1800","3800","B",0,0,0,3,1,1,1,0,0,0,0,0,0
"1800","3900",,55,285,1379,12,8,2,2,0,0,0,0,0,0
"1800","399\","F",0,0,0,12,1,2,0,2,3,4,0,0,0
"1800","40--",,4056,27698,108495,231,112,28,36,36,10,8,1,0,0
"1800","4100",,256,876,3666,19,8,1,5,5,0,0,0,0,0
"1800","4200","G",0,0,0,130,70,16,25,13,4,2,0,0,0
"1800","4400","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"1800","4500","F",0,0,0,9,3,1,1,2,1,0,1,0,0
"1800","4600","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1800","4700",,85,470,2042,12,7,2,2,1,0,0,0,0,0
"1800","4800",,1104,10389,36009,42,17,6,2,9,5,3,0,0,0
"1800","4900",,475,6027,21561,15,4,2,1,6,0,2,0,0,0
"1800","497\","C",0,0,0,1,0,0,0,0,0,1,0,0,0
"1800","50--","H",0,0,0,302,139,67,58,22,8,5,2,1,0
"1800","5000",,2012,15463,62260,195,86,50,41,14,3,0,1,0,0
"1800","5100","G",0,0,0,104,52,17,17,7,5,4,1,1,0
"1800","519\","C",0,0,0,3,1,0,0,1,0,1,0,0,0
"1800","52--",,21881,69360,287985,1520,640,346,280,174,47,27,6,0,0
"1800","5200",,992,4624,18691,60,24,16,10,5,1,4,0,0,0
"1800","5300",,2660,7773,30527,37,10,5,7,2,2,8,3,0,0
"1800","5400",,3219,8321,34431,184,74,50,26,16,10,7,1,0,0
"1800","5500",,2539,14086,59385,190,83,52,31,17,3,3,1,0,0
"1800","5600","G",0,0,0,117,43,43,21,7,1,2,0,0,0
"1800","5700","F",0,0,0,120,52,39,22,6,1,0,0,0,0
"1800","5800","I",0,0,0,428,137,59,101,100,29,1,1,0,0
"1800","5900","G",0,0,0,368,211,78,61,17,0,1,0,0,0
"1800","599\","E",0,0,0,16,6,4,1,4,0,1,0,0,0
"1800","60--",,8619,80367,312899,623,403,104,63,35,10,4,1,1,2
"1800","6000",,1929,13417,50867,109,35,24,31,13,4,1,1,0,0
"1800","6100","F",0,0,0,96,57,31,4,3,0,1,0,0,0
"1800","6200","C",0,0,0,20,12,2,3,3,0,0,0,0,0
"1800","6300",,3359,34132,123518,35,16,7,2,6,1,1,0,0,2
"1800","6400","E",0,0,0,114,104,5,3,2,0,0,0,0,0
"1800","6500",,1561,8110,34609,220,164,29,18,6,2,0,0,1,0
"1800","6700","E",0,0,0,28,15,6,2,1,3,1,0,0,0
"1800","679\","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"1800","70--",,31333,159070,674396,1960,1057,405,227,179,48,23,11,8,2
"1800","7000","G",0,0,0,45,14,5,10,10,4,1,1,0,0
"1800","7200","G",0,0,0,193,136,27,18,8,3,1,0,0,0
"1800","7300","I",0,0,0,263,142,43,20,28,12,8,5,5,0
"1800","7500","F",0,0,0,181,109,41,25,5,1,0,0,0,0
"1800","7600",,500,2815,12087,70,41,12,13,3,1,0,0,0,0
"1800","7800","E",0,0,0,26,7,8,6,4,1,0,0,0,0
"1800","7900",,1136,2958,13096,74,37,12,3,16,6,0,0,0,0
"1800","8000","I",0,0,0,357,144,105,51,32,11,5,5,2,2
"1800","8100",,551,4228,19086,135,101,24,7,3,0,0,0,0,0
"1800","8200",,715,2736,10730,37,13,8,6,6,2,2,0,0,0
"1800","8300","G",0,0,0,119,54,20,18,22,4,1,0,0,0
"1800","8400","B",0,0,0,4,2,1,0,1,0,0,0,0,0
"1800","8600","G",0,0,0,281,157,71,28,22,2,1,0,0,0
"1800","8700","G",0,0,0,158,94,27,20,15,0,1,0,1,0
"1800","8900",,4,14,96,3,3,0,0,0,0,0,0,0,0
"1800","899\",,666,4943,20082,14,3,1,2,4,1,3,0,0,0
"1800","99--","B",0,0,0,53,52,0,0,1,0,0,0,0,0
"1840","----",,702550,4767360,19724709,36524,17853,7409,5036,3745,1310,810,227,85,49
"1840","07--",,4728,17693,93920,653,425,122,57,36,10,2,1,0,0
"1840","0700",,4135,15293,86301,642,418,120,57,36,9,2,0,0,0
"1840","0800",,12,27,182,7,6,1,0,0,0,0,0,0,0
"1840","0900","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1840","098\","F",0,0,0,3,0,1,0,0,1,0,1,0,0
"1840","10--",,831,5989,26575,85,49,12,13,8,2,1,0,0,0
"1840","1000","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"1840","1200","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"1840","1300",,379,2875,12352,59,43,8,5,2,0,1,0,0,0
"1840","1400",,409,2863,12566,18,2,2,6,6,2,0,0,0,0
"1840","149\","B",0,0,0,5,2,1,2,0,0,0,0,0,0
"1840","15--",,34001,233838,1118859,3341,1907,630,409,275,77,35,7,1,0
"1840","1500",,8615,62701,276587,959,610,172,96,55,17,5,3,1,0
"1840","1600","H",0,0,0,164,67,28,29,25,6,8,1,0,0
"1840","1700",,22034,146226,682619,2217,1230,430,284,195,53,22,3,0,0
"1840","179\","B",0,0,0,1,0,0,0,0,1,0,0,0,0
"1840","20--",,93404,879299,3555270,1674,521,259,264,264,156,130,44,23,13
"1840","2000",,8014,71696,292508,77,13,10,10,14,12,8,5,5,0
"1840","2200",,93,585,2659,5,1,2,0,1,1,0,0,0,0
"1840","2300",,1675,8829,42216,50,23,10,3,8,3,1,1,1,0
"1840","2400","G",0,0,0,76,33,11,17,11,2,2,0,0,0
"1840","2500",,1834,12935,53118,46,11,8,9,9,4,4,1,0,0
"1840","2600",,2005,16581,68751,32,3,0,5,9,5,10,0,0,0
"1840","2700","I",0,0,0,331,140,67,54,32,19,13,4,0,2
"1840","2800",,4604,49891,213018,68,25,6,8,9,11,6,1,1,1
"1840","2900",,197,1707,7996,15,5,4,3,3,0,0,0,0,0
"1840","3000",,8068,65233,264841,92,17,9,18,17,10,9,10,2,0
"1840","3100",,258,1411,5269,5,3,0,0,1,0,1,0,0,0
"1840","3200",,9182,81030,329291,89,21,8,15,21,9,10,0,1,4
"1840","3300",,3567,28912,118619,38,9,3,6,5,6,5,3,0,1
"1840","3400",,10204,82530,350273,182,36,26,38,36,25,11,7,2,1
"1840","3500",,8367,72720,290171,256,89,47,45,37,21,11,3,2,1
"1840","3600",,6233,68091,266674,56,16,11,6,5,6,8,0,3,1
"1840","3700",,4008,33959,146146,48,15,9,3,8,3,4,5,1,0
"1840","3800",,2027,22004,86503,49,12,8,6,11,4,8,0,0,0
"1840","3900",,1248,8187,35064,72,36,7,12,11,2,4,0,0,0
"1840","399\",,11241,169571,633469,87,13,13,6,16,13,15,4,5,2
"1840","40--","K",0,0,0,1436,727,199,160,199,75,53,15,7,1
"1840","4100","G",0,0,0,55,20,7,6,14,6,2,0,0,0
"1840","4200",,16375,122755,503660,704,413,90,66,80,28,19,4,3,1
"1840","4400","B",0,0,0,9,7,1,1,0,0,0,0,0,0
"1840","4500","H",0,0,0,71,22,12,10,12,7,5,2,1,0
"1840","4600","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"1840","4700","G",0,0,0,228,130,49,29,16,3,0,1,0,0
"1840","4800",,9158,105637,409126,235,92,27,28,48,20,12,6,2,0
"1840","4900",,5213,60814,238918,128,41,12,20,29,10,13,2,1,0
"1840","497\",,435,8568,36817,5,2,0,0,0,1,2,0,0,0
"1840","50--",,49676,456222,1890117,2781,1261,559,449,329,109,57,11,5,1
"1840","5000","K",0,0,0,1891,853,395,326,208,71,30,4,4,0
"1840","5100",,19518,177518,741937,842,401,158,115,107,31,23,6,0,1
"1840","519\","H",0,0,0,48,7,6,8,14,7,4,1,1,0
"1840","52--",,171903,706098,2915246,8555,3252,1987,1458,1180,388,230,32,20,8
"1840","5200",,6133,25066,111769,365,125,88,75,57,6,13,1,0,0
"1840","5300",,18401,58132,238370,197,34,41,16,19,19,48,14,6,0
"1840","5400",,17595,53719,226643,770,328,181,124,46,24,64,3,0,0
"1840","5500",,15765,94644,407343,972,258,308,230,120,34,19,2,1,0
"1840","5600",,5895,15110,65632,605,240,197,104,50,11,3,0,0,0
"1840","5700",,6042,26417,106963,617,303,181,77,36,8,12,0,0,0
"1840","5800",,55319,121118,512932,2821,873,474,491,697,242,43,1,0,0
"1840","5900",,24149,104756,432493,2046,1056,491,326,134,22,12,0,2,3
"1840","599\",,22604,207136,813101,162,35,26,15,21,22,16,11,11,5
"1840","60--",,74387,727081,2727367,3963,2279,783,473,248,90,51,17,13,9
"1840","6000","J",0,0,0,611,159,197,163,62,11,7,5,4,3
"1840","6100",,7733,68833,264862,412,172,110,66,40,10,12,0,1,1
"1840","6200",,4039,78506,289255,233,155,29,24,12,8,3,0,1,1
"1840","6300",,23890,239451,916180,390,177,47,62,46,23,17,8,6,4
"1840","6400","I",0,0,0,870,641,149,43,22,10,4,1,0,0
"1840","6500",,10743,57629,245997,1327,893,237,106,55,25,7,3,1,0
"1840","6700",,1013,12368,49459,106,73,13,6,10,3,1,0,0,0
"1840","679\",,105,1280,4775,14,9,1,3,1,0,0,0,0,0
"1840","70--",,235908,1402814,6025989,13877,7280,2852,1753,1205,403,251,100,16,17
"1840","7000",,6344,20192,85367,221,78,17,42,52,19,11,2,0,0
"1840","7200",,9148,30517,127649,1145,639,298,156,33,11,4,4,0,0
"1840","7300",,59905,337567,1474013,2470,1319,387,264,242,122,83,44,6,3
"1840","7500",,6455,31620,136851,902,484,233,121,51,7,6,0,0,0
"1840","7600",,3400,21750,88980,297,173,60,30,24,6,2,2,0,0
"1840","7800","G",0,0,0,181,72,35,55,12,5,2,0,0,0
"1840","7900","I",0,0,0,522,251,91,77,69,24,8,2,0,0
"1840","8000",,68406,473075,2042151,2775,1251,745,368,231,78,65,23,4,10
"1840","8100",,5758,52310,231581,885,656,111,66,35,10,6,1,0,0
"1840","8200","J",0,0,0,241,101,33,36,38,16,9,4,1,3
"1840","8300",,13739,52999,225403,768,273,161,150,136,29,12,6,1,0
"1840","8400",,460,2544,10533,21,13,4,0,2,0,2,0,0,0
"1840","8600",,15268,66188,270210,1483,786,339,177,132,35,11,3,0,0
"1840","8700",,21179,186510,795527,1767,1087,304,181,128,35,24,5,2,1
"1840","8900",,385,2847,15528,91,69,11,7,4,0,0,0,0,0
"1840","899\",,5297,50924,199529,108,28,23,23,16,6,6,4,2,0
"1840","99--","C",0,0,0,159,152,6,0,1,0,0,0,0,0
"1880","----",,123235,675730,2903956,8998,4669,1930,1193,787,247,126,26,16,4
"1880","07--",,724,2170,10254,124,72,34,11,6,1,0,0,0,0
"1880","0700","F",0,0,0,107,56,33,11,6,1,0,0,0,0
"1880","0900","B",0,0,0,17,16,1,0,0,0,0,0,0,0
"1880","10--",,1570,12202,54611,187,125,24,15,16,5,2,0,0,0
"1880","1000","B",0,0,0,2,0,1,0,1,0,0,0,0,0
"1880","1300","G",0,0,0,178,122,21,15,14,4,2,0,0,0
"1880","1400",,101,676,3840,4,2,0,0,1,1,0,0,0,0
"1880","149\","A",0,0,0,3,1,2,0,0,0,0,0,0,0
"1880","15--",,10074,56570,276639,715,393,149,86,62,10,12,2,0,1
"1880","1500","G",0,0,0,195,136,35,11,10,2,1,0,0,0
"1880","1600",,3979,25696,130791,49,14,6,10,9,3,5,1,0,1
"1880","1700",,4929,24630,117758,470,242,108,65,43,5,6,1,0,0
"1880","179\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1880","20--",,12152,120615,518820,276,113,45,42,35,19,10,6,5,1
"1880","2000","G",0,0,0,14,4,1,2,0,3,3,0,1,0
"1880","2200","B",0,0,0,4,3,0,0,1,0,0,0,0,0
"1880","2300",,24,73,350,6,4,1,1,0,0,0,0,0,0
"1880","2400","C",0,0,0,10,4,3,1,2,0,0,0,0,0
"1880","2500","B",0,0,0,8,3,2,1,2,0,0,0,0,0
"1880","2700","F",0,0,0,45,25,8,5,5,1,0,1,0,0
"1880","2800",,2808,37249,158932,15,4,1,1,2,1,3,1,2,0
"1880","2900",,2821,37162,163559,10,2,0,0,1,3,0,2,1,1
"1880","3000","C",0,0,0,9,4,0,4,0,1,0,0,0,0
"1880","3200",,290,1240,5465,27,14,2,4,7,0,0,0,0,0
"1880","3300","B",0,0,0,2,1,0,0,1,0,0,0,0,0
"1880","3400","G",0,0,0,31,6,7,7,5,4,0,1,1,0
"1880","3500",,684,4677,20709,41,17,10,7,3,2,2,0,0,0
"1880","3600",,426,2734,11850,8,5,0,0,1,0,1,1,0,0
"1880","3700",,330,1841,8761,22,7,6,5,2,2,0,0,0,0
"1880","3800",,151,1039,4628,6,3,0,0,2,1,0,0,0,0
"1880","3900",,96,381,1558,11,5,2,3,1,0,0,0,0,0
"1880","399\",,368,7363,25062,7,2,2,1,0,1,1,0,0,0
"1880","40--",,5866,45755,185727,407,194,62,61,68,16,4,2,0,0
"1880","4100",,253,1085,4680,17,5,2,4,5,1,0,0,0,0
"1880","4200",,1556,9322,40240,154,86,24,19,19,4,2,0,0,0
"1880","4400",,214,1558,7304,31,16,7,4,4,0,0,0,0,0
"1880","4500",,691,4753,21556,26,10,4,1,8,2,0,1,0,0
"1880","4600",,159,1619,6054,6,2,1,0,2,1,0,0,0,0
"1880","4700","C",0,0,0,42,26,8,7,1,0,0,0,0,0
"1880","4800",,1473,12059,48707,71,25,11,15,13,5,2,0,0,0
"1880","4900",,1311,14238,51921,58,22,5,11,16,3,0,1,0,0
"1880","497\","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"1880","50--",,5991,42630,183447,619,270,160,129,48,9,3,0,0,0
"1880","5000",,3988,29409,125454,439,187,122,95,29,4,2,0,0,0
"1880","5100",,1979,13156,57678,177,81,38,34,18,5,1,0,0,0
"1880","519\",,24,65,315,3,2,0,0,1,0,0,0,0,0
"1880","52--",,31438,102124,420310,2250,897,613,359,255,81,39,6,0,0
"1880","5200",,1275,4761,20484,63,22,15,13,7,1,5,0,0,0
"1880","5300",,3811,10915,47341,49,8,15,5,3,3,9,6,0,0
"1880","5400",,4340,16809,60253,285,111,110,33,10,10,11,0,0,0
"1880","5500",,3509,18570,79308,294,91,115,52,23,8,5,0,0,0
"1880","5600","G",0,0,0,161,73,54,22,9,3,0,0,0,0
"1880","5700",,1213,4907,21024,139,67,38,20,10,3,1,0,0,0
"1880","5800",,12139,25361,105414,745,222,152,154,166,46,5,0,0,0
"1880","5900",,3079,10045,41958,485,295,110,56,17,6,1,0,0,0
"1880","599\","F",0,0,0,29,8,4,4,10,1,2,0,0,0
"1880","60--",,6532,43426,175439,893,587,158,90,43,10,4,0,1,0
"1880","6000",,2329,15408,59260,119,36,35,27,14,4,2,0,1,0
"1880","6100","E",0,0,0,81,52,18,8,3,0,0,0,0,0
"1880","6200","E",0,0,0,35,22,4,4,4,0,1,0,0,0
"1880","6300",,608,5211,23128,48,31,2,6,6,3,0,0,0,0
"1880","6400",,800,5092,21353,202,153,34,12,3,0,0,0,0,0
"1880","6500",,1907,7347,31038,350,244,59,31,12,3,1,0,0,0
"1880","6700","C",0,0,0,57,49,6,2,0,0,0,0,0,0
"1880","679\","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"1880","70--",,48836,249984,1076708,3455,1949,682,400,254,96,52,10,10,2
"1880","7000",,1522,3630,16571,92,43,15,14,14,2,4,0,0,0
"1880","7200",,2018,6209,26259,300,194,66,25,8,6,1,0,0,0
"1880","7300",,9409,37954,166841,447,230,80,62,32,21,14,5,3,0
"1880","7500",,1410,5770,24873,242,144,53,32,11,2,0,0,0,0
"1880","7600",,832,5237,23675,124,79,24,12,6,2,1,0,0,0
"1880","7800",,371,777,3615,41,21,7,11,0,2,0,0,0,0
"1880","7900",,1188,3576,16113,109,54,26,12,12,4,1,0,0,0
"1880","8000",,20695,130206,542630,901,466,208,89,69,34,22,5,6,2
"1880","8100",,1668,13562,65232,304,228,36,19,19,2,0,0,0,0
"1880","8200",,885,3553,15551,52,21,6,12,9,3,1,0,0,0
"1880","8300",,2393,8772,35369,159,67,27,30,26,4,5,0,0,0
"1880","8400",,209,801,3373,11,7,1,0,1,2,0,0,0,0
"1880","8600",,2630,6410,26395,302,163,63,41,30,4,1,0,0,0
"1880","8700",,3433,22439,105841,345,219,63,37,15,8,2,0,1,0
"1880","8900",,61,417,1649,13,9,3,0,1,0,0,0,0,0
"1880","899\",,112,671,2721,13,4,4,4,1,0,0,0,0,0
"1880","99--",,52,254,2001,72,69,3,0,0,0,0,0,0,0
"1900","----",,29552,151307,644070,2309,1208,555,299,160,50,25,8,1,3
"1900","07--",,94,287,1501,24,14,8,2,0,0,0,0,0,0
"1900","0700","B",0,0,0,22,12,8,2,0,0,0,0,0,0
"1900","0800","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"1900","10--",,206,1207,4978,14,5,5,1,2,1,0,0,0,0
"1900","1200",,159,937,3590,10,4,4,0,1,1,0,0,0,0
"1900","1400",,47,270,1388,4,1,1,1,1,0,0,0,0,0
"1900","15--",,1591,8647,42696,213,148,35,21,6,1,1,1,0,0
"1900","1500",,499,2822,13564,80,63,10,4,2,0,1,0,0,0
"1900","1600",,89,549,3989,13,6,5,1,1,0,0,0,0,0
"1900","1700",,1003,5276,25143,120,79,20,16,3,1,0,1,0,0
"1900","20--",,5692,45353,185415,94,33,12,17,15,8,3,4,1,1
"1900","2000","C",0,0,0,10,2,3,1,3,1,0,0,0,0
"1900","2100","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1900","2200","E",0,0,0,2,1,0,0,0,0,0,1,0,0
"1900","2300",,570,3203,12804,7,1,2,2,0,1,0,1,0,0
"1900","2400",,375,1542,6866,26,14,3,4,3,2,0,0,0,0
"1900","2500","E",0,0,0,2,0,1,0,0,0,0,1,0,0
"1900","2600","G",0,0,0,2,0,0,0,0,0,1,0,0,1
"1900","2700","E",0,0,0,12,4,1,2,3,1,1,0,0,0
"1900","2900","B",0,0,0,2,0,0,2,0,0,0,0,0,0
"1900","3000","C",0,0,0,2,0,0,1,0,0,1,0,0,0
"1900","3200","B",0,0,0,7,3,0,3,1,0,0,0,0,0
"1900","3300","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1900","3400","C",0,0,0,5,0,0,0,3,2,0,0,0,0
"1900","3500","C",0,0,0,6,2,1,0,2,1,0,0,0,0
"1900","3700",,1076,9610,39661,4,1,0,1,0,0,0,1,1,0
"1900","3900","B",0,0,0,3,1,1,1,0,0,0,0,0,0
"1900","399\","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"1900","40--",,1498,8436,37354,112,51,24,18,14,3,2,0,0,0
"1900","4100",,142,280,1113,26,18,4,0,4,0,0,0,0,0
"1900","4200",,534,2936,11943,48,17,14,11,5,1,0,0,0,0
"1900","4500",,22,102,463,3,1,1,1,0,0,0,0,0,0
"1900","4700","A",0,0,0,5,4,1,0,0,0,0,0,0,0
"1900","4800",,631,3508,17298,19,5,3,6,1,2,2,0,0,0
"1900","4900","C",0,0,0,11,6,1,0,4,0,0,0,0,0
"1900","50--",,1583,12525,49591,116,48,31,17,15,4,0,1,0,0
"1900","5000",,782,4662,19866,81,39,23,8,8,3,0,0,0,0
"1900","5100","E",0,0,0,34,9,8,9,7,1,0,0,0,0
"1900","519\","E",0,0,0,1,0,0,0,0,0,0,1,0,0
"1900","52--",,8258,21990,93599,676,267,187,131,63,18,8,2,0,0
"1900","5200",,497,1937,8422,35,12,7,14,1,0,1,0,0,0
"1900","5300",,1443,3675,15567,24,4,6,3,2,3,4,2,0,0
"1900","5400",,1098,3054,12552,71,31,16,14,5,2,3,0,0,0
"1900","5500",,934,3609,15132,102,39,36,14,11,2,0,0,0,0
"1900","5600",,325,687,2881,43,21,14,6,1,1,0,0,0,0
"1900","5700",,293,1037,4242,54,28,19,5,2,0,0,0,0,0
"1900","5800",,2653,4804,20964,197,62,47,41,39,8,0,0,0,0
"1900","5900",,993,3117,13532,147,70,40,33,2,2,0,0,0,0
"1900","599\",,22,70,307,3,0,2,1,0,0,0,0,0,0
"1900","60--",,1279,8044,32258,178,106,47,15,6,3,1,0,0,0
"1900","6000",,656,3860,16504,58,13,27,12,4,2,0,0,0,0
"1900","6100",,32,233,831,8,5,3,0,0,0,0,0,0,0
"1900","6200","A",0,0,0,4,2,2,0,0,0,0,0,0,0
"1900","6300",,212,1241,4773,12,6,2,2,1,0,1,0,0,0
"1900","6400","C",0,0,0,36,28,7,0,0,1,0,0,0,0
"1900","6500",,160,548,2373,56,48,6,1,1,0,0,0,0,0
"1900","6700","A",0,0,0,4,4,0,0,0,0,0,0,0,0
"1900","70--",,9346,44813,196568,871,525,206,77,39,12,10,0,0,2
"1900","7000","E",0,0,0,18,7,4,3,3,1,0,0,0,0
"1900","7200",,506,1432,5885,97,61,23,9,3,1,0,0,0,0
"1900","7300",,581,1765,7987,58,35,9,8,4,1,1,0,0,0
"1900","7500",,221,885,3735,58,48,5,3,2,0,0,0,0,0
"1900","7600","C",0,0,0,23,12,5,5,1,0,0,0,0,0
"1900","7800","C",0,0,0,14,4,8,1,1,0,0,0,0,0
"1900","7900","E",0,0,0,33,17,8,4,3,1,0,0,0,0
"1900","8000",,5007,30745,135690,215,104,71,16,11,4,7,0,0,2
"1900","8100",,144,864,4375,45,35,9,1,0,0,0,0,0,0
"1900","8200","C",0,0,0,12,5,2,2,2,1,0,0,0,0
"1900","8300",,748,2197,9412,60,26,17,9,6,1,1,0,0,0
"1900","8400","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"1900","8600",,718,1549,6374,178,130,35,11,1,1,0,0,0,0
"1900","8700",,390,2345,9744,53,36,9,5,2,0,1,0,0,0
"1900","8900",,6,13,86,3,3,0,0,0,0,0,0,0,0
"1900","899\",,60,177,767,3,1,1,0,0,1,0,0,0,0
"1900","99--",,5,5,110,11,11,0,0,0,0,0,0,0,0
"1920","----",,1681202,13360800,55930104,86535,45368,16287,10971,8192,2994,1853,535,213,122
"1920","07--",,10421,40186,202915,1286,718,293,179,77,12,6,0,1,0
"1920","0700",,10353,39851,201080,1277,712,292,178,76,12,6,0,1,0
"1920","0800",,68,335,1717,6,3,1,1,1,0,0,0,0,0
"1920","0900",,0,0,118,3,3,0,0,0,0,0,0,0,0
"1920","10--",,10344,183940,742744,683,432,95,70,47,19,11,8,1,0
"1920","1000","B",0,0,0,4,2,1,0,1,0,0,0,0,0
"1920","1200","A",0,0,0,3,2,0,1,0,0,0,0,0,0
"1920","1300",,5989,84475,353145,610,410,85,58,34,14,6,3,0,0
"1920","1400",,473,2861,12464,29,11,3,8,6,0,1,0,0,0
"1920","149\",,3826,95751,373901,37,7,6,3,6,5,4,5,1,0
"1920","15--",,78315,549429,2476412,6180,3375,1156,778,573,186,87,16,8,1
"1920","1500","J",0,0,0,1574,1023,258,139,103,25,20,2,4,0
"1920","1600",,9515,70670,324441,318,124,46,44,56,27,14,6,1,0
"1920","1700",,52040,318376,1459717,4271,2225,849,593,412,128,52,8,3,1
