"MSA","SIC","EMPFLAG","EMP","QP1","AP","EST","N1_4","N5_9","N10_19","N20_49","N50_99","N100_249","N250_499","N500_999","N1000"
"3350","----",,54538,272419,1192639,4140,2110,972,538,335,105,59,14,6,1
"3350","07--",,244,591,2527,62,45,9,7,1,0,0,0,0,0
"3350","0700",,171,393,1687,39,28,6,4,1,0,0,0,0,0
"3350","0800",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","0900",,73,198,840,23,17,3,3,0,0,0,0,0,0
"3350","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","10--",,3602,33793,145845,106,46,18,10,21,6,2,1,2,0
"3350","1000",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","1300","H",0,0,0,101,44,17,9,20,6,2,1,2,0
"3350","1400","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"3350","149\","B",0,0,0,3,1,1,0,1,0,0,0,0,0
"3350","15--",,2830,14022,74320,291,160,69,37,20,3,0,2,0,0
"3350","1500","E",0,0,0,61,40,14,4,3,0,0,0,0,0
"3350","1600",,1175,8580,50557,39,10,6,8,11,3,0,1,0,0
"3350","1700",,1355,4065,17819,190,110,48,25,6,0,0,1,0,0
"3350","179\","A",0,0,0,1,0,1,0,0,0,0,0,0,0
"3350","20--",,5143,33652,139420,181,67,41,27,21,13,9,2,1,0
"3350","2000",,689,2505,16306,34,16,3,4,7,3,1,0,0,0
"3350","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","2200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","2300","A",0,0,0,6,4,2,0,0,0,0,0,0,0
"3350","2400","B",0,0,0,6,3,2,1,0,0,0,0,0,0
"3350","2500",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","2600","C",0,0,0,1,0,0,0,0,0,1,0,0,0
"3350","2700",,239,1201,4615,17,3,8,4,1,0,1,0,0,0
"3350","2800",,56,335,1102,4,1,1,1,1,0,0,0,0,0
"3350","2900",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","3000","B",0,0,0,4,2,1,1,0,0,0,0,0,0
"3350","3100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","3200","B",0,0,0,2,0,1,1,0,0,0,0,0,0
"3350","3300","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"3350","3400","F",0,0,0,22,7,6,2,3,3,0,1,0,0
"3350","3500",,1219,8808,38704,44,14,12,9,4,3,1,1,0,0
"3350","3600","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"3350","3700",,1809,11829,43819,33,13,4,4,3,3,5,0,1,0
"3350","3800","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"3350","3900",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","399\",,104,462,823,4,2,1,0,0,1,0,0,0,0
"3350","40--",,6139,37084,159924,379,173,69,56,60,9,10,2,0,0
"3350","4100",,63,103,393,8,4,0,4,0,0,0,0,0,0
"3350","4200",,614,3011,12491,67,44,11,3,7,1,1,0,0,0
"3350","4400",,3538,18061,80954,214,88,46,32,36,4,7,1,0,0
"3350","4500","C",0,0,0,9,3,0,3,2,1,0,0,0,0
"3350","4600",,76,1050,4263,6,3,1,0,2,0,0,0,0,0
"3350","4700",,191,775,3666,15,8,4,1,0,2,0,0,0,0
"3350","4800",,509,4108,16581,26,9,2,6,8,0,1,0,0,0
"3350","4900",,624,6653,27393,30,13,3,7,5,1,1,0,0,0
"3350","497\","E",0,0,0,4,1,2,0,0,0,0,1,0,0
"3350","50--",,3717,17778,76694,338,148,86,68,28,5,2,1,0,0
"3350","5000",,1710,9831,42342,193,84,56,33,17,2,1,0,0,0
"3350","5100","G",0,0,0,144,63,30,35,11,3,1,1,0,0
"3350","519\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3350","52--",,13102,36869,156677,1071,481,298,151,89,33,18,1,0,0
"3350","5200",,617,2304,10156,59,24,19,10,4,1,1,0,0,0
"3350","5300",,2062,6182,24370,31,5,8,5,2,3,7,1,0,0
"3350","5400",,2914,6801,28346,190,76,60,23,16,10,5,0,0,0
"3350","5500",,1713,7600,34959,174,74,63,20,12,2,3,0,0,0
"3350","5600","F",0,0,0,85,39,35,8,3,0,0,0,0,0
"3350","5700",,433,1524,6678,74,40,24,8,1,1,0,0,0,0
"3350","5800",,3657,7172,30188,260,114,43,42,43,16,2,0,0,0
"3350","5900",,1159,3832,15917,196,109,46,33,8,0,0,0,0,0
"3350","599\","B",0,0,0,2,0,0,2,0,0,0,0,0,0
"3350","60--",,2293,12832,51145,377,228,102,25,17,4,1,0,0,0
"3350","6000",,1155,5909,23049,99,31,39,14,10,4,1,0,0,0
"3350","6100",,179,1034,4278,44,29,14,1,0,0,0,0,0,0
"3350","6200","A",0,0,0,8,7,1,0,0,0,0,0,0,0
"3350","6300",,254,2091,8548,24,14,2,3,5,0,0,0,0,0
"3350","6400",,371,2748,10695,93,63,23,6,1,0,0,0,0,0
"3350","6500",,291,784,3261,101,78,21,1,1,0,0,0,0,0
"3350","6700","A",0,0,0,8,6,2,0,0,0,0,0,0,0
"3350","679\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","70--",,17443,85763,385499,1302,730,279,157,78,32,17,5,3,1
"3350","7000",,362,707,3089,20,8,4,3,2,3,0,0,0,0
"3350","7200",,409,1422,6070,80,53,16,9,1,1,0,0,0,0
"3350","7300",,3936,18921,82494,178,86,31,28,19,8,2,3,1,0
"3350","7500",,581,2918,13584,95,72,12,5,4,1,1,0,0,0
"3350","7600",,743,4211,18397,94,59,17,8,8,2,0,0,0,0
"3350","7800",,182,255,1152,30,17,5,6,2,0,0,0,0,0
"3350","7900",,493,1434,6177,60,32,14,6,8,0,0,0,0,0
"3350","8000",,6608,41137,181355,287,133,74,53,6,7,10,1,2,1
"3350","8100",,450,3077,22236,123,93,20,7,3,0,0,0,0,0
"3350","8200",,652,2165,8598,21,4,5,1,6,4,1,0,0,0
"3350","8300",,625,1479,5988,74,30,31,7,4,1,1,0,0,0
"3350","8400","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3350","8600",,1229,2552,12067,101,51,24,15,8,2,0,1,0,0
"3350","8700",,1144,5338,23641,127,83,23,9,7,3,2,0,0,0
"3350","8900","A",0,0,0,9,7,2,0,0,0,0,0,0,0
"3350","899\","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"3350","99--",,25,35,588,33,32,1,0,0,0,0,0,0,0
"3360","----",,1606427,11462765,47947209,89926,47804,17154,11207,8398,2909,1746,423,180,105
"3360","07--","J",0,0,0,1164,621,262,183,75,17,5,0,0,1
"3360","0700","J",0,0,0,1134,598,261,182,70,17,5,0,0,1
"3360","0800","C",0,0,0,16,12,0,1,3,0,0,0,0,0
"3360","0900","B",0,0,0,14,11,1,0,2,0,0,0,0,0
"3360","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3360","10--","L",0,0,0,1282,707,154,128,134,51,58,24,19,7
"3360","1000","A",0,0,0,6,5,1,0,0,0,0,0,0,0
"3360","1200","C",0,0,0,3,1,0,0,1,0,1,0,0,0
"3360","1300",,68488,466792,1911987,1112,670,142,106,105,36,31,10,6,6
"3360","1400","F",0,0,0,50,22,7,12,8,1,0,0,0,0
"3360","149\","J",0,0,0,111,9,4,10,20,14,26,14,13,1
"3360","15--",,110196,806877,3414872,6198,3247,1190,815,596,201,109,21,10,9
"3360","1500",,17461,137807,585142,1534,973,254,136,105,34,26,4,1,1
"3360","1600",,41001,347066,1442335,488,172,69,71,75,54,27,6,6,8
"3360","1700",,51386,315815,1366488,4167,2100,866,608,413,111,55,11,3,0
"3360","179\",,348,6189,20907,9,2,1,0,3,2,1,0,0,0
"3360","20--",,193143,1891226,7865108,5097,1775,934,854,785,377,251,73,30,18
"3360","2000",,12431,87508,368189,170,60,26,21,24,12,12,9,4,2
"3360","2100","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3360","2200","C",0,0,0,13,4,4,3,1,1,0,0,0,0
"3360","2300",,1628,6883,30678,148,81,27,22,12,2,4,0,0,0
"3360","2400",,3007,15519,65486,178,72,39,35,18,10,3,1,0,0
"3360","2500",,2054,9437,41206,85,23,17,18,16,8,2,1,0,0
"3360","2600",,4106,35557,143940,66,10,8,13,14,13,6,0,2,0
"3360","2700","J",0,0,0,806,417,179,100,60,33,12,3,0,2
"3360","2800",,25610,341856,1384583,315,75,46,39,55,37,39,10,11,3
"3360","2900","I",0,0,0,30,5,4,6,3,4,2,3,0,3
"3360","3000",,10238,67837,284670,275,67,40,52,66,27,19,3,0,1
"3360","3100","B",0,0,0,16,11,5,0,0,0,0,0,0,0
"3360","3200",,4036,25195,107506,178,56,26,42,34,13,6,1,0,0
"3360","3300","H",0,0,0,75,12,8,10,21,11,11,2,0,0
"3360","3400",,26297,198839,838084,806,200,143,145,172,86,48,10,2,0
"3360","3500","K",0,0,0,1009,359,198,199,152,51,31,11,5,3
"3360","3600",,7054,67182,280171,202,73,40,33,32,10,9,3,1,1
"3360","3700","H",0,0,0,106,33,18,16,22,7,7,2,0,1
"3360","3800",,6000,52311,227804,197,72,33,25,29,23,12,3,0,0
"3360","3900","H",0,0,0,213,103,37,42,20,6,4,1,0,0
"3360","399\",,23808,429326,1736212,208,41,36,33,34,23,24,10,5,2
"3360","40--",,114897,1075713,4342701,4041,2030,700,466,449,191,144,26,23,12
"3360","4100",,1690,6357,27712,104,43,26,14,15,4,2,0,0,0
"3360","4200","K",0,0,0,1319,696,230,143,146,52,40,5,5,2
"3360","4400",,8775,52800,223340,238,122,37,27,20,14,11,3,3,1
"3360","4500",,22505,179380,729517,236,112,39,18,29,15,16,1,1,5
"3360","4600",,1924,26678,107381,49,14,5,13,8,4,4,1,0,0
"3360","4700","I",0,0,0,1059,638,204,123,70,19,5,0,0,0
"3360","4800","J",0,0,0,513,218,79,53,85,40,27,6,5,0
"3360","4900",,23865,354117,1368738,463,173,72,62,65,37,35,9,6,4
"3360","497\",,3795,44513,193888,60,14,8,13,11,6,4,1,3,0
"3360","50--",,121853,1135369,4719351,9230,4590,1874,1387,936,279,127,25,11,1
"3360","5000","L",0,0,0,6448,3198,1390,1003,620,164,59,12,2,0
"3360","5100","K",0,0,0,2631,1362,471,356,283,95,53,7,3,1
"3360","519\","J",0,0,0,151,30,13,28,33,20,15,6,6,0
"3360","52--",,298686,1002787,4215900,19004,8373,4230,2835,2326,722,436,71,9,2
"3360","5200",,8745,39719,167834,593,234,167,98,52,19,23,0,0,0
"3360","5300","K",0,0,0,369,76,64,27,28,28,113,31,2,0
"3360","5400",,52178,130939,549810,2773,1557,433,339,168,115,137,24,0,0
"3360","5500",,29604,186001,822628,2282,953,727,354,125,63,55,5,0,0
"3360","5600",,16140,46641,186043,1706,635,576,306,154,33,2,0,0,0
"3360","5700","J",0,0,0,1337,681,375,151,85,36,9,0,0,0
"3360","5800",,102792,237028,986961,5515,1799,864,1058,1326,378,85,4,1,0
"3360","5900",,30868,110895,469461,4220,2366,989,468,353,37,6,1,0,0
"3360","599\","J",0,0,0,209,72,35,34,35,13,6,6,6,2
"3360","60--",,99249,945330,3680978,8747,5546,1438,857,583,188,90,28,13,4
"3360","6000",,24017,207416,808939,1045,314,256,206,197,51,12,6,2,1
"3360","6100",,5623,51146,213639,539,325,94,66,33,13,6,1,1,0
"3360","6200",,7027,150738,564470,565,375,73,42,40,22,12,0,1,0
"3360","6300",,16747,164917,631101,680,408,76,64,71,29,17,8,5,2
"3360","6400","J",0,0,0,1791,1333,251,112,65,17,10,3,0,0
"3360","6500","K",0,0,0,3514,2376,599,321,145,39,21,9,3,1
"3360","6700","I",0,0,0,590,407,87,45,30,12,9,0,0,0
"3360","679\",,2022,44817,130293,23,8,2,1,2,5,3,1,1,0
"3360","70--",,565585,3687052,15974251,34262,20083,6320,3673,2506,883,526,155,65,51
"3360","7000",,16632,55958,234160,385,142,46,53,63,45,22,10,4,0
"3360","7200",,21814,71541,291033,2586,1494,594,319,136,30,9,3,0,1
"3360","7300",,168950,953847,4135663,6103,3349,971,670,555,260,194,69,21,14
"3360","7500",,16967,77686,331309,2517,1576,554,235,115,26,9,1,1,0
"3360","7600",,12533,87451,357393,1196,705,223,149,84,23,11,0,0,1
"3360","7800","I",0,0,0,453,221,93,49,79,9,0,0,1,1
"3360","7900","J",0,0,0,901,435,134,123,124,52,26,5,0,2
"3360","8000",,131535,952945,4118095,6994,4142,1660,626,292,100,102,32,20,20
"3360","8100","J",0,0,0,3077,2379,359,184,102,35,13,2,3,0
"3360","8200",,20838,138087,567464,604,253,99,97,105,28,15,4,1,2
"3360","8300",,19932,65773,277952,1525,523,334,395,217,39,17,0,0,0
"3360","8400",,1036,3698,15507,28,14,4,2,3,3,1,1,0,0
"3360","8600",,27698,80467,336885,2135,1085,419,277,235,79,38,0,2,0
"3360","8700",,72309,787786,3458887,5247,3491,750,434,340,132,56,24,11,9
"3360","8900",,2252,20746,93884,306,200,46,35,19,4,2,0,0,0
"3360","899\",,8155,89368,363839,205,74,34,25,37,18,11,4,1,1
"3360","99--",,1122,3291,20523,901,832,52,9,8,0,0,0,0,0
"3400","----",,94631,517075,2172525,6696,3461,1447,923,536,186,105,25,7,6
"3400","07--","C",0,0,0,66,45,17,3,1,0,0,0,0,0
"3400","0700","C",0,0,0,65,44,17,3,1,0,0,0,0,0
"3400","0800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3400","0900",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3400","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3400","10--","G",0,0,0,60,28,13,6,7,4,2,0,0,0
"3400","1000","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"3400","1200",,297,2623,16697,20,8,3,3,5,1,0,0,0,0
"3400","1300","C",0,0,0,30,18,8,2,0,2,0,0,0,0
"3400","1400","B",0,0,0,4,1,2,0,1,0,0,0,0,0
"3400","149\",,444,5261,18530,5,1,0,0,1,1,2,0,0,0
"3400","15--",,5129,27881,141897,680,415,131,91,27,11,4,1,0,0
"3400","1500",,1713,10240,51369,222,147,37,25,7,4,1,1,0,0
"3400","1600",,605,3514,20610,52,23,15,8,3,2,1,0,0,0
"3400","1700",,2811,14127,69918,406,245,79,58,17,5,2,0,0,0
"3400","179\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3400","20--",,17278,152167,595440,295,87,45,45,59,22,22,9,3,3
"3400","2000",,610,3638,15913,11,1,1,2,5,1,0,1,0,0
"3400","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3400","2200","A",0,0,0,3,2,1,0,0,0,0,0,0,0
"3400","2300",,1345,4793,19790,7,0,1,1,1,0,2,2,0,0
"3400","2400","E",0,0,0,38,14,6,10,7,1,0,0,0,0
"3400","2500","C",0,0,0,9,4,1,1,1,2,0,0,0,0
"3400","2600",,175,997,4398,3,0,0,0,1,2,0,0,0,0
"3400","2700",,894,4590,18615,43,21,9,3,6,1,3,0,0,0
"3400","2800",,1693,18873,73757,18,2,0,3,4,2,5,2,0,0
"3400","2900",,1301,17236,62202,6,4,0,0,1,0,0,0,0,1
"3400","3000",,563,3710,15329,12,4,2,2,1,1,1,1,0,0
"3400","3100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3400","3200",,734,5298,20712,23,7,3,3,7,0,3,0,0,0
"3400","3300",,4763,58312,212703,11,3,1,1,1,0,0,1,2,2
"3400","3400","F",0,0,0,23,1,5,4,9,3,1,0,0,0
"3400","3500",,1152,7699,33558,42,8,9,9,8,5,3,0,0,0
"3400","3600",,586,2929,12237,7,3,1,0,0,1,1,1,0,0
"3400","3700",,621,4876,20519,11,4,0,2,3,1,0,1,0,0
"3400","3800",,423,3640,11059,5,1,0,0,2,0,2,0,0,0
"3400","3900","B",0,0,0,5,2,1,2,0,0,0,0,0,0
"3400","399\",,957,8746,43595,18,6,4,2,2,2,1,0,1,0
"3400","40--",,5098,36892,151933,319,150,41,63,43,15,6,0,1,0
"3400","4100",,228,739,3329,15,3,0,8,4,0,0,0,0,0
"3400","4200",,1654,9320,40352,162,88,21,27,22,3,1,0,0,0
"3400","4400",,781,5499,22089,26,8,1,7,5,3,2,0,0,0
"3400","4500",,125,1084,4511,7,3,1,1,1,1,0,0,0,0
"3400","4600","B",0,0,0,3,1,1,1,0,0,0,0,0,0
"3400","4700","B",0,0,0,26,21,3,1,1,0,0,0,0,0
"3400","4800",,1011,7591,29973,43,17,6,9,3,5,3,0,0,0
"3400","4900",,1190,12008,48083,36,8,8,9,7,3,0,0,1,0
"3400","497\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3400","50--",,5865,37719,158876,449,203,96,73,54,18,3,2,0,0
"3400","5000","H",0,0,0,313,144,71,53,30,12,3,0,0,0
"3400","5100",,1929,10668,46507,128,56,25,19,22,5,0,1,0,0
"3400","519\","E",0,0,0,8,3,0,1,2,1,0,1,0,0
"3400","52--",,24788,65311,278949,1912,816,465,350,178,69,30,4,0,0
"3400","5200","G",0,0,0,93,47,22,11,8,3,2,0,0,0
"3400","5300",,3774,10920,44840,69,14,24,3,5,6,13,4,0,0
"3400","5400",,3833,9376,40087,219,89,38,47,23,15,7,0,0,0
"3400","5500",,2847,11153,49320,343,150,100,64,23,5,1,0,0,0
"3400","5600",,1220,2891,11334,153,65,57,20,10,0,1,0,0,0
"3400","5700",,1082,3714,15602,136,72,37,15,9,2,1,0,0,0
"3400","5800",,8116,13941,60933,486,158,79,124,89,31,5,0,0,0
"3400","5900",,2760,7993,35381,403,216,106,64,11,6,0,0,0,0
"3400","599\","B",0,0,0,10,5,2,2,0,1,0,0,0,0
"3400","60--",,4188,28177,103040,543,336,123,48,26,6,3,1,0,0
"3400","6000",,2322,15217,51511,130,36,43,30,12,6,2,1,0,0
"3400","6100","C",0,0,0,32,16,14,0,2,0,0,0,0,0
"3400","6200",,134,1822,7054,21,12,4,3,2,0,0,0,0,0
"3400","6300","E",0,0,0,27,15,2,5,5,0,0,0,0,0
"3400","6400","F",0,0,0,142,107,30,2,3,0,0,0,0,0
"3400","6500",,560,2117,9008,173,134,29,8,2,0,0,0,0,0
"3400","6700",,180,1798,7857,18,16,1,0,0,0,1,0,0,0
"3400","679\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3400","70--",,30927,158069,694438,2325,1336,515,243,141,41,35,8,3,3
"3400","7000","F",0,0,0,38,19,4,5,5,4,1,0,0,0
"3400","7200",,1561,4990,20543,229,147,49,19,8,5,1,0,0,0
"3400","7300",,2842,7275,34303,202,110,44,20,15,5,6,2,0,0
"3400","7500",,789,2824,11873,182,126,37,15,4,0,0,0,0,0
"3400","7600","F",0,0,0,89,56,17,7,5,2,2,0,0,0
"3400","7800",,340,585,2665,52,34,10,3,5,0,0,0,0,0
"3400","7900",,712,1630,8254,97,58,18,15,4,2,0,0,0,0
"3400","8000",,14210,98496,434767,537,241,165,65,31,12,14,4,2,3
"3400","8100",,696,3644,17808,160,114,31,9,5,1,0,0,0,0
"3400","8200",,661,1244,5293,20,7,4,2,6,0,0,1,0,0
"3400","8300",,3349,10428,42188,131,36,28,27,23,7,9,1,0,0
"3400","8400","B",0,0,0,2,1,0,0,1,0,0,0,0,0
"3400","8600",,2756,10979,45168,412,288,69,39,14,1,0,0,1,0
"3400","8700",,1192,7169,32391,163,94,36,16,15,1,1,0,0,0
"3400","8900","B",0,0,0,5,3,1,0,0,1,0,0,0,0
"3400","899\",,225,2462,11854,6,2,2,1,0,0,1,0,0,0
"3400","99--",,56,96,593,47,45,1,1,0,0,0,0,0,0
"3440","----",,131213,860378,3487019,7524,3966,1524,954,660,228,132,36,15,9
"3440","07--",,735,2098,10605,137,82,29,20,6,0,0,0,0,0
"3440","0700","F",0,0,0,135,80,29,20,6,0,0,0,0,0
"3440","0800","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"3440","0900",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","098\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","10--","B",0,0,0,4,2,0,1,1,0,0,0,0,0
"3440","1000",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","1200",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","1300","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3440","1400","B",0,0,0,2,0,0,1,1,0,0,0,0,0
"3440","149\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3440","15--",,5625,26059,117110,645,377,120,77,54,11,6,0,0,0
"3440","1500","G",0,0,0,219,140,39,24,12,2,2,0,0,0
"3440","1600","F",0,0,0,27,13,2,6,1,2,3,0,0,0
"3440","1700",,3243,14877,65823,399,224,79,47,41,7,1,0,0,0
"3440","179\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","20--",,37080,376137,1453902,369,116,69,51,52,28,25,13,7,8
"3440","2000",,1776,8492,32062,14,4,2,0,1,1,3,2,1,0
"3440","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","2200","B",0,0,0,2,1,0,0,0,1,0,0,0,0
"3440","2300","F",0,0,0,12,3,2,2,1,1,3,0,0,0
"3440","2400",,280,1327,5422,27,13,7,4,2,1,0,0,0,0
"3440","2500",,721,8142,26689,7,3,2,1,0,0,0,0,1,0
"3440","2600","E",0,0,0,5,0,1,0,1,1,2,0,0,0
"3440","2700",,807,5073,20964,45,22,10,5,6,1,0,1,0,0
"3440","2800","C",0,0,0,7,1,1,2,3,0,0,0,0,0
"3440","2900",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","3000",,2715,24886,102156,18,5,3,1,2,3,2,1,0,1
"3440","3100","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3440","3200","F",0,0,0,17,4,4,2,2,3,1,0,1,0
"3440","3300","F",0,0,0,11,0,4,1,4,0,1,1,0,0
"3440","3400",,2125,13942,58571,34,6,5,5,6,5,4,3,0,0
"3440","3500",,7106,63535,258251,74,28,13,16,11,3,1,0,0,2
"3440","3600",,8511,91030,345761,48,10,7,4,10,5,5,1,4,2
"3440","3700","I",0,0,0,17,4,1,5,1,1,2,1,0,2
"3440","3800","E",0,0,0,14,7,0,3,1,2,0,1,0,0
"3440","3900","B",0,0,0,5,1,4,0,0,0,0,0,0,0
"3440","399\","H",0,0,0,11,3,3,0,1,0,1,2,0,1
"3440","40--",,3689,23541,93739,262,135,39,36,32,14,6,0,0,0
"3440","4100","C",0,0,0,11,8,0,1,0,1,1,0,0,0
"3440","4200",,1422,7842,29116,105,62,9,15,11,6,2,0,0,0
"3440","4400",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","4500",,411,2286,8334,21,4,6,4,5,2,0,0,0,0
"3440","4600",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","4700","E",0,0,0,53,30,17,3,3,0,0,0,0,0
"3440","4800","G",0,0,0,66,26,6,13,13,5,3,0,0,0
"3440","4900","A",0,0,0,5,4,1,0,0,0,0,0,0,0
"3440","497\","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"3440","50--",,6266,45528,187000,589,263,138,112,59,11,6,0,0,0
"3440","5000",,4351,34749,139805,476,222,119,86,41,5,3,0,0,0
"3440","5100",,1879,10342,45188,109,39,18,26,17,6,3,0,0,0
"3440","519\","B",0,0,0,4,2,1,0,1,0,0,0,0,0
"3440","52--",,27464,78804,324967,1900,884,435,244,210,82,40,5,0,0
"3440","5200",,896,4370,16386,63,33,13,8,4,2,3,0,0,0
"3440","5300",,3307,10129,41298,50,12,9,6,4,5,12,2,0,0
"3440","5400",,5004,11013,44202,221,116,49,10,17,15,11,3,0,0
"3440","5500",,2864,15890,64975,280,129,83,42,16,6,4,0,0,0
"3440","5600",,1441,4022,16553,163,93,40,17,9,2,2,0,0,0
"3440","5700","G",0,0,0,178,92,55,21,9,1,0,0,0,0
"3440","5800",,10094,19048,80429,490,158,71,80,122,51,8,0,0,0
"3440","5900",,2621,8410,35843,443,248,110,57,28,0,0,0,0,0
"3440","599\","B",0,0,0,12,3,5,3,1,0,0,0,0,0
"3440","60--",,4371,27289,112866,662,440,130,52,32,5,1,2,0,0
"3440","6000",,1696,10091,39986,101,21,41,20,14,3,0,2,0,0
"3440","6100",,295,1795,7014,74,47,22,5,0,0,0,0,0,0
"3440","6200","C",0,0,0,23,15,2,2,4,0,0,0,0,0
"3440","6300",,561,4816,18676,72,48,10,6,7,1,0,0,0,0
"3440","6400",,389,2099,8852,117,97,13,5,2,0,0,0,0,0
"3440","6500",,1113,4291,19389,261,202,39,14,5,0,1,0,0,0
"3440","6700","C",0,0,0,14,10,3,0,0,1,0,0,0,0
"3440","679\",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3440","70--",,45807,280220,1183806,2874,1592,560,358,214,77,48,16,8,1
"3440","7000",,1453,3559,15210,51,13,5,11,13,6,3,0,0,0
"3440","7200",,1563,4006,16436,247,154,45,32,14,1,1,0,0,0
"3440","7300",,12294,76303,319925,485,284,66,53,28,26,15,8,5,0
"3440","7500",,1169,4519,19275,219,141,42,24,11,1,0,0,0,0
"3440","7600",,423,2067,8518,87,65,10,8,3,0,1,0,0,0
"3440","7800",,275,649,2336,47,27,13,4,3,0,0,0,0,0
"3440","7900","G",0,0,0,101,57,14,11,15,3,1,0,0,0
"3440","8000",,12384,73051,330439,584,271,182,71,37,10,10,1,1,1
"3440","8100",,735,5553,25459,148,109,18,16,3,2,0,0,0,0
"3440","8200","G",0,0,0,41,19,9,5,4,2,1,0,1,0
"3440","8300",,1827,4937,19855,139,55,28,29,21,3,3,0,0,0
"3440","8400",,162,330,1505,4,1,1,1,0,0,1,0,0,0
"3440","8600",,3003,6356,26339,309,168,64,41,28,6,1,1,0,0
"3440","8700",,7774,85410,342483,389,217,58,48,33,17,10,5,1,0
"3440","8900",,201,1653,7495,16,10,4,1,0,0,1,0,0,0
"3440","899\","E",0,0,0,7,1,1,3,1,0,0,1,0,0
"3440","99--","C",0,0,0,82,75,4,3,0,0,0,0,0,0
"3480","----",,699534,4660769,19117990,39498,19556,8195,5474,3822,1317,841,175,71,47
"3480","07--",,3758,13474,74169,628,390,135,71,21,9,2,0,0,0
"3480","0700",,3630,12821,71350,620,388,134,68,20,8,2,0,0,0
"3480","0800","B",0,0,0,3,1,1,1,0,0,0,0,0,0
"3480","0900","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"3480","098\","B",0,0,0,3,0,0,1,1,1,0,0,0,0
"3480","10--",,832,7849,31781,55,14,11,15,14,1,0,0,0,0
"3480","1000",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3480","1200","B",0,0,0,4,1,0,2,1,0,0,0,0,0
"3480","1300","B",0,0,0,7,5,0,1,1,0,0,0,0,0
"3480","1400",,622,4609,21952,39,8,10,10,10,1,0,0,0,0
"3480","149\","B",0,0,0,5,0,1,2,2,0,0,0,0,0
"3480","15--",,42534,272724,1238558,4196,2364,851,517,333,80,41,7,3,0
"3480","1500","I",0,0,0,1333,867,270,112,55,17,11,1,0,0
"3480","1600","H",0,0,0,158,65,19,27,33,9,3,0,2,0
"3480","1700",,28942,184135,833979,2702,1431,562,376,245,54,27,6,1,0
"3480","179\","B",0,0,0,3,1,0,2,0,0,0,0,0,0
"3480","20--",,123750,1350254,5210457,2127,642,363,343,355,179,162,50,16,17
"3480","2000",,6619,45536,201725,56,7,6,4,11,5,13,9,1,0
"3480","2100",,0,0,0,0,0,0,0,0,0,0,0,0,0
"3480","2200","B",0,0,0,6,4,1,0,1,0,0,0,0,0
"3480","2300",,1614,12765,50857,54,25,6,8,9,2,3,0,1,0
"3480","2400","G",0,0,0,87,22,16,18,20,6,4,1,0,0
"3480","2500",,1946,11875,47858,53,18,7,11,5,9,2,0,1,0
