msa02	mmurd02	mrape02	mrobt02	mrobg02	massg02	massa02	mburg02	mlarc02	mmoto02	mpop02	mpopcm02	mpopg302	mpopl302	mpoprp02	mpopgn02	mpopna02	mct02	mctna02	mctcm02	mctg302	mctl302	mrmurd02	mrrobt02	mrassa02	mrburg02	mrlarc02	mrmoto02	mrrape02	mrrobg02	mrassg02
3350	6.174388195	79.98136102	154.1853167	54	155	768.0319137	1843.289506	5622.271469	406.7023129	195072	192440	0	2632	195072	192440	0	6	0	5	0	1	3.2	79	393.7	944.9	2882.2	208.5	41	28.1	80.5
3360	365.3954428	1584.755798	14053.72715	7541.692612	4671.293155	19528.28894	45477.98014	126423.059	32811.52782	4363586	4363099	0	487	4363586	4363099	0	61	0	60	0	1	8.4	322.1	447.5	1042.2	2897.2	751.9	36.3	172.9	107.1
3400	10.48469884	72.3479984	136.0836206	54	63	348.3991047	1439.983251	5092.271223	626.4057095	316848	177175	34870	12094	224139	177175	92709	27	14	8	3	2	4.7	60.7	155.4	642.5	2271.9	279.5	32.3	30.5	35.6
3440	14.02474742	117.1967102	383.6754776	179	233	740.6241285	2723.917756	9587.461206	1089.370626	345327	344865	0	462	345327	344865	0	12	0	11	0	1	4.1	111.1	214.5	788.8	2776.3	315.5	33.9	51.9	67.6
3480	124.7973844	611.4870581	3237.545686	1824.99929	787	5124.962947	13179.82334	40572.36071	8136.486515	1628256	1273210	55379	299667	1628256	1273210	0	34	0	22	1	11	7.7	198.8	314.8	809.4	2491.8	499.7	37.6	143.3	61.8
3500	0	54	58	14	10	378	566	2690	139	111402	111402	0	0	111402	111402	0	4	0	4	0	0	0	52.1	339.3	508.1	2414.7	124.8	48.5	12.6	9
3520	8.196768734	117.1605024	100.0946323	23	90	577.5948302	1054.175863	3742.975637	448.2183323	160207	142747	10419	7041	160207	142747	0	12	0	9	2	1	5.1	62.5	360.5	658	2336.3	279.8	73.1	16.1	63
3560	65.36690019	302.1443317	1252.748393	826	333	811.8836866	6372.694696	14735.59561	3355.230661	445012	361718	0	83294	445012	335101	0	19	0	11	0	8	14.7	281.5	182.4	1432	3311.3	754	67.9	246.5	99.4
3580	6.005182958	59.01036592	190.0414637	100.0181404	203.0414637	642.1736291	1150.43796	3547.036592	460.0777444	109415	109415	0	0	109415	109415	0	5	0	5	0	0	5.5	173.7	586.9	1051.4	3241.8	420.5	53.9	91.4	185.6
3600	102.1294956	409.4481367	2363.467895	1113	1427	6759.676759	12201.70344	38611.30397	6559.495922	1150811	1037357	0	113454	1150811	1037357	0	13	0	11	0	2	8.9	205.4	587.4	1060.3	3355.1	570	35.6	107.3	137.6
3605	5.237459374	49.00550233	49.20224387	9	33	163.5854596	949.0543267	2269.780027	365.5023205	155414	71080	83463	871	155414	71080	0	7	0	4	2	1	3.4	31.7	105.3	610.7	1460.5	235.2	31.5	12.7	46.4
3610	2	29	57	7	14	249	654	2417	131	141084	141084	0	0	141084	141084	0	9	0	9	0	0	1.4	40.4	176.5	463.6	1713.2	92.9	20.6	5	9.9
3620	1	40	113.9916067	33.99160671	7.991606715	213.9748201	1049.941247	5054.504796	316.9748201	154508	154508	0	0	154508	154508	0	8	0	8	0	0	0.6	73.8	138.5	679.5	3271.4	205.2	25.9	22	5.2
3640	30	106	1970	489	220	2054	4193	10527	4260	621709	621709	0	0	621709	621709	0	12	0	12	0	0	4.8	316.9	330.4	674.4	1693.2	685.2	17	78.7	35.4
3660	17	144	205.0909091	68	377	1612.422241	3392.51632	11657.74385	1014.544454	490253	485905	4348	0	490253	485905	0	30	0	25	5	0	3.5	41.8	328.9	692	2377.9	206.9	29.4	14	77.6
3680	8.402346933	50.35262001	124.5791799	17	21	360.9428376	1051.577401	2856.287098	291.8105566	233644	181528	2123	49993	233644	181528	0	53	0	28	2	23	3.6	53.3	154.5	450.1	1222.5	124.9	21.6	9.4	11.6
3700	3	9	76.2	31	44	197.6	652.2	2694.2	230.4	83275	83275	0	0	83275	83275	0	2	0	2	0	0	3.6	91.5	237.3	783.2	3235.3	276.7	10.8	37.2	52.8
3710	2	53	81	24	39	720	1272	4814	452	159498	159498	0	0	159498	159498	0	17	0	17	0	0	1.3	50.8	451.4	797.5	3018.2	283.4	33.2	15	24.5
3720	26.13397377	317.2169958	428.4624753	115.9984243	352.9968485	2214.538159	4501.145604	15038.33466	1719.738789	457954	451555	1605	4794	457954	451555	0	32	0	29	1	2	5.7	93.6	483.6	982.9	3283.8	375.5	69.3	25.7	78.2
3740	0	0	0	0	0	0	0	0	0	105349	0	0	0	0	0	105349	11	11	0	0	0									
3760	113.8194311	704.7348596	2895.988145	1075	1618.539813	6800.299069	16051.66563	59810.06597	10871.1223	1798072	1602189	5788	190095	1798072	1602189	0	122	0	110	8	4	6.3	161.1	378.2	892.7	3326.3	604.6	39.2	67.1	101
3800	3	46	90	31	1	127	708	3043	258	151739	151739	0	0	151739	151739	0	5	0	5	0	0	2	59.3	83.7	466.6	2005.4	170	30.3	20.4	0.7
3810	7.041327468	135.4698769	276.8507225	132.9722411	154.9398557	948.6666566	3415.0608	8557.030433	772.9770811	326881	325730	0	1151	326881	325730	0	12	0	11	0	1	2.2	84.7	290.2	1044.7	2617.8	236.5	41.4	40.8	47.6
3840	36	229	774.6522718	345.6834568	747	2748.032173	6786.202656	18293.8045	2551.320136	703125	702639	486	0	703125	702639	0	23	0	22	1	0	5.1	110.2	390.8	965.1	2601.8	362.9	32.6	49.2	106.3
3850	5.20687281	25.92789327	51.14636384	28.00070972	35	287.3406911	785.5118908	2796.050849	209.6135297	102853	91388	0	11465	102853	91388	0	5	0	4	0	1	5.1	49.7	279.4	763.7	2718.5	203.8	25.2	30.6	38.3
3870	0	24	28	5	2	126	414	2732	124	128788	128788	0	0	128788	128788	0	10	0	10	0	0	0	21.7	97.8	321.5	2121.3	96.3	18.6	3.9	1.6
3880	15.50763942	154.9005662	343.4015279	78	622	1852.070359	3940.841514	11648.85187	976.3054646	386825	291725	69327	25773	386825	291725	0	27	0	12	4	11	4	88.8	478.8	1018.8	3011.4	252.4	40	26.7	213.2
3920	6.029006189	83.20676207	55.57603317	24	1	271.448822	1221.909483	4742.014893	263.2197172	185184	184495	0	689	185184	184495	0	6	0	5	0	1	3.3	30	146.6	659.8	2560.7	142.1	44.9	13	0.5
3960	13.22580356	110.5434257	327.6011036	124	103	827.5080265	3312.126451	6324.055845	684.8134949	184138	156808	23922	3408	184138	156808	0	7	0	4	2	1	7.2	177.9	449.4	1798.7	3434.4	371.9	60	79.1	65.7
3980	27.15414489	204.2812124	666.479702	312	410	1972.126169	5814.813031	15381.20486	1935.546791	506050	503005	0	3045	506050	503005	0	15	0	14	0	1	5.4	131.7	389.7	1149.1	3039.5	382.5	40.4	62	81.5
4000	10.347788	102.9498467	407.0393342	122	70	526.677004	2284.297355	9085.642078	874.3671663	472729	424681	0	48048	472729	424681	0	41	0	35	0	6	2.2	86.1	111.4	483.2	1922	185	21.8	28.7	16.5
4040	12.08825389	357.1318211	375.2850233	108	70	1338.703038	2761.702333	10709.58636	827.6549431	452774	439199	10417	3158	452774	439199	0	26	0	21	3	2	2.7	82.9	295.7	610	2365.3	182.8	78.9	24.6	15.9
4080	8	59	203	49	215	916	2074	9288	920	201712	201712	0	0	201712	201712	0	2	0	2	0	0	4	100.6	454.1	1028.2	4604.6	456.1	29.2	24.3	106.6
4100	5.055020702	101.067768	162.3582747	2	7	749.7119874	1577.242473	5167.259107	410.8356197	178141	13573	75737	88831	178141	13573	0	5	0	1	1	3	2.8	91.1	420.9	885.4	2900.7	230.6	56.7	14.7	51.6
4120	168.0909091	681.3636364	4528	1862	1109	6140.545455	17025.45455	37000.90909	16069.18182	1696624	1660710	35914	0	1696624	1660710	0	11	0	10	1	0	9.9	266.9	361.9	1003.5	2180.9	947.1	40.2	112.1	66.8
4150	2	40.09090909	45.18181818	7	46	279.4545455	832.8181818	3270.363636	194.6363636	100984	88701	12283	0	100984	88701	0	4	0	3	1	0	2	44.7	276.7	824.7	3238.5	192.7	39.7	7.9	51.9
4200	8	61	157	60	80	516	1365	3450	362	116431	116431	0	0	116431	116431	0	3	0	3	0	0	6.9	134.8	443.2	1172.4	2963.1	310.9	52.4	51.5	68.7
4243	2	49	38	12	0	48	670	2601	139	105384	105384	0	0	105384	105384	0	7	0	7	0	0	1.9	36.1	45.5	635.8	2468.1	131.9	46.5	11.4	0
4280	16	129	656	326	51	800	2837	10110	769	485258	314804	0	0	314804	314804	170454	18	14	4	0	0	5.1	208.4	254.1	901.2	3211.5	244.3	41	103.6	16.2
4320	5.696192323	93.92308427	162.8986313	54	71	305.1725365	1185.388695	3833.618833	332.0090763	156014	134092	0	21922	156014	134092	0	10	0	6	0	4	3.7	104.4	195.6	759.8	2457.2	212.8	60.2	40.3	52.9
4360	6	102	185	69	64	1009	2209	11886	559	252912	252912	0	0	252912	252912	0	2	0	2	0	0	2.4	73.1	399	873.4	4699.7	221	40.3	27.3	25.3
4400	61	255.9922078	1190.236364	693	657	2366.449351	7917.412121	25652.19654	2671.496104	591859	494483	97376	0	591859	494483	0	20	0	13	7	0	10.3	201.1	399.8	1337.7	4334.2	451.4	43.3	140.1	132.9
4420	12.041507	181.2941303	237.3212832	88.31506269	107.3150627	538.4091026	2484.54257	7119.688852	811.5604099	218072	216916	0	1156	218072	216916	0	14	0	13	0	1	5.5	108.8	246.9	1139.3	3264.8	372.2	83.1	40.7	49.5
4480	1162	2895	29994	12102	12976	55008	62055	171510	71967	9869056	9869056	0	0	9869056	9869056	0	89	0	89	0	0	11.8	303.9	557.4	628.8	1737.9	729.2	29.3	122.6	131.5
4520	59.2229138	145.076618	1355.311264	584	426	2932.190256	8519.177677	22687.56442	4025.032132	1038641	802513	37543	12354	852410	802513	186231	36	21	12	2	1	6.9	159	344	999.4	2661.6	472.2	17	72.8	53.1
4600	11	152	304	63	321	2198.496966	3281.494943	9387.480782	667.7484828	253427	253427	0	0	253427	253427	0	9	0	9	0	0	4.3	120	867.5	1294.8	3704.2	263.5	60	24.9	126.7
4640	10.5	78.5	110	41	64	334.9454545	883.6545455	3551.981818	386.5	221438	217821	3617	0	221438	217821	0	8	0	6	2	0	4.7	49.7	151.3	399.1	1604.1	174.5	35.5	18.8	29.4
4680	19.01017708	88.32864766	409.2038067	182	218	794.5791069	4512.152048	13164.77496	1960.647211	337280	317651	19443	186	337280	317651	0	18	0	13	4	1	5.6	121.3	235.6	1337.8	3903.2	581.3	26.2	57.3	68.6
4720	4.673127487	125.4389049	333.3858209	98.00839329	22.00839329	559.5774406	2363.044597	10705.04039	895.8481891	432691	346948	13983	71760	432691	346948	0	24	0	20	2	2	1.1	77	129.3	546.1	2474.1	207	29	28.2	6.3
4800	8.585040369	77.80384137	113.7216762	28	11	88.51493785	1750.857348	5501.538823	343.344188	176873	156515	1936	18422	176873	156515	0	13	0	8	2	3	4.9	64.3	50	989.9	3110.4	194.1	44	17.9	7
4880	46.04893948	176.578337	612.0841158	223	269	2062.8043	6487.274659	22482.70323	2273.81579	594808	593445	0	1363	594808	593445	0	18	0	17	0	1	7.7	102.9	346.8	1090.7	3779.8	382.3	29.7	37.6	45.3
4890	1	48	73.5	19	55	370	1232	6188	436	186573	186121	452	0	186573	186121	0	11	0	10	1	0	0.5	39.4	198.3	660.3	3316.7	233.7	25.7	10.2	29.6
4900	12	247	636	234	374	3193	4827	13058	1304	498005	498005	0	0	498005	498005	0	13	0	13	0	0	2.4	127.7	641.2	969.3	2622.1	261.8	49.6	47	75.1
4920	173.6629415	636.951542	4651.273882	2844	3239	6762.599979	20640.25158	41815.88054	10842.0448	1155895	1063930	48487	43478	1155895	1063930	0	28	0	23	3	2	15	402.4	585.1	1785.7	3617.6	938	55.1	267.3	304.4
4940	18	77	193	64	135	1121	2702	5707	1323	218289	218289	0	0	218289	218289	0	7	0	7	0	0	8.2	88.4	513.5	1237.8	2614.4	606.1	35.3	29.3	61.8
5000	204	832	8410	3126	2768	16749	25942	94502	21016	2332683	2332683	0	0	2332683	2332683	0	30	0	30	0	0	8.7	360.5	718	1112.1	4051.2	900.9	35.7	134	118.7
5015	15.03508696	123.1728477	786.5498089	198	94	1161.021623	4644.773341	17007.8258	2659.794728	1194099	1192879	0	1220	1194099	1192879	0	62	0	61	0	1	1.3	65.9	97.2	389	1424.3	222.7	10.3	16.6	7.9
5080	116.2182812	439.6873913	3554.368788	2219	828	2604.066123	9855.115711	44805.24508	8310.811593	1522431	1400710	100014	21707	1522431	1400710	0	53	0	49	3	1	7.6	233.5	171	647.3	2943	545.9	28.9	158.4	59.1
5120	89.23765275	1183.00171	3620.827347	294	192.1298508	5057.992504	17911.48959	83309.35582	10404.20063	3022600	2997485	2738	22377	3022600	2293374	0	125	0	121	1	3	3	119.8	167.3	592.6	2756.2	344.2	39.1	12.8	8.4
5140	1.058049988	23.22189404	35.55967462	0	0	259.0197876	349.4600563	3309.552405	217.1578238	96572	0	0	96572	96572	0	0	2	0	0	0	2	1.1	36.8	268.2	361.9	3427	224.9	24		
5160	60.50714898	230.9286201	1099.43231	561	256	1433.539687	6517.215502	18752.98646	2285.857482	545046	498241	0	46805	545046	498241	0	24	0	18	0	6	11.1	201.7	263	1195.7	3440.6	419.4	42.4	112.6	51.4
5170	15	174	638	222	250	1666	4837	16358	4244	463419	463419	0	0	463419	463419	0	10	0	10	0	0	3.2	137.7	359.5	1043.8	3529.9	915.8	37.5	47.9	53.9
5190	28	122	689	155	155	1488	4393	18279	1399	1149767	1149767	0	0	1149767	1149767	0	82	0	82	0	0	2.4	59.9	129.4	382.1	1589.8	121.7	10.6	13.5	13.5
5200	11.61431461	60.3393783	144.7435507	25	97	717.9980604	1738.673469	4802.451606	335.361386	147701	91029	2122	54550	147701	91029	0	5	0	2	1	2	7.9	98	486.1	1177.2	3251.5	227.1	40.9	27.5	106.6
5240	33.25455554	167.3589436	801.9678925	588.3258337	368.9887505	873.6087481	4842.948941	14187.20778	1942.204557	336006	305914	0	30092	336006	305914	0	13	0	10	0	3	9.9	238.7	260	1441.3	4222.3	578	49.8	192.3	120.6
5280	2	75	83	30	9	193	706.0345745	3025.255319	236.0132979	120304	120304	0	0	120304	120304	0	3	0	3	0	0	1.7	69	160.4	586.9	2514.7	196.2	62.3	24.9	7.5
5330	17.04084535	143.2615674	360.1142141	169	388	1437.872454	3015.919434	10237.17385	1222.538303	201293	200812	0	481	201293	200812	0	9	0	8	0	1	8.5	178.9	714.3	1498.3	5085.7	607.3	71.2	84.2	193.2
5345	7	89	280	67	104	1039	2301	5517	505	262871	262871	0	0	262871	262871	0	3	0	3	0	0	2.7	106.5	395.3	875.3	2098.7	192.1	33.9	25.5	39.6
5360	82	651.1335191	2362	1318	2310.40435	8536.681799	11597.82573	40109.65045	6248.858895	1254684	1246672	8012	0	1254684	1246672	0	43	0	39	4	0	6.5	188.3	680.4	924.4	3196.8	498	51.9	105.7	185.3
5380	44.42525678	287.7109249	2106.350477	600	377	3365.208166	7934.057826	39817.61623	5967.791301	2780192	2758657	1461	20074	2780192	2758657	0	39	0	36	1	2	1.6	75.8	121	285.4	1432.2	214.7	10.3	21.7	13.7
5483	39	365	2265	798	420	3101	8617	33678	6072	1667892	1659488	8404	0	1667892	1659488	0	43	0	42	1	0	2.3	135.8	185.9	516.6	2019.2	364.1	21.9	48.1	25.3
5523	5	97	158	44	26	205	731	2969	307	140992	140992	0	0	140992	140992	0	7	0	7	0	0	3.5	112.1	145.4	518.5	2105.8	217.7	68.8	31.2	18.4
5560	327.1300623	392.7319193	3071.121496	1980	1530	5504.702753	10823.57382	38347.24274	11063.49036	1341821	1339858	0	1963	1341821	1339858	0	19	0	18	0	1	24.4	228.9	410.2	806.6	2857.9	824.5	29.3	147.8	114.2
5600	623.7165618	1800.507681	28538.07572	295	110	36445.55713	33965.70792	148746.5987	29446.81707	9403110	9344556	34170	24384	9403110	1259863	0	57	0	53	3	1	6.6	303.5	387.6	361.2	1581.9	313.2	19.1	23.4	8.7
5640	137.0909091	392.0909091	5256.090909	2234	967	4967.727273	11224.63636	33955.72727	16552.18182	2075500	2073927	1573	0	2075500	2073927	0	109	0	108	1	0	6.6	253.2	239.4	540.8	1636	797.5	18.9	107.7	46.6
5660	17.18559432	80.84567995	304.5256581	76	61	879.3737582	1526.105716	6188.978001	408.7524351	391130	353057	31276	6797	391130	353057	0	36	0	28	4	4	4.4	77.9	224.8	390.2	1582.3	104.5	20.7	21.5	17.3
5720	99	585	2791	1515	1035	4034	10614	48193	6285.090909	1617279	1617279	0	0	1617279	1617279	0	16	0	16	0	0	6.1	172.6	249.4	656.3	2979.9	388.6	36.2	93.7	64
5775	194	683	5765	1908	1014	7288	18040	67219	22273	2480456	2480456	0	0	2480456	2373938	0	36	0	36	0	0	7.8	232.4	293.8	727.3	2709.9	897.9	27.5	80.4	42.7
5790	16	145	230	90	215	1735	2613	5492	553	270754	268770	1984	0	270754	268770	0	4	0	3	1	0	5.9	84.9	640.8	965.1	2028.4	204.2	53.6	33.5	80
5800	7	110	171	58	131	978	2296	8097	569	247686	247686	0	0	247686	247686	0	5	0	5	0	0	2.8	69	394.9	927	3269.1	229.7	44.4	23.4	52.9
5880	51	656.1130298	1413.987724	570.9877236	785	3838.968255	13405.95843	46561.72288	5002.181946	1096867	1096867	0	0	1096867	1096867	0	39	0	39	0	0	4.6	128.9	350	1222.2	4245	456	59.8	52.1	71.6
5910	2.014733286	127.3128814	111.5419171	37	53	385.0522245	1775.485604	5908.952841	624.3658746	213507	212910	0	597	213507	212910	0	8	0	7	0	1	0.9	52.2	180.3	831.6	2767.6	292.4	59.6	17.4	24.9
5920	33.51194637	290.0585417	1136.419017	563	475	2276.209195	5228.135963	28094.88815	5695.602875	723899	694244	1807	27848	723899	694244	0	16	0	12	1	3	4.6	157	314.4	722.2	3881.1	786.8	40.1	81.1	68.4
5945	77	448	2789	1022	696	4892	13253	49949	10869	2950856	2950856	0	0	2950856	2950856	0	35	0	35	0	0	2.6	94.5	165.8	449.1	1692.7	368.3	15.2	34.6	23.6
5960	78	684	3362	1526	1244	9921	20159	54085	9907	1719756	1719756	0	0	1719756	1719756	0	35	0	35	0	0	4.5	195.5	576.9	1172.2	3144.9	576.1	39.8	88.7	72.3
5990	4	22	49	11	14	139	591	2256	123	92703	92703	0	0	92703	92703	0	2	0	2	0	0	4.3	52.9	149.9	637.5	2433.6	132.7	23.7	11.9	15.1
6015	8	113	180	62	175	859	1722	6392	399	154994	154994	0	0	154994	154994	0	8	0	8	0	0	5.2	116.1	554.2	1111	4124	257.4	72.9	40	112.9
6020	1.061038301	76.69465231	35.2446022	9	15	122.557687	780.2112978	2352.379943	225.1864801	151301	141718	7661	1922	151301	141718	0	10	0	6	2	2	0.7	23.3	81	515.7	1554.8	148.8	50.7	6.4	10.6
6080	20	221	540	198	231	1799	4275	10479	901	430998	430998	0	0	430998	430998	0	5	0	5	0	0	4.6	125.3	417.4	991.9	2431.3	209	51.3	45.9	53.6
6120	9	0	380	0	0	437	1841	5590	860	352459	114585	0	0	0	0	237874	30	29	1	0	0	7.9	331.6	381.4	1606.7	4878.5	750.5			
6160	402.0440239	1726.119677	12057.16591	4908	3913	16137.31558	25279.3824	97938.02965	21086.35837	5144034	4991999	43517	108518	5144034	4991999	0	266	0	242	7	17	7.8	234.4	313.7	491.4	1903.9	409.9	33.6	98.3	78.4
6200	283.2782849	953.8429467	6103.908112	3273	3404	12516.65883	40717.80319	130773.4884	45426.76972	3458385	3385200	11034	62151	3458385	3385200	0	28	0	23	1	4	8.2	176.5	361.9	1177.4	3781.3	1313.5	27.6	96.7	100.6
6240	13.6	49.4	233	122	189	513.5	1146.8	3578.3	483.8	85434	60638	24796	0	85434	60638	0	3	0	2	1	0	15.9	272.7	601	1342.3	4188.4	566.3	57.8	201.2	311.7
6280	115.0304687	604.3303734	2905.531843	1012	1038.168443	5308.915154	10857.6852	40993.96589	5970.009849	2369073	1922450	131821	314802	2369073	1922450	0	248	0	143	22	83	4.9	122.6	224.1	458.3	1730.4	252	25.5	52.6	54
6323	1.137725286	34.97605845	35.22956883	8	20	435.359231	599.2146899	1672.991632	301.9108647	136626	110109	17543	8974	136626	110109	0	18	0	12	2	4	0.8	25.8	318.7	438.6	1224.5	221	25.6	7.3	18.2
6340	1	30	8	2	38	210	332	1724	86	78344	78344	0	0	78344	78344	0	4	0	4	0	0	1.3	10.2	268	423.8	2200.6	109.8	38.3	2.6	48.5
6403	4	101	94	8	3	174	1556	6221	339	269681	269681	0	0	269681	269681	0	14	0	14	0	0	1.5	34.9	64.5	577	2306.8	125.7	37.5	3	1.1
6440	41	853.7247423	2144.358242	572.024409	577	4307.600167	14379.91073	67658.05962	11128.9057	1974272	1901434	72838	0	1974272	1901434	0	56	0	48	8	0	2.1	108.6	218.2	728.4	3427	563.7	43.2	30.1	30.3
6483	37	355	890	242	267	1538	5896	22076	4757	982548	982548	0	0	982548	982548	0	33	0	33	0	0	3.8	90.6	156.5	600.1	2246.8	484.1	36.1	24.6	27.2
6520	4	80.09090909	53.18181818	27	22	260.4545455	2048.090909	10449.09091	672.3636364	382248	349231	33017	0	382248	349231	0	13	0	12	1	0	1	13.9	68.1	535.8	2733.6	175.9	21	7.7	6.3
6560	7	31	174	43	69	552	1461	4755	430	148224	148224	0	0	148224	148224	0	2	0	2	0	0	4.7	117.4	372.4	985.7	3208	290.1	20.9	29	46.6
6580	2	34	54	18	28	400	1081	3013	255	148102	148102	0	0	148102	148102	0	2	0	2	0	0	1.4	36.5	270.1	729.9	2034.4	172.2	23	12.2	18.9
6600	2	41.09090909	256.2727273	106	25	174	1283.636364	4929.727273	468.6363636	191560	186196	5364	0	191560	186196	0	7	0	6	1	0	1	133.8	90.8	670.1	2573.5	244.6	21.5	56.9	13.4
6640	72.93677439	287.7892565	2161.778398	1218.185416	752	3081.278354	13583.65234	36727.07069	3961.854424	1227913	1217374	4012	6527	1227913	1217374	0	40	0	35	3	2	5.9	176.1	250.9	1106.2	2991	322.6	23.4	100.1	61.8
6660	2	92	30	3	18	175	646	3292	168	89294	89294	0	0	89294	89294	0	3	0	3	0	0	2.2	33.6	196	723.5	3686.7	188.1	103	3.4	20.2
6680	22.15768728	79.8647112	635.3105312	237.6365102	197	803.1620945	2280.969979	6962.977144	1228.788157	375282	325870	8141	41271	375282	325870	0	38	0	27	2	9	5.9	169.3	214	607.8	1855.4	327.4	21.3	72.9	60.5
6690	5	109	101	11	73	610	1460	2782	602	169254	169254	0	0	169254	169254	0	3	0	3	0	0	3	59.7	360.4	862.6	1643.7	355.7	64.4	6.5	43.1
6720	12	188	573	154	156	1272	2429	11383	1620	369256	369256	0	0	369256	369256	0	3	0	3	0	0	3.2	155.2	344.5	657.8	3082.7	438.7	50.9	41.7	42.2
6740	6	59	87	24	55	353	1296	5011	570	197514	197514	0	0	197514	197514	0	8	0	8	0	0	3	44	178.7	656.2	2537	288.6	29.9	12.2	27.8
6760	122.0228007	281.1694998	1992.537889	1041	485	2250.956768	6930.069351	31015.55244	4417.443738	1026785	1019194	7137	454	1026785	1019194	0	15	0	13	1	1	11.9	194.1	219.2	674.9	3020.6	430.2	27.4	102.1	47.6
6780	253	1021	5359	2214	1883	12863	29621	69543	24294	3374398	3374398	0	0	3374398	3374398	0	50	0	50	0	0	7.5	158.8	381.2	877.8	2060.9	720	30.3	65.6	55.8
6800	18	74	118	30	64	574	787	4943.8	403	243098	243098	0	0	243098	243098	0	5	0	5	0	0	7.4	48.5	236.1	323.7	2033.7	165.8	30.4	12.3	26.3
6820	1	46	46	9	20	162	561	2406	212	126809	126809	0	0	126809	126809	0	3	0	3	0	0	0.8	36.3	127.8	442.4	1897.3	167.2	36.3	7.1	15.8
6840	51.29293621	241.2109907	1255.791797	570	341	1277.747302	5323.327949	26542.96917	3849.593101	1108681	1058709	45585	4387	1108681	1058709	0	43	0	38	2	3	4.6	113.3	115.2	480.1	2394.1	347.2	21.8	53.8	32.2
6880	20	0	518	0	0	631	3234	8015	1197	376656	152307	0	0	0	0	224349	20	19	1	0	0	13.1	340.1	414.3	2123.3	5262.4	785.9			
6895	10.32804905	22.73833353	230.7409647	112.5859313	104	405.2321835	1980.359663	5214.483622	415.855561	147839	120200	26773	866	147839	120200	0	14	0	11	2	1	7	156.1	274.1	1339.5	3527.1	281.3	15.4	93.7	86.5
6920	87	596	3151	1078	853	5309.666667	14979.33333	42928	14483	1688014	1687155	859	0	1688014	1687155	0	13	0	12	1	0	5.2	186.7	314.6	887.4	2543.1	858	35.3	63.9	50.6
6960	19	251	332	145	571	1921.714286	2945.896104	8993.233766	921	407613	401334	6279	0	407613	401334	0	25	0	22	3	0	4.7	81.4	471.5	722.7	2206.3	225.9	61.6	36.1	142.3
6980	1.5	97.40909091	45.09090909	11	8	183.8636364	657.8181818	4573.454545	289.6818182	176907	107617	69290	0	176907	107617	0	14	0	10	4	0	0.8	25.5	103.9	371.8	2585.2	163.7	55.1	10.2	7.4
7000	0.005634119	22.06263814	69.15654012	22	19	131.8705002	788.5534392	3983.633838	237.6667041	103907	103645	0	262	103907	103645	0	7	0	6	0	1	0	66.6	126.9	758.9	3833.8	228.7	21.2	21.2	18.3
7040	161.7359287	408.9883518	3762.162248	1731	1927	8362.427784	14748.65766	65416.45287	14679.78019	2640074	2002094	17984	11394	2031472	2002094	608602	184	70	99	9	6	8	185.2	411.6	726	3220.2	722.6	20.1	86.5	96.2
7080	8.012628176	132.4358161	226.6187806	5	3	493.3969919	2926.127338	16336.98354	2550.20755	357375	353078	3302	995	357375	212147	0	18	0	15	2	1	2.2	63.4	138.1	818.8	4571.4	713.6	37.1	2.4	1.4
7120	28	141	574	183	223	1210	2527	8557	1389	416522	416522	0	0	416522	416522	0	13	0	13	0	0	6.7	137.8	290.5	606.7	2054.4	333.5	33.9	43.9	53.5
7160	32.00754142	663.1741085	1044.219769	330	496	2492.738244	10600.84772	53746.24596	6355.234666	1383544	1379380	3780	384	1383544	1379380	0	31	0	29	1	1	2.3	75.5	180.2	766.2	3884.7	459.3	47.9	23.9	36
7200	0	65	50	4	80	294	1158	4338	244	108640	108640	0	0	108640	108640	0	2	0	2	0	0	0	46	270.6	1065.9	3993	224.6	59.8	3.7	73.6
7240	121	610	2323.005625	1128.005625	1445	8204.867166	16798.38645	77984.33373	6658.039373	1663258	1663258	0	0	1663258	1663258	0	35	0	35	0	0	7.3	139.7	493.3	1010	4688.6	400.3	36.7	67.8	86.9
7320	87	798	3342	762	1194	9801	18199	53252	19884	2917208	2917208	0	0	2917208	2917208	0	19	0	19	0	0	3	114.6	336	623.8	1825.4	681.6	27.4	26.1	40.9
7360	93	409	4058	950	341	4104	9953	41187	9235	1794784	1794784	0	0	1794784	1794784	0	32	0	32	0	0	5.2	226.1	228.7	554.6	2294.8	514.5	22.8	52.9	19
7400	37	543	1298	355	349	4354	6094	28793	5028	1744400	1744400	0	0	1744400	1744400	0	16	0	16	0	0	2.1	74.4	249.6	349.3	1650.6	288.2	31.1	20.4	20
7460	3	95	78	20	30	523	1493	4913	498	255744	255744	0	0	255744	255744	0	8	0	8	0	0	1.2	30.5	204.5	583.8	1921.1	194.7	37.1	7.8	11.7
7480	8.272727273	142.4545455	229.0909091	50	30	981.6363636	1820.272727	6472.818182	618.5454545	414019	276520	137499	0	414019	276520	0	9	0	7	2	0	2	55.3	237.1	439.7	1563.4	149.4	34.4	18.1	10.8
7485	6	109	238	55	31	746	1676	6844	517	264993	264993	0	0	264993	264993	0	5	0	5	0	0	2.3	89.8	281.5	632.5	2582.7	195.1	41.1	20.8	11.7
7490	8.993005836	72.44480258	119.2485838	28	101	577.2807306	2796.537455	3359.247323	325.8291165	157803	146392	0	11411	157803	146392	0	6	0	3	0	3	5.7	75.6	365.8	1772.2	2128.8	206.5	45.9	19.1	69
