msa03	mmurd03	mrape03	mrobt03	mrobg03	massg03	massa03	mburg03	mlarc03	mmoto03	mpop03	mpopcm03	mpopg303	mpopl303	mpoprp03	mpopgn03	mpopna03	mct03	mctna03	mctcm03	mctg303	mctl303	mrmurd03	mrrobt03	mrassa03	mrburg03	mrlarc03	mrmoto03	mrrape03	mrrobg03	mrassg03
3350	7.18804243	88.07762777	148.0609932	52	136	745.4230955	1711.314127	5788.299662	443.0043394	197462	194822	0	2640	197462	194822	0	6	0	5	0	1	3.6	75	377.5	866.7	2931.3	224.3	44.6	26.7	69.8
3360	376.0780727	1496.527747	13934.12653	7277.653305	4471.780423	19377.28495	45557.56039	126263.5183	29634.52885	4488800	4488297	0	503	4488800	4488297	0	61	0	60	0	1	8.4	310.4	431.7	1014.9	2812.9	660.2	33.3	162.1	99.6
3400	5.314725523	52.03499958	183.4307754	55	58	354.5010443	1902.984815	5741.709123	634.4383217	314656	178709	31530	12040	222279	178709	92377	27	14	10	1	2	2.4	82.5	159.5	856.1	2583.1	285.4	23.4	30.8	32.5
3440	22	119	370	26	29	738	2832	9762	1229	354741	354741	0	0	354741	191689	0	12	0	12	0	0	6.2	104.3	208	798.3	2751.9	346.4	33.5	13.6	15.1
3480	119.81481	535.8300058	3145.992455	1696.998531	734	4876.031719	13324.11916	43429.67827	8886.346745	1664925	1476605	10573	177747	1664925	1476605	0	34	0	24	1	9	7.2	189	292.9	800.3	2608.5	533.7	32.2	114.9	49.7
3500	2	50.18181818	59.09090909	7	14	378.2727273	594.9090909	2720.727273	139.3636364	114584	108488	6096	0	114584	108488	0	4	0	3	1	0	1.7	51.6	330.1	519.2	2374.4	121.6	43.8	6.5	12.9
3520	10	102.2	93.2	14	37	328.6	1029.6	3568.8	336.8	161445	159221	2224	0	161445	159221	0	13	0	12	1	0	6.2	57.7	203.5	637.7	2210.5	208.6	63.3	8.8	23.2
3560	61.99354475	256.848615	1112.485805	692	295	754.0386376	6523.602501	13628.05757	3402.049511	450514	400034	0	50480	450514	400034	0	19	0	11	0	8	13.8	246.9	167.4	1448	3025	755.1	57	173	73.7
3580	2	57.01095083	216.0355902	104.0136885	162.0410656	597.2546067	1360.599558	3735.119722	492.0711804	110128	110128	0	0	110128	110128	0	5	0	5	0	0	1.8	196.2	542.3	1235.5	3391.6	446.8	51.8	94.4	147.1
3600	107	289	2592	1360	1460	5964	11245	37441	5611	1175946	1175946	0	0	1175946	1175946	0	13	0	13	0	0	9.1	220.4	507.2	956.3	3183.9	477.1	24.6	115.7	124.2
3605	6.195230194	31.21469151	57.12738304	13	26	251.5404747	946.1943628	1865.136647	170.9972616	150563	71799	0	78764	150563	71799	0	7	0	6	0	1	4.1	37.9	167.1	628.4	1238.8	113.6	20.7	18.1	36.2
3610	2.057557019	35.62515778	75.72377524	15	34	238.3501463	724.5442159	2770.237255	153.9445907	138567	135074	0	3493	138567	135074	0	9	0	8	0	1	1.5	54.6	172	522.9	1999.2	111.1	25.7	11.1	25.2
3620	3	42	99	31	13	206.1333039	1132.022989	4660.95314	263.9126743	154973	152425	2548	0	154973	152425	0	8	0	7	1	0	1.9	63.9	133	730.5	3007.6	170.3	27.1	20.3	8.5
3640	37	95	2010	537	227	2002	4183	10154	4036	614862	614862	0	0	614862	614862	0	12	0	12	0	0	6	326.9	325.6	680.3	1651.4	656.4	15.5	87.3	36.9
3660	17.10488331	155.8430243	225.1036029	75	348	1534.871572	3592.413844	12489.86068	1141.37518	487100	483154	1810	2136	487100	483154	0	30	0	28	1	1	3.5	46.2	315.1	737.5	2564.1	234.3	32	15.5	72
3680	8.864269919	56.61553137	106.2856164	21	21	403.7488671	953.7245585	2869.166254	306.5726231	230474	160033	10952	59489	230474	160033	0	54	0	25	5	24	3.8	46.1	175.2	413.8	1244.9	133	24.6	13.1	13.1
3700	4	14	114	43	40	252	1080	2694	182	84559	84559	0	0	84559	84559	0	2	0	2	0	0	4.7	134.8	298	1277.2	3185.9	215.2	16.6	50.9	47.3
3710	9	64	67	20	27	378	1334	4939	452	161104	161104	0	0	161104	161104	0	17	0	17	0	0	5.6	41.6	234.6	828	3065.7	280.6	39.7	12.4	16.8
3720	11.8	329.2111593	433.7919936	90.99679744	235.9967974	1809.299286	4246.246646	13946.07342	1520.455694	458425	380507	77918	0	458425	380507	0	30	0	28	2	0	2.6	94.6	394.7	926.3	3042.2	331.7	71.8	23.9	62
3740	0	0	0	0	0	0	0	0	0	105097	0	0	0	0	0	105097	11	11	0	0	0									
3760	122.3292465	723.2990395	2804.287	975	1715.538397	6997.108599	16260.69663	59642.63336	9749.727832	1836459	1330668	212597	293194	1836459	1330668	0	120	0	110	6	4	6.7	152.7	381	885.4	3247.7	530.9	39.4	73.3	128.9
3800	1	40	71	24	4	176	668	3009	269	155316	155316	0	0	155316	155316	0	5	0	5	0	0	0.6	45.7	113.3	430.1	1937.3	173.2	25.8	15.5	2.6
3810	15.98762434	138.9319339	282.9319339	138.9814365	128.9566852	918.4889881	3622.490878	8009.705066	673.7153598	324125	324125	0	0	324125	324125	0	13	0	13	0	0	4.9	87.3	283.4	1117.6	2471.2	207.9	42.9	42.9	39.8
3840	38	262.7008753	675.0531579	261.684386	745.0861367	2523.42193	6789.625452	19409.42514	2785.774212	712681	712681	0	0	712681	712681	0	23	0	23	0	0	5.3	94.7	354.1	952.7	2723.4	390.9	36.9	36.7	104.5
3850	3.202892318	23.57778597	74.93041449	31.00146874	33	200.1902038	798.0241298	3047.970031	216.5797456	101974	90652	0	11322	101974	90652	0	5	0	4	0	1	3.1	73.5	196.3	782.6	2989	212.4	23.1	34.2	36.4
3870	5	23	22.60606061	4	6	128.5757576	385.5757576	2542.424242	117.4545455	128769	102538	26231	0	128769	102538	0	10	0	6	4	0	3.9	17.6	99.8	299.4	1974.4	91.2	17.9	3.9	5.9
3880	17.06967761	180.5145244	351.2425306	103	564	1663.941244	3846.743895	10860.77847	997.0031189	390862	283644	78161	29057	390862	283644	0	27	0	8	8	11	4.4	89.9	425.7	984.2	2778.7	255.1	46.2	36.3	198.8
3920	2.023205497	61.38093036	90.7652714	31	11	277.7053092	1191.375619	5172.400273	294.051511	187078	168925	17482	671	187078	168925	0	6	0	4	1	1	1.1	48.5	148.4	636.8	2764.8	157.2	32.8	18.4	6.5
3960	13.47110327	103.6997841	231.1740187	77	87	651.6395278	2911.967287	6354.828776	522.5585989	183904	157187	20103	6614	183904	157187	0	7	0	4	1	2	7.3	125.7	354.3	1583.4	3455.5	284.1	56.4	49	55.3
3980	22.14250437	177.2134278	617.2347191	219	380	1960.255942	5869.630443	15326.86546	1823.079187	507850	504869	0	2981	507850	504869	0	15	0	14	0	1	4.4	121.5	386	1155.8	3018	359	34.9	43.4	75.3
4000	10.09402573	100.4282626	404.7436941	116	68	601.2044216	2083.863808	8426.067361	911.970288	479739	423519	8515	47705	479739	423519	0	41	0	33	1	7	2.1	84.4	125.3	434.4	1756.4	190.1	20.9	27.4	16.1
4040	13.08513256	336.6034327	336.5269255	70	83	1381.932338	2825.636547	10535.16239	989.6851324	454953	451294	0	3659	454953	451294	0	26	0	23	0	3	2.9	74	303.8	621.1	2315.7	217.5	74	15.5	18.4
4080	31	61	263	87	235	1017.272727	2160.818182	10881.45455	1009	210839	210839	0	0	210839	210839	0	2	0	2	0	0	14.7	124.7	482.5	1024.9	5161	478.6	28.9	41.3	111.5
4100	4.372953369	124.0007124	152.1900855	2	5	612.6591993	1536.203031	4564.42998	457.7521256	180547	89544	1676	89327	180547	13738	0	5	0	2	1	2	2.4	84.3	339.3	850.9	2528.1	253.5	68.7	14.6	36.4
4120	186	685	4579	1913	1385	6232	18840	43765	18903	1774489	1774489	0	0	1774489	1774489	0	11	0	11	0	0	10.5	258	351.2	1061.7	2466.3	1065.3	38.6	107.8	78.1
4150	4	45	61	21	76	315	1039	3842	202	102603	102603	0	0	102603	102603	0	4	0	4	0	0	3.9	59.5	307	1012.6	3744.5	196.9	43.9	20.5	74.1
4200	5	41	115	31	41	612	1393	3725	291	113992	113992	0	0	113992	113992	0	3	0	3	0	0	4.4	100.9	536.9	1222	3267.8	255.3	36	27.2	36
4243	4	49	40	5	5	35	494	2301	133	105717	105717	0	0	105717	105717	0	7	0	7	0	0	3.8	37.8	33.1	467.3	2176.6	125.8	46.4	4.7	4.7
4280	19	134	546	282	100	674	3083	10314	868	492700	317034	0	0	317034	317034	175666	18	14	4	0	0	6	172.2	212.6	972.5	3253.3	273.8	42.3	88.9	31.5
4320	2.546271001	94.35644948	142.4951753	42	55	300.5926002	1028.763704	3580.699938	244.9979075	154781	133056	0	21725	154781	133056	0	10	0	6	0	4	1.6	92.1	194.2	664.7	2313.4	158.3	61	31.6	41.3
4360	5	98	157	67	54	875	2160	11686	504	259019	259019	0	0	259019	259019	0	2	0	2	0	0	1.9	60.6	337.8	833.9	4511.6	194.6	37.8	25.9	20.8
4400	62.60213154	270.752369	1171.01161	743	771	2888.817344	8128.089452	25448.37962	2629.611324	598999	519332	77988	1679	598999	519332	0	20	0	14	5	1	10.5	195.5	482.3	1356.9	4248.5	439	45.2	143.1	148.5
4420	12.04917034	115.3016238	238.3406947	102.5481767	126.8704419	549.6242957	2412.274145	7055.137072	818.260951	215588	214432	0	1156	215588	214432	0	15	0	14	0	1	5.6	110.6	254.9	1118.9	3272.5	379.5	53.5	47.8	59.2
4480	1054	2586	28963.42857	11410	12033	52069	60301.28571	171818.8571	75240.28571	9909465	9909465	0	0	9909465	9909465	0	89	0	89	0	0	10.6	292.3	525.4	608.5	1733.9	759.3	26.1	115.1	121.4
4520	88.89965478	184.4024302	3187.198951	88	18	3184.907862	15205.29994	37802.43259	6914.485718	1045900	206182	632317	23583	862082	206182	183818	35	20	10	2	3	10.3	369.7	369.4	1763.8	4385	802.1	21.4	42.7	8.7
4600	18	117	315	79	281.2544421	2065.017768	3237.597726	10836.17768	779.0177683	251423	251423	0	0	251423	251423	0	9	0	9	0	0	7.2	125.3	821.3	1287.7	4309.9	309.8	46.5	31.4	111.9
4640	8	57	92	36	63	309.6666667	733	3319.333333	296.2	218913	217647	1266	0	218913	217647	0	8	0	7	1	0	3.7	42	141.5	334.8	1516.3	135.3	26	16.5	28.9
4680	28.48061064	105.6176461	383.4594771	186	288	746.8985068	4144.880747	13407.72757	1787.158453	335661	267925	65307	2429	335661	267925	0	18	0	11	4	3	8.5	114.2	222.5	1234.8	3994.4	532.4	31.5	69.4	107.5
4720	14.54989074	119.4482197	352.7575867	148	37	584.1254739	2313.507589	10665.45136	878.9847509	445643	368180	3608	73855	445643	368180	0	22	0	19	2	1	3.3	79.2	131.1	519.1	2393.3	197.2	26.8	40.2	10
4800	8.327963759	49.41657862	129.1039158	38	14	74.76461608	1576.712635	5218.493538	298.4167874	174646	160621	982	13043	174646	160621	0	13	0	11	1	1	4.8	73.9	42.8	902.8	2988	170.9	28.3	23.7	8.7
4880	53.05946379	185.5616024	563.1151058	167	381	2037.880705	7349.107609	26854.46424	2396.794813	624027	594009	28620	1398	624027	594009	0	19	0	17	1	1	8.5	90.2	326.6	1177.7	4303.4	384.1	29.7	28.1	64.1
4890	5.005680249	56.15494458	66.25876691	23	76	476.6226184	1136.443493	6301.753895	466.098221	188446	188006	0	440	188446	188006	0	11	0	10	0	1	2.7	35.2	252.9	603.1	3344.1	247.3	29.8	12.2	40.4
4900	22	265	539	177	329	2718	4798	12060	1324	504647	504647	0	0	504647	504647	0	13	0	13	0	0	4.4	106.8	538.6	950.8	2389.8	262.4	52.5	35.1	65.2
4920	150.3209459	580.6935945	4637.277692	2937	3008	6597.153863	20818.74857	41848.68071	10095.57309	1168351	1097234	42925	28192	1168351	1097234	0	28	0	23	4	1	12.9	396.9	564.7	1781.9	3581.9	864.1	49.7	267.7	274.1
4940	16	76	285	76	127	1226	2624	5780	1526	227763	227763	0	0	227763	227763	0	7	0	7	0	0	7	125.1	538.3	1152.1	2537.7	670	33.4	33.4	55.8
5000	204	938	8543	3416	2818	15768	25641	96328	20496	2352011	2352011	0	0	2352011	2352011	0	30	0	30	0	0	8.7	363.2	670.4	1090.2	4095.6	871.4	39.9	145.2	119.8
5015	26	127	804	212	122	1300	4721.5	16762	2506	1218011	1216920	1091	0	1218011	1216920	0	61	0	60	1	0	2.1	66	106.7	387.6	1376.2	205.7	10.4	17.4	10
5080	120.3289094	410.7430632	3254.040326	2031	780.9955072	2576.664767	9171.018071	43477.84983	7276.14966	1521148	1489536	9432	22180	1521148	1489536	0	53	0	50	2	1	7.9	213.9	169.4	602.9	2858.2	478.3	27	136.4	52.4
5120	90.96373722	1242.082411	3569.665226	219	142.7296267	5196.901585	17298.96565	78704.58219	10348.88585	3072385	2614032	251370	206983	3072385	1949149	0	124	0	97	16	11	3	116.2	169.1	563	2561.7	336.8	40.4	11.2	7.3
5140	3.017511519	22.03731234	37.72538534	0	0	261.405247	415.4888752	3319.942059	228.4310782	98983	0	0	98983	98983	0	0	2	0	0	0	2	3	38.1	264.1	419.8	3354.1	230.8	22.3		
5160	35.20315958	261.5860299	1055.286766	184	136	1234.949477	7007.607609	18149.75302	2104.238419	549835	546103	0	3732	549835	294758	0	24	0	23	0	1	6.4	191.9	224.6	1274.5	3300.9	382.7	47.6	62.4	46.1
5170	27	170	724	238	365	2189	4872	16641	5451	487502	487502	0	0	487502	487502	0	10	0	10	0	0	5.5	148.5	449	999.4	3413.5	1118.1	34.9	48.8	74.9
5190	14	101.5	635.5	125	154	1477	4255.5	17330	1205	1173434	1171924	1510	0	1173434	1171924	0	82	0	81	1	0	1.2	54.2	125.9	362.7	1476.9	102.7	8.6	10.7	13.1
5200	4.830652231	64.95258394	130.7273549	19	73	652.1871493	1719.020366	4833.566609	351.4293088	147792	94012	0	53780	147792	94012	0	5	0	3	0	2	3.3	88.5	441.3	1163.1	3270.5	237.8	43.9	20.2	77.6
5240	26	181.6939351	759.6939351	47.67056216	93.0584324	778.1285513	5157.303848	13574.20371	2047.434616	338793	338793	0	0	338793	136729	0	13	0	13	0	0	7.7	224.2	229.7	1522.3	4006.6	604.3	53.6	34.9	68.1
5280	0	94.00272201	73	35	8	202.002722	742.0952705	3078.223205	301.0108881	118899	118899	0	0	118899	118899	0	3	0	3	0	0	0	61.4	169.9	624.1	2588.9	253.2	79.1	29.4	6.7
5330	14	177	385	150	290	1366	3057	11314	1483	208044	208044	0	0	208044	208044	0	8	0	8	0	0	6.7	185.1	656.6	1469.4	5438.3	712.8	85.1	72.1	139.4
5345	10	105	236	57	117	1082	1974	5372	460	281756	281756	0	0	281756	281756	0	3	0	3	0	0	3.5	83.8	384	700.6	1906.6	163.3	37.3	20.2	41.5
5360	93.65942868	577.6594287	2505.659429	1411.659429	2061.934858	8064.550859	11304.50743	41822.6023	6223.637715	1280264	1280264	0	0	1280264	1280264	0	43	0	43	0	0	7.3	195.7	629.9	883	3266.7	486.1	45.1	110.3	161.1
5380	57.45252127	260.5805318	2150.674093	644	262	3071.939956	8258.79713	38006.66484	5694.585361	2808315	2558233	227401	22681	2808315	2558233	0	39	0	22	13	4	2	76.6	109.4	294.1	1353.4	202.8	9.3	25.2	10.2
5483	41.63636364	311.6363636	2262.818182	519	176	2788.727273	7896.090909	33747.09091	5953.545455	1675626	1550629	124997	0	1675626	1550629	0	43	0	42	1	0	2.5	135	166.4	471.2	2014	355.3	18.6	33.5	11.4
5523	7	98.33333333	158.3333333	30	19	247	631.6666667	2820	238	140788	104547	36241	0	140788	104547	0	7	0	6	1	0	5	112.5	175.4	448.7	2003	169	69.8	28.7	18.2
5560	339.1468013	458.1746177	3168.83701	1996	1403	4993.373864	11426.12175	35628.99493	10612.02952	1340684	1336705	1918	2061	1340684	1336705	0	19	0	17	1	1	25.3	236.4	372.4	852.3	2657.5	791.5	34.2	149.3	105
5600	622.4549526	1726.032394	27326.33582	330	106	33168.31989	31832.28725	143493.8045	25756.44453	9427694	9263549	136535	27610	9427694	1165483	0	57	0	41	14	2	6.6	289.9	351.8	337.6	1522	273.2	18.3	28.3	9.1
5640	173	329.2	4689.6	1909	963	4417.6	11383	32422.8	16486.6	2075567	2074023	1544	0	2075567	2074023	0	109	0	108	1	0	8.3	225.9	212.8	548.4	1562.1	794.3	15.9	92	46.4
5660	7.549104175	88.01926291	216.5256367	30	26	579.9583018	1473.337174	5836.241413	458.507148	407598	354864	22384	30350	407598	354864	0	36	0	24	4	8	1.9	53.1	142.3	361.5	1431.9	112.5	21.6	8.5	7.3
5720	130	571	2656	1535	996	3761.333333	9234	45661.33333	5305	1626206	1626206	0	0	1626206	1626206	0	16	0	16	0	0	8	163.3	231.3	567.8	2807.8	326.2	35.1	94.4	61.2
5775	213	715	5889	2071	986	7474	18736	65865	23215	2490526	2490526	0	0	2490526	2490526	0	36	0	36	0	0	8.6	236.5	300.1	752.3	2644.6	932.1	28.7	83.2	39.6
5790	10	161	254	81	212	1598	2513	5619	588	277542	277542	0	0	277542	277542	0	4	0	4	0	0	3.6	91.5	575.8	905.4	2024.6	211.9	58	29.2	76.4
5800	8	60	151	53	109	1068	2200	8167	503	243712	243712	0	0	243712	243712	0	5	0	5	0	0	3.3	62	438.2	902.7	3351.1	206.4	24.6	21.7	44.7
5880	69	570.2127527	1675.11371	771	822.099043	3977.27929	13023.6117	48397.62931	5302.02571	1114740	1114740	0	0	1114740	1114740	0	39	0	39	0	0	6.2	150.3	356.8	1168.3	4341.6	475.6	51.2	69.2	73.7
5910	4	108	91	31	29	375	1658	5191	594	219880	219880	0	0	219880	219880	0	8	0	8	0	0	1.8	41.4	170.5	754	2360.8	270.1	49.1	14.1	13.2
5920	40.36330286	308.8608903	1005.448513	488	408	2121.58892	5592.314666	25758.56745	5652.610908	738270	709990	6982	21298	738270	709990	0	16	0	13	1	2	5.5	136.2	287.4	757.5	3489	765.7	41.8	68.7	57.5
5945	64	497	2624	900	728	5034	12973	48907	11281	2969336	2969336	0	0	2969336	2969336	0	35	0	35	0	0	2.2	88.4	169.5	436.9	1647.1	379.9	16.7	30.3	24.5
5960	90	745	3034	1255	1318	9671	19872	52769	8346	1784264	1784264	0	0	1784264	1784264	0	35	0	35	0	0	5	170	542	1113.7	2957.5	467.8	41.8	70.3	73.9
5990	1	7	59	22	26	165	716	2397	126	92253	92253	0	0	92253	92253	0	2	0	2	0	0	1.1	64	178.9	776.1	2598.3	136.6	7.6	23.8	28.2
6015	7	120	215	76	111	837	1855	6406	450	154681	154681	0	0	154681	154681	0	8	0	8	0	0	4.5	139	541.1	1199.2	4141.4	290.9	77.6	49.1	71.8
6020	2.071285537	65.95997856	28.4135246	5	15	311.209207	716.2823982	2256.613778	191.7939732	150358	140959	6564	2835	150358	140959	0	10	0	6	1	3	1.4	18.9	207	476.4	1500.8	127.6	43.9	3.5	10.6
6080	12	193	417	148	203	1611	3856	10060	843	432254	432254	0	0	432254	432254	0	5	0	5	0	0	2.8	96.5	372.7	892.1	2327.3	195	44.6	34.2	47
6120	7	0	285	0	0	363	1850	4989	720	348025	113143	0	0	0	0	234882	30	29	1	0	0	6.2	251.9	320.8	1635.1	4409.5	636.4			
6160	462.2170848	1730.189037	12975.08792	5346	3926	16092.44849	24903.19057	96913.98617	21597.46245	5165776	4852627	216473	96676	5165776	4852627	0	266	0	237	13	16	8.9	251.2	311.5	482.1	1876.1	418.1	33.5	110.2	80.9
6200	329.6347932	1163.800121	5563.195015	2845	3177	11120.96732	40383.79209	124591.516	44849.80287	3579924	3445691	80981	53252	3579924	3445691	0	28	0	22	4	2	9.2	155.4	310.6	1128.1	3480.3	1252.8	32.5	82.6	92.2
6240	19	52	160	69	149	462.5636364	1459.090909	3153.454545	410	83855	82689	1166	0	83855	82689	0	4	0	3	1	0	22.7	190.8	551.6	1740	3760.6	488.9	62	83.4	180.2
6280	115.4160791	521.0747562	2967.911826	1131.33513	896.0837825	5112.038722	10537.52085	41634.05306	5883.398346	2352300	1885057	151793	315450	2352300	1885057	0	249	0	142	22	85	4.9	126.2	217.3	448	1769.9	250.1	22.2	60	47.5
6323	4.083161362	50.51336261	57.8271983	8	31	588.1675188	601.6543403	1528.803863	315.0018153	133579	115750	0	17829	133579	115750	0	18	0	14	0	4	3.1	43.3	440.3	450.4	1144.5	235.8	37.8	6.9	26.8
6340	1	25	10	2	19	181	315	2099	107	77303	77303	0	0	77303	77303	0	4	0	4	0	0	1.3	12.9	234.1	407.5	2715.3	138.4	32.3	2.6	24.6
6403	2	92	129	25	6	184	1539	5887	374	271425	271425	0	0	271425	271425	0	14	0	14	0	0	0.7	47.5	67.8	567	2168.9	137.8	33.9	9.2	2.2
6440	40.25222716	854.5288821	2178.05393	585.0494012	522	4272.208809	15935.48591	72061.61393	12775.91676	2027811	1976370	25202	26239	2027811	1976370	0	56	0	49	3	4	2	107.4	210.7	785.8	3553.7	630	42.1	29.6	26.4
6483	22	457	811	274	347	1585	4994	20491	4250	989660	989660	0	0	989660	989660	0	33	0	33	0	0	2.2	81.9	160.2	504.6	2070.5	429.4	46.2	27.7	35.1
6520	3	103.6363636	51.36363636	24	19	208.7272727	2548.818182	10218	694	393712	379159	14553	0	393712	379159	0	13	0	12	1	0	0.8	13	53	647.4	2595.3	176.3	26.3	6.3	5
6560	7	39	182	60	84	629	1565	4906	449	148319	148319	0	0	148319	148319	0	2	0	2	0	0	4.7	122.7	424.1	1055.2	3307.7	302.7	26.3	40.5	56.6
6580	4	27	51	20	43	347	1259	3027	248	151399	151399	0	0	151399	151399	0	2	0	2	0	0	2.6	33.7	229.2	831.6	1999.4	163.8	17.8	13.2	28.4
6600	5	30	231	98	14	111	1134	4898	513	192104	192104	0	0	192104	192104	0	7	0	7	0	0	2.6	120.2	57.8	590.3	2549.7	267	15.6	51	7.3
6640	55.82024249	280.4237075	2205.250897	1305	735	2984.149817	13118.83174	36364.79559	3794.461473	1280947	1250738	22298	7911	1280947	1250738	0	40	0	32	5	3	4.4	172.2	233	1024.2	2838.9	296.2	21.9	104.3	58.8
6660	1	104	38	5	21	183	525	3259	177	91244	91244	0	0	91244	91244	0	3	0	3	0	0	1.1	41.6	200.6	575.4	3571.7	194	114	5.5	23
6680	19.54956991	90.97721784	536.064797	217.3020876	149.3020876	686.7706603	1912.956406	6744.211505	1495.716523	383049	333715	25370	23964	383049	333715	0	38	0	28	2	8	5.1	139.9	179.3	499.4	1760.7	390.5	23.8	65.1	44.7
6690	5	110	111	18	67	539	1454	2987	643	173601	173601	0	0	173601	173601	0	3	0	3	0	0	2.9	63.9	310.5	837.6	1720.6	370.4	63.4	10.4	38.6
6720	21	144	626	190	177	1156	3387	11412	2194	373605	373605	0	0	373605	373605	0	3	0	3	0	0	5.6	167.6	309.4	906.6	3054.6	587.3	38.5	50.9	47.4
6740	5	68	67	20	65	378	1382	5053	395	205201	205201	0	0	205201	205201	0	8	0	8	0	0	2.4	32.7	184.2	673.5	2462.5	192.5	33.1	9.7	31.7
6760	149.2238639	265.1918117	1929.569538	1060	509	2136.282797	7169.007532	27942.2864	4480.122934	1036438	1035952	0	486	1036438	1035952	0	15	0	14	0	1	14.4	186.2	206.1	691.7	2696	432.3	25.6	102.3	49.1
6780	258	1034.909091	5374.25974	2077	1983	12665.84416	30304.66234	73657.2987	27106.71429	3552063	3466545	85518	0	3552063	3466545	0	50	0	47	3	0	7.3	151.3	356.6	853.2	2073.6	763.1	29.1	59.9	57.2
6800	12	67	163	63	80	629	1044	5970.818182	561	238919	238919	0	0	238919	238919	0	5	0	5	0	0	5	68.2	263.3	437	2499.1	234.8	28	26.4	33.5
6820	0	72	51	15	22	175	650	2634	213	129980	124449	5531	0	129980	124449	0	3	0	2	1	0	0	39.2	134.6	500.1	2026.5	163.9	55.4	12.1	17.7
6840	67.20625285	232.6947687	1497.812468	686	424	1378.875443	5793.166063	26396.7358	4712.006569	1104457	968859	123081	12517	1104457	968859	0	43	0	32	6	5	6.1	135.6	124.8	524.5	2390	426.6	21.1	70.8	43.8
6880	12	0	500	0	0	732	2996	7895	1164	380969	151703	0	0	0	0	229266	20	19	1	0	0	7.9	329.6	482.5	1974.9	5204.2	767.3			
6895	16	35.73958755	254.7395875	133.159725	116.7395875	401.4791751	2168.993126	5043.413263	419.7986252	145804	145804	0	0	145804	145804	0	14	0	14	0	0	11	174.7	275.4	1487.6	3459	287.9	24.5	91.3	80.1
6920	95	608	3109	990	814	4989	15573	43530	16692	1767688	1767688	0	0	1767688	1767688	0	13	0	13	0	0	5.4	175.9	282.2	881	2462.5	944.3	34.4	56	46
6960	22	247	319	136	692	2086	2988.5	8503.5	806	405064	400918	4146	0	405064	400918	0	25	0	23	2	0	5.4	78.8	515	737.8	2099.3	199	61	33.9	172.6
6980	3.473312773	103.3197503	43.76313565	8	8	212.4633776	689.1979554	4482.439227	286.8416053	179693	95178	79586	4929	179693	95178	0	19	0	9	9	1	1.9	24.4	118.2	383.5	2494.5	159.6	57.5	8.4	8.4
7000	1	20	71	13	10	117.084507	1100.050704	4139.169014	293.0169014	102638	102638	0	0	102638	102638	0	6	0	6	0	0	1	69.2	114.1	1071.8	4032.8	285.5	19.5	12.7	9.7
7040	114.0075894	346.6345826	3683.122859	1826	1902.789612	7876.263752	14289.72636	64312.58731	17681.2936	2647883	2038048	985	220	2039253	2038048	608630	183	70	110	2	1	5.6	180.6	386.2	700.7	3153.7	867	17	89.6	93.4
7080	8.012845109	124.350386	236.5851661	17	17	519.4079667	3331.786991	15498.55332	3022.744841	361681	358558	2128	995	361681	216057	0	18	0	16	1	1	2.2	65.4	143.6	921.2	4285.1	835.7	34.4	7.9	7.9
7120	27	131	660	210	207	1236	2623	9854	2049	417745	417745	0	0	417745	417745	0	13	0	13	0	0	6.5	158	295.9	627.9	2358.9	490.5	31.4	50.3	49.6
7160	43.00684268	636.1346764	1147.133743	391	477	2801.610926	11499.39228	53581.58992	6235.163405	1393567	1353263	39931	373	1393567	1353263	0	32	0	28	3	1	3.1	82.3	201	825.2	3844.9	447.4	45.6	28.9	35.2
7200	3	81	62	14	57	284	1365	4756	253	104620	104620	0	0	104620	104620	0	2	0	2	0	0	2.9	59.3	271.5	1304.7	4546	241.8	77.4	13.4	54.5
7240	105	720	2249.006243	980.0062427	1385.006243	5512.131863	18303.64258	75551.35204	7152.888605	1686016	1684877	1139	0	1686016	1684877	0	36	0	35	1	0	6.2	133.4	326.9	1085.6	4481.1	424.2	42.7	58.2	82.2
7320	130	856	3375	700	1321	9646	18893	54278	23465	2937155	2937155	0	0	2937155	2937155	0	19	0	19	0	0	4.4	114.9	328.4	643.2	1848	798.9	29.1	23.8	45
7360	89	434	3873	810	393	4023	10131	43035	10418	1732823	1732823	0	0	1732823	1732823	0	32	0	32	0	0	5.1	223.5	232.2	584.7	2483.5	601.2	25	46.7	22.7
7400	48	455	1227	283	319	3597	6550	29720	5497	1701167	1701167	0	0	1701167	1701167	0	16	0	16	0	0	2.8	72.1	211.4	385	1747	323.1	26.7	16.6	18.8
7460	7	79	61	15	28	491	1642	4879	494	256067	256067	0	0	256067	256067	0	8	0	8	0	0	2.7	23.8	191.7	641.2	1905.4	192.9	30.9	5.9	10.9
7480	5.554055837	134.3176293	276.9628498	50	28	1039.647357	2274.726083	6972.690237	909.510117	407313	326468	0	80845	407313	326468	0	9	0	8	0	1	1.4	68	255.2	558.5	1711.9	223.3	33	15.3	8.6
7485	13	102	264	59	28	889	1814	7356	695	256477	256477	0	0	256477	256477	0	5	0	5	0	0	5.1	102.9	346.6	707.3	2868.1	271	39.8	23	10.9
7490	9.621004566	85.3652968	130.0148148	28	61	533.2622019	3028.87448	3062.62618	338.6319635	161592	133200	18498	9894	161592	133200	0	5	0	2	1	2	6	80.5	330	1874.4	1895.3	209.6	52.8	21	45.8
