msa05	mmurd05	mrape05	mrobt05	mrobg05	massg05	massa05	mburg05	mlarc05	mmoto05	mpop05	mpopcm05	mpopg305	mpopl305	mpoprp05	mpopgn05	mpopna05	mct05	mctna05	mctcm05	mctg305	mctl305	mrmurd05	mrrobt05	mrassa05	mrburg05	mrlarc05	mrmoto05	mrrape05	mrrobg05	mrassg05
3350	11.15149846	69.87631464	142.8992647	57	152	696.3815499	1444.169802	5496.399497	367.1620156	199025	196862	0	2163	199025	196862	0	5	0	4	0	1	5.6	71.8	349.9	725.6	2761.7	184.5	35.1	29	77.2
3360	451.0811607	1596.729742	14173.95611	7511.528633	5102.032528	19474.21958	47632.1586	126608.5075	28658.58812	4662546	4662023	0	523	4662546	4662023	0	63	0	62	0	1	9.7	304	417.7	1021.6	2715.4	614.7	34.2	161.1	109.4
3400	16.49432428	66.80940919	231.7273975	61	51	295.9397169	2105.089929	5961.979901	664.316832	315397	252536	47275	15586	315397	252536	0	27	0	18	4	5	5.2	73.5	93.8	667.4	1890.3	210.6	21.2	24.2	20.2
3440	31.03788201	144.6283202	658.4762719	30	37	1003.378023	4173.904079	12364.33801	1540.502337	364509	260480	0	104029	364509	95333	0	12	0	6	0	6	8.5	180.6	275.3	1145.1	3392.1	422.6	39.7	31.5	38.8
3480	124.7651519	664.9193904	3662.162846	2082	939	4926.282025	15439.10986	46590.30102	10449.29076	1709579	1508233	7130	194216	1709579	1453326	0	36	0	26	1	9	7.3	214.2	288.2	903.1	2725.2	611.2	38.9	143.3	64.6
3500	1	51	44	9	11	206	533	2109	111	116564	116564	0	0	116564	116564	0	4	0	4	0	0	0.9	37.7	176.7	457.3	1809.3	95.2	43.8	7.7	9.4
3520	6.067751996	116.1147697	99.88284219	17	85	419.2335402	1089.395763	3357.74351	355.0582235	163106	159749	1111	2246	163106	159749	0	13	0	11	1	1	3.7	61.2	257	667.9	2058.6	217.7	71.2	10.6	53.2
3560	51.50754399	238.0246357	749.5627022	445	302	772.4374001	4925.814331	11716.38468	2384.999598	463212	425936	7179	30097	463212	413030	0	19	0	13	2	4	11.1	161.8	166.8	1063.4	2529.4	514.9	51.4	107.7	73.1
3580	8	70.00890774	193.0267232	112.0178155	267.0950159	827.3325557	1638.442418	3991.092683	618.1217391	111328	111328	0	0	111328	111328	0	5	0	5	0	0	7.2	173.4	743.1	1471.7	3585	555.2	62.9	100.6	239.9
3600	104.0795426	309.6420467	2512.263262	1267	1886	6218.938825	11869.61871	38305.07474	5884.128967	1228481	1226837	0	1644	1228481	1226837	0	13	0	12	0	1	8.5	204.5	506.2	966.2	3118.1	479	25.2	103.3	153.7
3605	2.779742804	35.35813367	47.58488895	9.362110312	9	207.3083512	876.1920529	1811.672967	173.0921677	156863	77804	0	79059	156863	77804	0	7	0	6	0	1	1.8	30.3	132.2	558.6	1154.9	110.3	22.5	12	11.6
3610	3	41	76	10	21	271	813	2693	107	137464	137464	0	0	137464	137464	0	9	0	9	0	0	2.2	55.3	197.1	591.4	1959.1	77.8	29.8	7.3	15.3
3620	4	61	113	37	7	259.0909091	1072.188354	4369.740345	287.419489	157284	151828	5456	0	157284	151828	0	8	0	7	1	0	2.5	71.8	164.7	681.7	2778.2	182.7	38.8	24.4	4.6
3640	49	91	2225	576	221	2019	4022	9925	3329	607567	607567	0	0	607567	607567	0	12	0	12	0	0	8.1	366.2	332.3	662	1633.6	547.9	15	94.8	36.4
3660	23	168.7182292	234	57	376	1768.172743	3788.97309	12900.22783	1090.772743	493480	491907	1573	0	493480	491907	0	28	0	27	1	0	4.7	47.4	358.3	767.8	2614.1	221	34.2	11.6	76.4
3680	5.506395724	66.12835454	101.7382831	21	24	364.4120928	1135.710852	2956.540797	271.9145977	228439	165845	16880	45714	228439	165845	0	52	0	26	5	21	2.4	44.5	159.5	497.2	1294.2	119	28.9	12.7	14.5
3700	2	38	106	15	60	410	1660	2640	204	87022	85650	1372	0	87022	85650	0	5	0	4	1	0	2.3	121.8	471.1	1907.6	3033.7	234.4	43.7	17.5	70.1
3710	10	69	107	33	43	458.8666667	1423.533333	5957.6	640.8666667	165539	163145	2394	0	165539	163145	0	17	0	15	2	0	6	64.6	277.2	859.9	3598.9	387.1	41.7	20.2	26.4
3720	16.08099742	283.4832161	413.7791727	114.9982517	328.993007	1656.972809	3780.838623	12487.06616	1029.731919	458705	433910	21994	2801	458705	433910	0	28	0	20	6	2	3.5	90.2	361.2	824.2	2722.2	224.5	61.8	26.5	75.8
3740	0	0	0	0	0	0	0	0	0	107607	0	0	0	0	0	107607	11	11	0	0	0									
3760	189.499319	727.6546969	3062.757076	1288.495104	2416.385086	7678.84385	16101.37921	60187.73868	12502.00019	1874660	1869264	5235	161	1874660	1357708	0	120	0	113	6	1	10.1	163.4	409.6	858.9	3210.6	666.9	38.8	94.9	178
3800	4	46	129	36	5	119	829	2985	268	159217	159217	0	0	159217	159217	0	5	0	5	0	0	2.5	81	74.7	520.7	1874.8	168.3	28.9	22.6	3.1
3810	14.99068547	157.2650512	334.7764513	151.9347983	110.2929948	792.200895	3711.477707	8440.116427	475.2557367	330751	330751	0	0	330751	330751	0	13	0	13	0	0	4.5	101.2	239.5	1122.1	2551.8	143.7	47.5	45.9	33.3
3840	40	222.983449	770.3640099	293.983449	590.682005	2407.058928	7158.919244	19277.95176	2673.051652	735025	735025	0	0	735025	735025	0	23	0	23	0	0	5.4	104.8	327.5	974	2622.8	363.7	30.3	40	80.4
3850	12.71428571	33	79.71503727	24	31	175.2887205	1110.768398	2968.399138	209.4398448	101779	90455	11324	0	101779	90455	0	5	0	4	1	0	12.5	78.3	172.2	1091.4	2916.5	205.8	32.4	26.5	34.3
3870	1.049935242	25.0085064	29.20084955	11	4	136.6889187	427.8991912	2457.268468	118.1886388	129304	124209	0	5095	129304	124209	0	13	0	12	0	1	0.8	22.6	105.7	330.9	1900.4	91.4	19.3	8.9	3.2
3880	24.09093901	168.9155716	319.1478224	101	494	1734.295091	3722.257292	10994.31416	1085.032934	395651	279488	21390	94773	395651	279488	0	22	0	10	2	10	6.1	80.7	438.3	940.8	2778.8	274.2	42.7	36.1	176.8
3920	4.657666525	61.48176396	91.01168584	29	13	236.2635464	1248.118458	4757.002768	375.8226829	187217	169413	0	17804	187217	169413	0	6	0	5	0	1	2.5	48.6	126.2	666.7	2540.9	200.7	32.8	17.1	7.7
3960	11.83976428	121.6417738	254.2080379	90	129	787.7901849	3073.087934	5340.929072	583.9739544	185283	154416	4600	26267	185283	154416	0	7	0	3	1	3	6.4	137.2	425.2	1658.6	2882.6	315.2	65.7	58.3	83.5
3980	19	197	510	197	439	1868	5079	14432	1774	536226	536226	0	0	536226	536226	0	15	0	15	0	0	3.5	95.1	348.4	947.2	2691.4	330.8	36.7	36.7	81.9
4000	6.770853295	86.58049283	323.2172097	106	53	436.2983085	2096.139431	8166.252076	639.1095016	488248	435980	31634	20634	488248	435980	0	40	0	34	2	4	1.4	66.2	89.4	429.3	1672.6	130.9	17.7	24.3	12.2
4040	17.16011914	267.4197026	380.4497446	131	194	1512.29936	2753.732608	10001.78314	845.0441007	456300	449977	1015	5308	456300	449977	0	25	0	21	1	3	3.8	83.4	331.4	603.5	2191.9	185.2	58.6	29.1	43.1
4080	23	71	253	73	172	774	1660	10219	987	223074	223074	0	0	223074	223074	0	2	0	2	0	0	10.3	113.4	347	744.1	4581	442.5	31.8	32.7	77.1
4100	8.150668927	147.4719195	122.0248579	11	138	512.4959841	1387.587381	4221.612865	444.7330136	188549	170506	15801	2242	188549	170506	0	5	0	2	2	1	4.3	64.7	271.8	735.9	2239	235.9	78.2	6.5	80.9
4120	194	771	4160	1860	1562	7172	20966	43628.42857	25283	1932370	1928079	4291	0	1932370	1928079	0	11	0	10	1	0	10	215.3	371.2	1085	2257.8	1308.4	39.9	96.5	81
4150	3	33	41	7	31	250	720	3402	186	103131	103131	0	0	103131	103131	0	4	0	4	0	0	2.9	39.8	242.4	698.1	3298.7	180.4	32	6.8	30.1
4200	6	45	137.6666667	35	67	532.3333333	1452	3276.666667	247.6666667	111277	88823	22454	0	111277	88823	0	2	0	1	1	0	5.4	123.7	478.4	1304.9	2944.6	222.6	40.4	39.4	75.4
4243	3	30	44	6	3	54	506	2241	135	107367	107367	0	0	107367	107367	0	7	0	7	0	0	2.8	41	50.3	471.3	2087.2	125.7	27.9	5.6	2.8
4280	15.45331225	189.0588844	663.6627737	267	168	992.8529923	3562.153661	12698.81433	1124.809458	504189	443591	37568	23030	504189	443591	0	18	0	13	4	1	3.1	131.6	196.9	706.5	2518.7	223.1	37.5	60.2	37.9
4320	5.696704964	114.2313408	168.0619919	58	73	291.8611935	1362.698351	3743.316907	275.7519308	153879	115863	13369	24647	153879	115863	0	15	0	5	5	5	3.7	109.2	189.7	885.6	2432.6	179.2	74.2	50.1	63
4360	4	125	228	75	77	1040	2065	10996	447	263277	263277	0	0	263277	263277	0	2	0	2	0	0	1.5	86.6	395	784.3	4176.6	169.8	47.5	28.5	29.2
4400	56.13322906	301.4774176	1266.12732	726	1281	3842.258441	8517.367173	25632.39426	2605.463106	614804	609688	3281	1835	614804	609688	0	22	0	19	2	1	9.1	205.9	625	1385.4	4169.2	423.8	49	119.1	210.1
4420	17.04269527	116.9231028	189.2859276	72.55647756	269.8911939	980.6109016	2536.141372	6805.498934	918.1167558	218698	217523	0	1175	218698	217523	0	15	0	14	0	1	7.8	86.6	448.4	1159.7	3111.8	419.8	53.5	33.4	124.1
4480	1069	2384	26694	10532	11874	36204	58861	156681	70621	10003731	10003731	0	0	10003731	10003731	0	89	0	89	0	0	10.7	266.8	361.9	588.4	1566.2	705.9	23.8	105.3	118.7
4520	70.61678866	296.390422	2132.4168	1111	636	2403.146267	10035.36193	27046.49015	4260.476565	1057712	967190	40214	50308	1057712	967190	0	38	0	26	4	8	6.7	201.6	227.2	948.8	2557.1	402.8	28	114.9	65.8
4600	12	124.4929178	323	89	290.2464589	1902.739377	3243.725212	10252.94334	915	255147	255147	0	0	255147	255147	0	9	0	9	0	0	4.7	126.6	745.7	1271.3	4018.4	358.6	48.8	34.9	113.8
4640	9	55	105	53	51	303	804	3519	311	221779	221779	0	0	221779	221779	0	8	0	8	0	0	4.1	47.3	136.6	362.5	1586.7	140.2	24.8	23.9	23
4680	32.42374222	99.65639692	524.1707361	240	353	996.9246511	4410.593563	12866.73238	1877.406396	349645	314192	31548	3905	349645	314192	0	18	0	10	4	4	9.3	149.9	285.1	1261.4	3679.9	536.9	28.5	76.4	112.4
4720	3	120.5	410.6958457	179	48	600	2152.114451	10374.66065	797.4133947	455819	452253	3566	0	455819	452253	0	23	0	22	1	0	0.7	90.1	131.6	472.1	2276	174.9	26.4	39.6	10.6
4800	4.391813507	66.7961427	133.3279788	37	14	108.7104577	1622.962588	5023.552833	353.4288873	174133	159275	997	13861	174133	159275	0	13	0	10	1	2	2.5	76.6	62.4	932	2884.9	203	38.4	23.2	8.8
4880	37.05352352	232.5960089	516.0508521	159	326	2318.808273	6828.77698	25900.39796	2414.739609	669076	667603	0	1473	669076	667603	0	19	0	18	0	1	5.5	77.1	346.6	1020.6	3871.1	360.9	34.8	23.8	48.8
4890	5.007684366	67.33136777	77.32764667	32	101	445.802183	1241.048571	5897.361464	488.9667277	195487	189157	5888	442	195487	189157	0	11	0	9	1	1	2.6	39.6	228	634.8	3016.8	250.1	34.4	16.9	53.4
4900	18	218	499	170	391	2576	4348	11499	1188	531111	531111	0	0	531111	531111	0	13	0	13	0	0	3.4	94	485	818.7	2165.1	223.7	41	32	73.6
4920	174	543	4863.945455	3009	4098	9288.272727	20594.30909	44210.63636	9913.981818	1190375	1179538	10837	0	1190375	1179538	0	29	0	26	3	0	14.6	408.6	780.3	1730.1	3714	832.8	45.6	255.1	347.4
4940	22	82	249	68	90	1143	2308	5730	1413	238579	238579	0	0	238579	238579	0	7	0	7	0	0	9.2	104.4	479.1	967.4	2401.7	592.3	34.4	28.5	37.7
5000	171.2535784	780.0468167	7397.403136	3221	3099	15574.30863	25622.97971	84347.19995	17286.72683	2416950	2411709	0	5241	2416950	2411709	0	34	0	33	0	1	7.1	306.1	644.4	1060.1	3489.8	715.2	32.3	133.6	128.5
5015	22	120	782	235	118	1098	3990	15660	1907	1234288	1234288	0	0	1234288	1234288	0	61	0	61	0	0	1.8	63.4	89	323.3	1268.7	154.5	9.7	19	9.6
5080	139.1997566	302.9866215	3292.696514	1806.976533	1111.990936	3235.5851	7587.593385	38565.88001	7811.357743	1523217	1513676	0	9541	1523217	1513676	0	53	0	51	0	2	9.1	216.2	212.4	498.1	2531.9	512.8	19.9	119.4	73.5
5120	90.29402791	1315.646601	4336.505583	1102.723679	929.0339346	6006.638836	20055.00806	79030.23117	11397.41126	3129516	2962879	155188	11449	3129516	2684187	0	121	0	112	8	1	2.9	138.6	191.9	640.8	2525.3	364.2	42	41.1	34.6
5140	3	54	40	9	36	220	513	3716	244	99959	99959	0	0	99959	99959	0	2	0	2	0	0	3	40	220.1	513.2	3717.5	244.1	54	9	36
5160	58.75883155	142.4231904	790.1297974	62	65	1003.042821	6077.953424	15427.61863	1838.22094	560625	454439	0	106186	560625	204641	0	24	0	19	0	5	10.5	140.9	178.9	1084.1	2751.9	327.9	25.4	30.3	31.8
5170	30	129	663	205	244	2258	4836	15988	6356	501664	501664	0	0	501664	501664	0	10	0	10	0	0	6	132.2	450.1	964	3187	1267	25.7	40.9	48.6
5190	10	126	607	121	76	1270	3930	17565	1143	1192153	1192153	0	0	1192153	1192153	0	82	0	82	0	0	0.8	50.9	106.5	329.7	1473.4	95.9	10.6	10.1	6.4
5200	7.235267378	61.36086032	107.5023718	49	69	772.8865585	1962.745893	6119.066995	283.12215	148613	145254	0	3359	148613	145254	0	5	0	3	0	2	4.9	72.3	520.1	1320.7	4117.5	190.5	41.3	33.7	47.5
5240	32.55303554	154.3461985	929.0540425	22.03108189	38.83243674	851.0275277	4542.954298	11330.06189	1270.812644	344056	302360	0	41696	344056	100151	0	13	0	9	0	4	9.5	270	247.4	1320.4	3293.1	369.4	44.9	22	38.8
5280	2	79	71.00281294	31	4	194	699.0534459	2820.33474	229.0112518	118424	118424	0	0	118424	118424	0	3	0	3	0	0	1.7	60	163.8	590.3	2381.6	193.4	66.7	26.2	3.4
5330	29	121	414	198	336	1340	3000	10801	1453	220563	220563	0	0	220563	220563	0	8	0	8	0	0	13.1	187.7	607.5	1360.2	4897	658.8	54.9	89.8	152.3
5345	9	95	218	55	77	1021	1413	4569	422	303375	303375	0	0	303375	303375	0	3	0	3	0	0	3	71.9	336.5	465.8	1506.1	139.1	31.3	18.1	25.4
5360	112	611.5295207	2843.529521	1727.63238	2430.794281	8905.706645	10665.25139	41748.15038	5150.956182	1325411	1325411	0	0	1325411	1325411	0	43	0	43	0	0	8.5	214.5	671.9	804.7	3149.8	388.6	46.1	130.3	183.4
5380	58.1746133	212.7332489	2358.450288	788	341	3061.437871	7140.291711	35848.65241	4388.741007	2819162	2789237	26029	3896	2819162	2789237	0	39	0	32	5	2	2.1	83.7	108.6	253.3	1271.6	155.7	7.5	28.3	12.2
5483	60	311	2360	538	228	2713	7560	32985	5898	1682951	1557884	125067	0	1682951	1557884	0	43	0	42	1	0	3.6	140.2	161.2	449.2	1960	350.5	18.5	34.5	14.6
5523	2	75	132	47	30	256	680	2801	262	141228	141228	0	0	141228	141228	0	7	0	7	0	0	1.4	93.5	181.3	481.5	1983.3	185.5	53.1	33.3	21.2
5560	337.2929811	394.6946945	2622.606854	156	255	4937.246197	11472.97725	33599.71918	8790.850537	1343066	463692	875191	4183	1343066	463692	0	19	0	14	3	2	25.1	195.3	367.6	854.2	2501.7	654.5	29.4	33.6	55
5600	568.8907398	1534.006517	26246.42357	290	124	29799.05207	26210.3816	138590.5286	19945.84787	9454245	9385073	31944	37228	9454245	1269383	0	57	0	51	5	1	6	277.6	315.2	277.2	1465.9	211	16.2	22.8	9.8
5640	187	291	4434	2004	998	4283	9656	30464	13365	2083602	2083602	0	0	2083602	2083602	0	109	0	109	0	0	9	212.8	205.6	463.4	1462.1	641.4	14	96.2	47.9
5660	10.36824982	94.84991025	348.6258541	93	58	619.0650669	1464.53764	6306.728855	452.6670523	425102	410785	0	14317	425102	410785	0	37	0	34	0	3	2.4	82	145.6	344.5	1483.6	106.5	22.3	22.6	14.1
5720	153	523	3190	1928	1203	3955	10055	46581	4648	1660954	1660954	0	0	1660954	1660954	0	16	0	16	0	0	9.2	192.1	238.1	605.4	2804.5	279.8	31.5	116.1	72.4
5775	206	739	6288	2440	1355	7029	20685	54896	26600	2480743	2480743	0	0	2480743	2480743	0	36	0	36	0	0	8.3	253.5	283.3	833.8	2212.9	1072.3	29.8	98.4	54.6
5790	15.18603494	156.5016238	258.6321423	96	239	1677.567386	2502.867959	5407.131618	615.6732835	297898	294053	0	3845	297898	294053	0	4	0	3	0	1	5.1	86.8	563.1	840.2	1815.1	206.7	52.5	32.6	81.3
5800	7	95	132	27	129	849	1862	6941	444	248860	248860	0	0	248860	248860	0	5	0	5	0	0	2.8	53	341.2	748.2	2789.1	178.4	38.2	10.8	51.8
5880	63	560.045899	1475.963465	708	1106.311008	4117.637476	13589.25432	42474.71096	6264.762983	1138684	1138684	0	0	1138684	1138684	0	39	0	39	0	0	5.5	129.6	361.6	1193.4	3730.2	550.2	49.2	62.2	97.2
5910	2	65	101	29	49	428	1793	5983	814	227714	227714	0	0	227714	227714	0	8	0	8	0	0	0.9	44.4	188	787.4	2627.4	357.5	28.5	12.7	21.5
5920	32	315.2420168	815.4446429	378	357	2258.919275	5242.195794	22896.67384	4995.595531	757347	738153	475	18719	757347	738153	0	17	0	15	1	1	4.2	107.7	298.3	692.2	3023.3	659.6	41.6	51.2	48.4
5945	76	438	2751	1006	710	5264	13402	45527	13077	3007430	3007430	0	0	3007430	3007430	0	35	0	35	0	0	2.5	91.5	175	445.6	1513.8	434.8	14.6	33.5	23.6
5960	103	807	3954	1841	1839	10773	20743	52158	9226	1903731	1903731	0	0	1903731	1903731	0	35	0	35	0	0	5.4	207.7	565.9	1089.6	2739.8	484.6	42.4	96.7	96.6
5990	5	20	56	20	12	107	581	1860	81	93201	93201	0	0	93201	93201	0	2	0	2	0	0	5.4	60.1	114.8	623.4	1995.7	86.9	21.5	21.5	12.9
6015	4	93	164	45	98	807	1373	5001	380	161514	161514	0	0	161514	161514	0	8	0	8	0	0	2.5	101.5	499.6	850.1	3096.3	235.3	57.6	27.9	60.7
6020	3.044407981	44.58840574	52.5105876	9	58	298.2806168	845.3745312	2873.609816	224.6754767	149776	148205	0	1571	149776	148205	0	10	0	8	0	2	2	35.1	199.2	564.4	1918.6	150	29.8	6.1	39.1
6080	12	187	479	180	261	2045	3363	9622	1172	447002	447002	0	0	447002	447002	0	5	0	5	0	0	2.7	107.2	457.5	752.3	2152.6	262.2	41.8	40.3	58.4
6120	14	0	380	0	0	528	1839	4848	783	349881	113161	0	0	0	0	236720	30	29	1	0	0	12.4	335.8	466.6	1625.1	4284.2	691.9			
6160	508.8843221	1658.714401	13547.95896	6003	4244	16849.03933	24514.83297	96583.50845	18013.67893	5195844	5076261	65159	54424	5195844	5076261	0	270	0	248	10	12	9.8	260.7	324.3	471.8	1858.9	346.7	31.9	118.3	83.6
6200	325.0179051	1288.366174	6243.230101	3412.928121	3355.939823	11918.94214	39283.5431	119770.9869	42565.88479	3841790	3469854	0	371936	3841790	3469854	0	28	0	25	0	3	8.5	162.5	310.2	1022.5	3117.6	1108	33.5	98.4	96.7
6240	18	46.18181818	216	115	225	526.5454545	2057	3162.181818	457.2727273	83452	82267	1185	0	83452	82267	0	5	0	4	1	0	21.6	258.8	631	2464.9	3789.2	547.9	55.3	139.8	273.5
6280	119.2043266	463.0854467	2989.124233	999.1682176	1018.252326	5248.194416	10828.9288	41980.17695	5500.476975	2334562	1920772	120676	293114	2334562	1920772	0	252	0	149	23	80	5.1	128	224.8	463.9	1798.2	235.6	19.8	52	53
6323	3.124711416	55.93129485	54.6518521	7	33	546.6726518	747.0381399	1707.0024	160.218836	132119	123473	0	8646	132119	123473	0	19	0	15	0	4	2.4	41.4	413.8	565.4	1292	121.3	42.3	5.7	26.7
6340	1	37	8	2	31	196	444	1927	92	77763	77763	0	0	77763	77763	0	4	0	4	0	0	1.3	10.3	252	571	2478	118.3	47.6	2.6	39.9
6403	6	65	143	25	9	231	1454	5781	393	274388	274388	0	0	274388	274388	0	14	0	14	0	0	2.2	52.1	84.2	529.9	2106.9	143.2	23.7	9.1	3.3
6440	53.03103302	899.6755609	1920.051536	451	448.0477404	3953.696281	14879.5735	64620.43788	12399.83483	2080577	2075715	3077	1785	2080577	2075715	0	55	0	52	2	1	2.5	92.3	190	715.2	3105.9	596	43.2	21.7	21.6
6483	31	295	751	191	228	1451	4834	17748	4250	991535	991535	0	0	991535	991535	0	33	0	33	0	0	3.1	75.7	146.3	487.5	1790	428.6	29.8	19.3	23
6520	5.024915095	147.1993208	61.09966038	28	19	262.4983019	2390.534547	10187.34884	722.6194812	416951	416951	0	0	416951	416951	0	14	0	14	0	0	1.2	14.7	63	573.3	2443.3	173.3	35.3	6.7	4.6
6560	8	24	168	38	57	531	1909	6184	547	152252	152252	0	0	152252	152252	0	2	0	2	0	0	5.3	110.3	348.8	1253.8	4061.7	359.3	15.8	25	37.4
6580	2	44	64	19	85	624	1200	3437	312	160681	160681	0	0	160681	160681	0	2	0	2	0	0	1.2	39.8	388.3	746.8	2139	194.2	27.4	11.8	52.9
6600	16	41	267	78	29	124	1377	5004	470	195146	195146	0	0	195146	195146	0	7	0	7	0	0	8.2	136.8	63.5	705.6	2564.2	240.8	21	40	14.9
6640	78.64351584	311.651297	1844.645353	983.8894362	650.8894362	2972.407226	12149.34682	31358.29414	3247.300663	1351048	1287762	57448	5838	1351048	1287762	0	41	0	32	5	4	5.8	136.5	220	899.3	2321	240.4	23.1	76.4	50.5
6660	2	102	39	8	16	193	630	2475	143	93238	90365	2873	0	93238	90365	0	3	0	2	1	0	2.1	41.8	207	675.7	2654.5	153.4	109.4	8.9	17.7
6680	23.70205541	86.36182781	482.3314024	186.5883439	158	841.4903819	2463.027503	7150.474009	1577.314599	392376	343730	27341	21305	392376	343730	0	39	0	27	5	7	6	122.9	214.5	627.7	1822.4	402	22	54.3	46
6690	4	119	96	20	57	632	1578	3590	857	178997	178997	0	0	178997	178997	0	3	0	3	0	0	2.2	53.6	353.1	881.6	2005.6	478.8	66.5	11.2	31.8
6720	14	176	539	133	187	1388	3228	10772	2236	393806	393806	0	0	393806	393806	0	3	0	3	0	0	3.6	136.9	352.5	819.7	2735.4	567.8	44.7	33.8	47.5
6740	7	69	82.33333333	21	64	361.6666667	1525.666667	5917	692.3333333	218379	213156	5223	0	218379	213156	0	8	0	7	1	0	3.2	37.7	165.6	698.6	2709.5	317	31.6	9.9	30
6760	132.0336489	243.1988736	2015.591444	1209	543	2147.305405	6913.914512	28099.87192	4082.294188	1062478	1061990	0	488	1062478	1061990	0	15	0	14	0	1	12.4	189.7	202.1	650.7	2644.7	384.2	22.9	113.8	51.1
6780	283	1079.545455	5514.181818	1850	1878	11519.45455	32666.81818	77113.63636	30867.09091	3818268	3812100	6168	0	3818268	3812100	0	50	0	49	1	0	7.4	144.4	301.7	855.5	2019.6	808.4	28.3	48.5	49.3
6800	19	86	257	91	125	827	1423	6902.090909	597	239563	239563	0	0	239563	239563	0	5	0	5	0	0	7.9	107.3	345.2	594	2881.1	249.2	35.9	38	52.2
6820	0	56	72	14	19	156	536	2169	169	134115	128586	5529	0	134115	128586	0	3	0	2	1	0	0	53.7	116.3	399.7	1617.3	126	41.8	10.9	14.8
6840	62.35855739	255.1409627	1306.779736	648	385	1705.798579	5846.321694	24222.2448	3103.354595	1102765	1086076	0	16689	1102765	1086076	0	43	0	39	0	4	5.7	118.5	154.7	530.2	2196.5	281.4	23.1	59.7	35.4
6880	19	0	537	0	0	764	2371	6758	977	390486	153048	0	0	0	0	237438	20	19	1	0	0	12.4	350.9	499.2	1549.2	4415.6	638.4			
6895	14	40.58490566	245.754717	17.16981132	26.16981132	462.4339623	2127.113208	4594.735849	378.1698113	147841	147841	0	0	147841	90553	0	14	0	14	0	0	9.5	166.2	312.8	1438.8	3107.9	255.8	27.5	19	28.9
6920	120	487	3496	1146	1258	6699	16982	41476	17818	1844506	1844506	0	0	1844506	1844506	0	13	0	13	0	0	6.5	189.5	363.2	920.7	2248.6	966	26.4	62.1	68.2
6960	25.07007475	226.0589618	349.947392	136	678	2008.350103	3198.097868	7602.130167	935.3344849	403485	395017	6145	2323	403485	395017	0	25	0	22	2	1	6.2	86.7	497.8	792.6	1884.1	231.8	56	34.4	171.6
6980	5	100	40	4	20	229	762	3866	235	186264	186264	0	0	186264	186264	0	19	0	19	0	0	2.7	21.5	122.9	409.1	2075.5	126.2	53.7	2.1	10.7
7000	2	26	65	19	23	162.0164835	892	3452.098901	397	102467	102467	0	0	102467	102467	0	6	0	6	0	0	2	63.4	158.1	870.5	3369	387.4	25.4	18.5	22.4
7040	167	555.5909091	3893.360277	1883	2256.786759	8538.347828	14354.6263	60325.38188	12501.83439	2686580	2060447	11380	0	2071827	2060447	614753	184	70	106	8	0	8.1	187.9	412.1	692.8	2911.7	603.4	26.8	91.4	109.5
7080	10.0175593	119.3417309	210.5409614	35	113	867.4175756	2786.381659	12446.30972	1992.70184	374181	373171	0	1010	374181	373171	0	18	0	17	0	1	2.7	56.3	231.8	744.7	3326.3	532.6	31.9	9.4	30.3
7120	14	118	569	191	165	1157	2809	9490	2319	417382	417382	0	0	417382	417382	0	13	0	13	0	0	3.4	136.3	277.2	673	2273.7	555.6	28.3	45.8	39.5
7160	40.64789433	638.605558	991.6932121	289	501	2646.943139	10169.21284	52447.3982	7002.042033	1452509	1391991	60140	378	1452509	1391991	0	33	0	31	1	1	2.8	68.3	182.2	700.1	3610.8	482.1	44	20.8	36
7200	4	62	40	6	66	294	1219	4202	295	105479	105479	0	0	105479	105479	0	2	0	2	0	0	3.8	37.9	278.7	1155.7	3983.7	279.7	58.8	5.7	62.6
7240	100	751.6906372	2361.006004	1016	1535	6236.193826	18122.99819	73482.78668	6860.006004	1750445	1750445	0	0	1750445	1750445	0	38	0	38	0	0	5.7	134.9	356.3	1035.3	4197.9	391.9	42.9	58	87.7
7320	98	814.4	3941.4	942	1414	8996	17665.6	54206.8	25750	2951182	2951182	0	0	2951182	2951182	0	19	0	19	0	0	3.3	133.6	304.8	598.6	1836.8	872.5	27.6	31.9	47.9
7360	129	384	3964	876	639	4495	11120	37010	11791	1700710	1700710	0	0	1700710	1700710	0	32	0	32	0	0	7.6	233.1	264.3	653.8	2176.1	693.3	22.6	51.5	37.6
7400	43	406	1312	305	340	3589	8014	29066	7915	1696378	1696378	0	0	1696378	1696378	0	16	0	16	0	0	2.5	77.3	211.6	472.4	1713.4	466.6	23.9	18	20
7460	4	76	90	20	27	590	1469	4434	524	256256	256256	0	0	256256	256256	0	8	0	8	0	0	1.6	35.1	230.2	573.3	1730.3	204.5	29.7	7.8	10.5
7480	9	119	252	50	56	1288	2084	6541	1112	404519	404519	0	0	404519	404519	0	9	0	9	0	0	2.2	62.3	318.4	515.2	1617	274.9	29.4	12.4	13.8
7485	5	112	232	48	19	806	1940	7256	1059	252297	252297	0	0	252297	252297	0	5	0	5	0	0	2	92	319.5	768.9	2876	419.7	44.4	19	7.5
7490	6.18742892	67.83103637	81.06652399	13	37	446.4316477	2590.770468	2551.834607	241.0542586	159578	156789	0	2789	159578	156789	0	4	0	3	0	1	3.9	50.8	279.8	1623.5	1599.1	151.1	42.5	8.3	23.6
